ZIP_CODE,Positive,Negative,Probable,date
15521,105,344,56,2021-05-15
15522,872,2542,324,2021-05-15
15530,477,1673,137,2021-05-15
15531,230,990,99,2021-05-15
15533,72,233,38,2021-05-15
15534,47,133,23,2021-05-15
15535,104,319,56,2021-05-15
15536,21,99,13,2021-05-15
15537,568,1566,241,2021-05-15
15538,45,147,16,2021-05-15
15539,37,115,17,2021-05-15
15541,229,907,79,2021-05-15
15542,92,261,19,2021-05-15
15545,196,454,66,2021-05-15
15546,22,87,6,2021-05-15
15550,91,319,38,2021-05-15
15552,420,1664,114,2021-05-15
15554,141,457,75,2021-05-15
15555,6,31,-1,2021-05-15
15558,113,422,21,2021-05-15
15559,123,351,55,2021-05-15
15562,16,42,-1,2021-05-15
15563,177,728,90,2021-05-15
15564,6,17,-1,2021-05-15
15705,31,46,66,2021-05-15
15711,18,77,9,2021-05-15
15714,382,1708,127,2021-05-15
15716,39,142,19,2021-05-15
15720,8,32,-1,2021-05-15
15721,10,37,-1,2021-05-15
15722,171,530,72,2021-05-15
15724,136,506,52,2021-05-15
15728,156,725,105,2021-05-15
15729,63,289,28,2021-05-15
15730,5,13,-1,2021-05-15
15739,15,108,7,2021-05-15
15742,77,201,22,2021-05-15
15744,-1,18,5,2021-05-15
15750,9,47,-1,2021-05-15
15753,24,73,16,2021-05-15
15757,88,258,45,2021-05-15
15758,-1,7,0,2021-05-15
15759,101,470,52,2021-05-15
15760,14,35,-1,2021-05-15
15762,43,226,20,2021-05-15
15763,0,-1,-1,2021-05-15
15764,-1,10,0,2021-05-15
15765,64,338,27,2021-05-15
15767,621,2568,304,2021-05-15
15770,11,32,-1,2021-05-15
15771,46,133,13,2021-05-15
15772,63,296,21,2021-05-15
15773,43,127,9,2021-05-15
15775,-1,0,0,2021-05-15
15776,-1,8,-1,2021-05-15
15777,10,34,8,2021-05-15
15778,-1,31,6,2021-05-15
15780,13,28,-1,2021-05-15
15784,9,27,0,2021-05-15
15801,982,4729,778,2021-05-15
15821,9,16,-1,2021-05-15
15823,58,231,41,2021-05-15
15824,186,928,194,2021-05-15
15825,537,2078,299,2021-05-15
15827,10,54,7,2021-05-15
15828,6,43,-1,2021-05-15
15829,58,229,44,2021-05-15
15832,8,54,-1,2021-05-15
15834,177,983,83,2021-05-15
15840,63,337,47,2021-05-15
15845,169,605,98,2021-05-15
15846,117,592,125,2021-05-15
15848,34,164,33,2021-05-15
15849,43,262,33,2021-05-15
15851,224,1101,195,2021-05-15
15853,363,1496,201,2021-05-15
15856,34,139,24,2021-05-15
15857,659,2620,548,2021-05-15
15860,58,204,12,2021-05-15
15861,11,16,-1,2021-05-15
15864,95,363,50,2021-05-15
15865,39,219,44,2021-05-15
15866,-1,30,10,2021-05-15
15868,88,278,59,2021-05-15
15870,48,212,46,2021-05-15
15901,289,1509,60,2021-05-15
15902,717,3918,223,2021-05-15
15904,1056,5075,456,2021-05-15
15905,1452,7006,563,2021-05-15
15906,652,3586,243,2021-05-15
15909,355,1743,119,2021-05-15
15920,55,278,17,2021-05-15
15924,65,286,31,2021-05-15
15926,170,720,61,2021-05-15
15927,69,377,39,2021-05-15
15928,123,612,87,2021-05-15
15931,969,3710,275,2021-05-15
15934,17,77,10,2021-05-15
15935,191,789,83,2021-05-15
15936,86,438,38,2021-05-15
15938,206,797,62,2021-05-15
15940,439,914,524,2021-05-15
15942,116,639,71,2021-05-15
15943,278,1344,101,2021-05-15
15944,165,830,83,2021-05-15
15945,13,75,12,2021-05-15
15946,504,2085,229,2021-05-15
15949,40,188,23,2021-05-15
15951,39,228,24,2021-05-15
15952,64,424,52,2021-05-15
15953,5,22,-1,2021-05-15
15954,129,599,33,2021-05-15
15955,122,556,70,2021-05-15
15956,181,918,91,2021-05-15
15957,19,127,13,2021-05-15
15958,140,577,73,2021-05-15
15960,20,145,13,2021-05-15
15961,56,262,29,2021-05-15
15963,591,3182,440,2021-05-15
16020,51,226,31,2021-05-15
16022,22,90,21,2021-05-15
16025,336,1202,219,2021-05-15
16028,112,411,39,2021-05-15
16030,15,53,7,2021-05-15
16036,5,25,7,2021-05-15
16038,208,689,62,2021-05-15
16040,32,164,33,2021-05-15
16041,95,410,64,2021-05-15
16049,140,570,71,2021-05-15
16050,64,331,50,2021-05-15
16051,115,644,88,2021-05-15
16057,577,2771,289,2021-05-15
16061,102,523,84,2021-05-15
16101,2106,8328,788,2021-05-15
16102,302,1246,112,2021-05-15
16105,995,3878,337,2021-05-15
16110,21,81,10,2021-05-15
16111,50,158,19,2021-05-15
16112,90,334,49,2021-05-15
16114,18,125,9,2021-05-15
16116,171,607,69,2021-05-15
16121,315,1199,73,2021-05-15
16124,87,411,26,2021-05-15
16125,1176,5105,242,2021-05-15
16127,970,3467,324,2021-05-15
16130,103,360,25,2021-05-15
16131,37,184,13,2021-05-15
16133,68,267,14,2021-05-15
16134,190,877,40,2021-05-15
16137,883,3332,197,2021-05-15
16142,331,1178,97,2021-05-15
16143,166,594,68,2021-05-15
16145,167,513,54,2021-05-15
16146,802,3883,235,2021-05-15
16148,1235,4704,445,2021-05-15
16150,407,1915,150,2021-05-15
16153,138,534,42,2021-05-15
16154,133,619,27,2021-05-15
16156,151,531,65,2021-05-15
16159,262,1037,93,2021-05-15
16172,52,265,38,2021-05-15
16213,10,24,-1,2021-05-15
16214,444,2110,202,2021-05-15
16217,-1,40,0,2021-05-15
16218,72,239,21,2021-05-15
16224,72,257,35,2021-05-15
16225,-1,16,-1,2021-05-15
16232,182,758,106,2021-05-15
16233,35,176,28,2021-05-15
16234,7,17,-1,2021-05-15
16235,65,239,58,2021-05-15
16239,1241,1799,43,2021-05-15
16240,68,261,37,2021-05-15
16242,329,913,113,2021-05-15
16248,153,602,82,2021-05-15
16253,9,40,-1,2021-05-15
16254,171,809,141,2021-05-15
16255,214,399,57,2021-05-15
16258,98,382,68,2021-05-15
16260,12,43,-1,2021-05-15
16301,836,3190,214,2021-05-15
16311,15,80,10,2021-05-15
16313,69,358,36,2021-05-15
16314,316,1094,141,2021-05-15
16316,254,1228,151,2021-05-15
16317,98,267,32,2021-05-15
16319,61,211,33,2021-05-15
16321,11,22,-1,2021-05-15
16323,1005,3477,285,2021-05-15
16326,15,78,9,2021-05-15
16327,137,517,54,2021-05-15
16329,23,84,5,2021-05-15
16331,5,13,6,2021-05-15
16332,-1,25,-1,2021-05-15
16333,9,46,-1,2021-05-15
16334,27,78,14,2021-05-15
16335,1703,8315,572,2021-05-15
16340,93,323,17,2021-05-15
16341,143,400,12,2021-05-15
16342,231,719,30,2021-05-15
16345,146,661,35,2021-05-15
16346,148,565,41,2021-05-15
16347,90,389,20,2021-05-15
16350,115,405,30,2021-05-15
16351,57,329,10,2021-05-15
16353,93,454,26,2021-05-15
16354,721,2388,61,2021-05-15
16360,52,274,20,2021-05-15
16362,42,203,15,2021-05-15
16364,51,173,24,2021-05-15
