ZIP_CODE,Positive,Negative,Probable,date
15521,146,412,93,2021-10-14
15522,1140,3067,471,2021-10-14
15530,569,1870,187,2021-10-14
15531,313,1147,145,2021-10-14
15533,103,309,63,2021-10-14
15534,64,157,48,2021-10-14
15535,150,386,78,2021-10-14
15536,27,125,17,2021-10-14
15537,761,1852,337,2021-10-14
15538,58,171,23,2021-10-14
15539,68,147,31,2021-10-14
15541,316,1054,108,2021-10-14
15542,118,313,23,2021-10-14
15545,261,534,95,2021-10-14
15546,28,110,13,2021-10-14
15550,143,382,62,2021-10-14
15552,592,1971,152,2021-10-14
15554,189,555,142,2021-10-14
15555,6,36,5,2021-10-14
15558,153,494,33,2021-10-14
15559,166,434,98,2021-10-14
15562,21,59,-1,2021-10-14
15563,229,885,125,2021-10-14
15564,7,18,-1,2021-10-14
15705,41,182,72,2021-10-14
15711,23,95,13,2021-10-14
15714,509,1964,201,2021-10-14
15716,52,176,25,2021-10-14
15720,12,40,-1,2021-10-14
15721,15,44,-1,2021-10-14
15722,196,611,97,2021-10-14
15724,178,643,87,2021-10-14
15728,231,910,148,2021-10-14
15729,85,372,43,2021-10-14
15730,8,15,-1,2021-10-14
15739,32,138,14,2021-10-14
15742,98,254,33,2021-10-14
15744,5,19,5,2021-10-14
15750,17,58,11,2021-10-14
15753,30,97,15,2021-10-14
15757,112,337,64,2021-10-14
15758,-1,9,0,2021-10-14
15759,149,604,71,2021-10-14
15760,18,39,-1,2021-10-14
15762,59,276,35,2021-10-14
15763,0,6,-1,2021-10-14
15764,-1,10,-1,2021-10-14
15765,86,423,36,2021-10-14
15767,922,3182,399,2021-10-14
15770,12,40,5,2021-10-14
15771,64,169,23,2021-10-14
15772,92,381,38,2021-10-14
15773,56,157,14,2021-10-14
15775,-1,0,0,2021-10-14
15776,-1,9,-1,2021-10-14
15777,11,45,11,2021-10-14
15778,9,38,9,2021-10-14
15780,16,35,-1,2021-10-14
15784,11,36,0,2021-10-14
15801,1270,5501,1045,2021-10-14
15821,11,23,-1,2021-10-14
15823,64,290,54,2021-10-14
15824,271,1154,263,2021-10-14
15825,795,2532,390,2021-10-14
15827,20,65,15,2021-10-14
15828,19,64,0,2021-10-14
15829,89,285,49,2021-10-14
15832,10,67,5,2021-10-14
15834,279,1194,131,2021-10-14
15840,74,418,71,2021-10-14
15845,210,712,141,2021-10-14
15846,179,726,186,2021-10-14
15848,43,191,43,2021-10-14
