ZIP_CODE,Positive,Negative,Probable,date
15521,195,448,124,2021-12-29
15522,1488,3405,626,2021-12-29
15530,746,1931,260,2021-12-29
15531,447,1242,219,2021-12-29
15533,133,341,85,2021-12-29
15534,78,163,63,2021-12-29
15535,204,414,106,2021-12-29
15536,34,134,28,2021-12-29
15537,974,2025,428,2021-12-29
15538,75,187,28,2021-12-29
15539,81,161,44,2021-12-29
15541,429,1125,158,2021-12-29
15542,153,358,43,2021-12-29
15545,314,569,138,2021-12-29
15546,46,121,18,2021-12-29
15550,193,416,94,2021-12-29
15552,879,2071,228,2021-12-29
15554,251,595,187,2021-12-29
15555,8,37,8,2021-12-29
15558,213,537,49,2021-12-29
15559,206,469,130,2021-12-29
15562,25,71,-1,2021-12-29
15563,314,959,169,2021-12-29
15564,15,20,6,2021-12-29
15705,56,253,92,2021-12-29
15711,51,98,18,2021-12-29
15714,749,2043,327,2021-12-29
15716,70,191,30,2021-12-29
15720,16,43,-1,2021-12-29
15721,19,51,5,2021-12-29
15722,279,634,146,2021-12-29
15724,271,676,113,2021-12-29
15728,332,974,193,2021-12-29
15729,126,399,55,2021-12-29
15730,9,23,5,2021-12-29
15739,49,151,21,2021-12-29
15742,130,263,46,2021-12-29
15744,8,24,8,2021-12-29
15750,27,61,12,2021-12-29
15753,43,98,20,2021-12-29
15757,163,372,80,2021-12-29
15758,5,7,0,2021-12-29
15759,263,650,99,2021-12-29
15760,20,42,-1,2021-12-29
15762,97,271,52,2021-12-29
15763,0,7,-1,2021-12-29
15764,5,17,-1,2021-12-29
15765,151,467,63,2021-12-29
15767,1438,3549,580,2021-12-29
15770,19,42,7,2021-12-29
15771,99,211,30,2021-12-29
15772,148,438,58,2021-12-29
15773,69,164,27,2021-12-29
15775,-1,0,0,2021-12-29
15776,6,12,5,2021-12-29
15777,19,50,11,2021-12-29
15778,16,40,13,2021-12-29
15780,24,38,-1,2021-12-29
15784,18,38,5,2021-12-29
15801,1773,5906,1409,2021-12-29
15821,16,32,-1,2021-12-29
15823,91,335,74,2021-12-29
15824,388,1246,360,2021-12-29
15825,1185,2773,509,2021-12-29
15827,29,70,21,2021-12-29
15828,27,66,-1,2021-12-29
15829,144,324,57,2021-12-29
15832,16,73,8,2021-12-29
15834,378,1286,183,2021-12-29
15840,125,467,114,2021-12-29
15845,274,754,186,2021-12-29
15846,249,804,237,2021-12-29
15848,78,215,70,2021-12-29
15849,115,343,77,2021-12-29
15851,533,1477,384,2021-12-29
15853,613,1867,390,2021-12-29
15856,66,191,40,2021-12-29
15857,1176,3340,1133,2021-12-29
15860,132,292,36,2021-12-29
15861,14,24,-1,2021-12-29
15864,218,481,88,2021-12-29
15865,96,297,83,2021-12-29
15866,9,42,16,2021-12-29
15868,146,367,130,2021-12-29
15870,86,262,86,2021-12-29
15901,451,1744,133,2021-12-29
15902,1277,4816,553,2021-12-29
15904,1818,6233,965,2021-12-29
15905,2272,8708,1174,2021-12-29
15906,1183,4335,594,2021-12-29
15909,644,2047,293,2021-12-29
15920,115,365,46,2021-12-29
15924,108,336,69,2021-12-29
15926,293,860,159,2021-12-29
15927,139,445,75,2021-12-29
15928,217,763,163,2021-12-29
15931,1266,4287,543,2021-12-29
15934,30,91,37,2021-12-29
15935,301,943,186,2021-12-29
15936,180,512,117,2021-12-29
15938,333,977,160,2021-12-29
15940,496,1119,579,2021-12-29
15942,191,770,144,2021-12-29
15943,453,1478,273,2021-12-29
15944,334,1120,174,2021-12-29
15945,30,87,16,2021-12-29
15946,803,2530,469,2021-12-29
15949,112,233,46,2021-12-29
15951,79,263,46,2021-12-29
15952,138,499,104,2021-12-29
15953,8,21,5,2021-12-29
15954,270,772,86,2021-12-29
15955,221,715,152,2021-12-29
15956,338,1073,204,2021-12-29
15957,35,154,36,2021-12-29
15958,222,702,161,2021-12-29
15960,37,157,32,2021-12-29
15961,116,319,67,2021-12-29
15963,1060,3817,874,2021-12-29
16020,138,319,42,2021-12-29
16022,63,132,26,2021-12-29
16025,772,1527,287,2021-12-29
16028,242,564,48,2021-12-29
16030,38,79,13,2021-12-29
16036,17,33,8,2021-12-29
16038,448,902,88,2021-12-29
16040,94,242,46,2021-12-29
16041,220,551,83,2021-12-29
16049,388,776,113,2021-12-29
16050,191,425,75,2021-12-29
16051,297,899,143,2021-12-29
16057,1406,4212,446,2021-12-29
16061,295,665,106,2021-12-29
16101,3950,11225,1810,2021-12-29
16102,610,1713,276,2021-12-29
16105,1594,5370,800,2021-12-29
16110,46,106,19,2021-12-29
16111,111,222,37,2021-12-29
16112,159,430,92,2021-12-29
16114,48,179,19,2021-12-29
16116,286,803,146,2021-12-29
16121,568,1658,133,2021-12-29
16124,155,520,57,2021-12-29
16125,2061,6367,568,2021-12-29
16127,1957,4904,529,2021-12-29
16130,213,507,57,2021-12-29
16131,93,253,26,2021-12-29
16133,143,374,38,2021-12-29
16134,363,1218,117,2021-12-29
16137,1567,4997,416,2021-12-29
16142,513,1597,223,2021-12-29
16143,282,764,141,2021-12-29
16145,328,712,96,2021-12-29
16146,1677,5208,465,2021-12-29
16148,2174,6201,799,2021-12-29
16150,831,2548,308,2021-12-29
16153,286,700,83,2021-12-29
16154,250,799,82,2021-12-29
16156,285,745,141,2021-12-29
16159,526,1338,196,2021-12-29
16172,60,212,66,2021-12-29
16213,18,33,5,2021-12-29
16214,1002,2693,284,2021-12-29
16217,7,43,-1,2021-12-29
16218,164,341,36,2021-12-29
16224,165,304,37,2021-12-29
16225,-1,19,-1,2021-12-29
16232,491,986,148,2021-12-29
16233,132,237,53,2021-12-29
16234,9,16,-1,2021-12-29
16235,154,327,69,2021-12-29
16239,1410,2600,56,2021-12-29
16240,156,339,62,2021-12-29
16242,643,1196,142,2021-12-29
16248,402,848,105,2021-12-29
16253,17,47,-1,2021-12-29
16254,448,1003,197,2021-12-29
16255,377,510,79,2021-12-29
16258,227,480,80,2021-12-29
16260,32,45,5,2021-12-29
16301,2061,4397,496,2021-12-29
16311,37,109,13,2021-12-29
16313,197,479,55,2021-12-29
16314,697,1611,283,2021-12-29
16316,632,1866,249,2021-12-29
16317,229,381,50,2021-12-29
16319,162,307,49,2021-12-29
16321,24,29,-1,2021-12-29
16323,2185,4502,576,2021-12-29
16326,51,105,16,2021-12-29
16327,350,795,93,2021-12-29
16329,41,116,11,2021-12-29
16331,11,17,6,2021-12-29
16332,6,37,-1,2021-12-29
16333,26,65,5,2021-12-29
16334,60,98,16,2021-12-29
16335,3551,11775,1071,2021-12-29
16340,210,445,50,2021-12-29
16341,328,607,29,2021-12-29
16342,425,774,64,2021-12-29
16345,300,890,106,2021-12-29
16346,373,787,82,2021-12-29
16347,261,499,48,2021-12-29
16350,242,528,57,2021-12-29
16351,188,502,35,2021-12-29
16353,318,723,39,2021-12-29
16354,1738,3608,128,2021-12-29
16360,159,428,37,2021-12-29
16362,131,274,43,2021-12-29
16364,118,257,38,2021-12-29
16365,2130,5702,511,2021-12-29
16371,394,1065,204,2021-12-29
16372,52,130,18,2021-12-29
16373,432,810,107,2021-12-29
16374,181,395,39,2021-12-29
16401,502,1171,69,2021-12-29
16402,66,163,12,2021-12-29
16403,1455,2819,183,2021-12-29
16404,387,795,40,2021-12-29
16405,69,183,11,2021-12-29
16406,481,1435,221,2021-12-29
16407,1434,3123,206,2021-12-29
16410,238,507,43,2021-12-29
16411,187,401,18,2021-12-29
16412,1307,3566,219,2021-12-29
16415,1136,3796,165,2021-12-29
16417,1231,2727,180,2021-12-29
16420,80,201,11,2021-12-29
16421,371,742,36,2021-12-29
16423,532,1394,62,2021-12-29
16424,529,1334,159,2021-12-29
16426,546,1282,61,2021-12-29
16428,1702,4004,148,2021-12-29
16430,6,33,-1,2021-12-29
16433,744,1926,246,2021-12-29
16434,236,494,30,2021-12-29
16435,208,531,64,2021-12-29
16436,86,165,15,2021-12-29
16438,912,2153,133,2021-12-29
16440,97,269,29,2021-12-29
16441,1382,3218,227,2021-12-29
16442,349,802,54,2021-12-29
16443,189,392,20,2021-12-29
16444,46,373,29,2021-12-29
16501,227,870,10,2021-12-29
16502,2163,5965,238,2021-12-29
16503,1953,5483,239,2021-12-29
16504,2150,5810,260,2021-12-29
16505,1927,6634,213,2021-12-29
16506,3041,9711,375,2021-12-29
16507,1210,3351,109,2021-12-29
16508,1975,6108,297,2021-12-29
16509,3494,11615,635,2021-12-29
16510,3214,8998,387,2021-12-29
16511,1581,4453,172,2021-12-29
16565,0,33,0,2021-12-29
16601,4585,11488,1212,2021-12-29
16602,3854,9955,1066,2021-12-29
16611,306,778,74,2021-12-29
16613,195,481,54,2021-12-29
16616,17,41,7,2021-12-29
16617,417,920,80,2021-12-29
16620,53,132,17,2021-12-29
16621,108,212,29,2021-12-29
16622,41,66,8,2021-12-29
16623,59,166,26,2021-12-29
16625,443,1018,206,2021-12-29
16627,213,557,91,2021-12-29
16630,529,1529,233,2021-12-29
16634,44,100,11,2021-12-29
16635,1526,4761,437,2021-12-29
16636,111,227,31,2021-12-29
16637,315,750,120,2021-12-29
16639,122,269,40,2021-12-29
16640,104,351,59,2021-12-29
16641,321,825,131,2021-12-29
16645,15,46,-1,2021-12-29
16646,349,884,108,2021-12-29
16647,94,265,27,2021-12-29
16648,2387,6079,680,2021-12-29
16650,192,462,67,2021-12-29
16651,418,1090,118,2021-12-29
16652,2772,10271,463,2021-12-29
16655,196,377,129,2021-12-29
16656,178,295,62,2021-12-29
16657,160,442,34,2021-12-29
16659,31,65,15,2021-12-29
16661,128,285,29,2021-12-29
16662,647,1827,214,2021-12-29
16664,181,416,71,2021-12-29
16666,416,962,98,2021-12-29
16667,161,356,88,2021-12-29
16668,464,1140,166,2021-12-29
16669,309,809,71,2021-12-29
16670,15,53,5,2021-12-29
16671,75,188,17,2021-12-29
16673,609,1586,218,2021-12-29
16674,86,189,37,2021-12-29
16678,371,869,100,2021-12-29
16679,121,244,25,2021-12-29
16680,79,137,8,2021-12-29
16682,28,55,13,2021-12-29
16683,30,170,9,2021-12-29
16685,43,84,15,2021-12-29
16686,1993,5509,407,2021-12-29
16689,39,122,54,2021-12-29
16691,41,101,22,2021-12-29
16692,69,267,30,2021-12-29
16693,663,1610,154,2021-12-29
16695,112,273,46,2021-12-29
16701,1916,5963,435,2021-12-29
16720,162,305,35,2021-12-29
16724,15,36,-1,2021-12-29
16726,53,171,18,2021-12-29
16727,29,116,6,2021-12-29
16729,90,221,21,2021-12-29
16731,285,684,59,2021-12-29
16732,29,116,7,2021-12-29
16734,32,45,11,2021-12-29
16735,784,1345,194,2021-12-29
16738,212,1121,342,2021-12-29
16740,123,280,33,2021-12-29
16743,554,1232,52,2021-12-29
16744,42,81,7,2021-12-29
16745,61,154,10,2021-12-29
16746,169,373,11,2021-12-29
16748,389,639,60,2021-12-29
16749,555,1368,92,2021-12-29
16750,48,117,6,2021-12-29
16801,7122,24011,658,2021-12-29
16802,1674,5085,103,2021-12-29
16803,2206,15112,339,2021-12-29
16820,132,377,25,2021-12-29
16821,55,116,11,2021-12-29
16822,398,720,33,2021-12-29
16823,4488,15557,406,2021-12-29
16827,501,3004,70,2021-12-29
16828,557,1995,56,2021-12-29
16829,127,232,26,2021-12-29
16830,1998,4661,580,2021-12-29
16832,65,165,5,2021-12-29
16833,653,1624,258,2021-12-29
16836,147,308,23,2021-12-29
16837,21,63,6,2021-12-29
16838,186,457,115,2021-12-29
16839,92,139,13,2021-12-29
16840,65,186,6,2021-12-29
16841,776,1832,86,2021-12-29
16844,416,1046,48,2021-12-29
16845,398,565,30,2021-12-29
16850,14,16,-1,2021-12-29
16852,36,112,5,2021-12-29
16854,135,401,13,2021-12-29
16858,539,1289,115,2021-12-29
16859,73,189,5,2021-12-29
16860,48,123,14,2021-12-29
16861,42,97,9,2021-12-29
16863,92,216,24,2021-12-29
16864,15,27,0,2021-12-29
16865,147,827,13,2021-12-29
16866,1468,5423,237,2021-12-29
16870,875,3892,118,2021-12-29
16871,7,14,-1,2021-12-29
16872,112,355,13,2021-12-29
16874,214,521,31,2021-12-29
16875,521,1523,61,2021-12-29
16876,39,102,8,2021-12-29
16877,210,693,24,2021-12-29
16878,260,602,70,2021-12-29
16879,53,151,10,2021-12-29
16881,296,591,98,2021-12-29
16882,28,120,-1,2021-12-29
16901,1202,3340,406,2021-12-29
16912,234,597,145,2021-12-29
16914,331,797,45,2021-12-29
16915,939,1914,90,2021-12-29
16917,150,412,63,2021-12-29
16920,221,623,86,2021-12-29
16921,54,140,14,2021-12-29
16922,172,496,36,2021-12-29
16923,160,265,6,2021-12-29
16925,469,1175,62,2021-12-29
16926,107,269,18,2021-12-29
16927,54,123,10,2021-12-29
16928,151,326,38,2021-12-29
16929,263,734,76,2021-12-29
16930,120,285,57,2021-12-29
16932,77,195,28,2021-12-29
16933,576,1683,234,2021-12-29
16935,136,286,52,2021-12-29
16936,264,638,48,2021-12-29
16937,23,42,-1,2021-12-29
16938,65,176,22,2021-12-29
16939,6,29,-1,2021-12-29
16940,22,48,7,2021-12-29
16941,7,10,0,2021-12-29
16942,86,234,20,2021-12-29
16943,42,128,8,2021-12-29
16946,341,827,69,2021-12-29
16947,767,1926,139,2021-12-29
16948,168,352,14,2021-12-29
16950,373,897,107,2021-12-29
17002,63,116,-1,2021-12-29
17003,1668,4517,263,2021-12-29
17004,644,1313,33,2021-12-29
17005,27,86,7,2021-12-29
17006,87,242,17,2021-12-29
17007,635,2152,144,2021-12-29
17009,406,732,11,2021-12-29
17011,4047,16022,1138,2021-12-29
17013,4229,16723,1015,2021-12-29
17014,21,50,-1,2021-12-29
17015,2568,8257,661,2021-12-29
17017,177,489,26,2021-12-29
17018,485,1404,144,2021-12-29
17019,2223,6337,806,2021-12-29
17020,1047,2722,353,2021-12-29
17021,99,270,16,2021-12-29
17022,4534,14440,435,2021-12-29
17023,322,859,61,2021-12-29
17024,218,529,54,2021-12-29
17025,1908,6738,618,2021-12-29
17026,519,1284,94,2021-12-29
17028,452,1311,82,2021-12-29
17029,73,132,-1,2021-12-29
17030,73,207,11,2021-12-29
17032,930,2176,266,2021-12-29
17033,2183,8975,260,2021-12-29
17034,348,988,70,2021-12-29
17035,118,224,5,2021-12-29
17036,2625,11009,479,2021-12-29
17037,100,226,14,2021-12-29
17038,1271,2889,233,2021-12-29
17040,272,760,69,2021-12-29
17042,6933,20159,1213,2021-12-29
17043,617,2403,222,2021-12-29
17044,4311,8711,182,2021-12-29
17045,375,882,92,2021-12-29
17046,5734,15252,859,2021-12-29
17047,320,751,54,2021-12-29
17048,460,1052,56,2021-12-29
17049,495,895,43,2021-12-29
17050,4009,17598,1385,2021-12-29
17051,744,1460,74,2021-12-29
17052,195,511,55,2021-12-29
17053,518,1709,180,2021-12-29
17055,4515,19297,1524,2021-12-29
17057,3217,10025,559,2021-12-29
17058,309,669,70,2021-12-29
17059,1255,2511,91,2021-12-29
17060,145,349,30,2021-12-29
17061,811,2000,159,2021-12-29
17062,432,1066,93,2021-12-29
17063,506,1119,24,2021-12-29
17064,97,429,14,2021-12-29
17065,475,1455,124,2021-12-29
17066,717,1805,191,2021-12-29
17067,2081,5238,358,2021-12-29
17068,512,1523,180,2021-12-29
17070,1815,6250,602,2021-12-29
17071,0,-1,0,2021-12-29
17073,760,1808,145,2021-12-29
17074,768,2111,176,2021-12-29
17076,10,24,-1,2021-12-29
17078,3117,10141,481,2021-12-29
17080,26,91,5,2021-12-29
17082,518,980,29,2021-12-29
17084,707,1515,32,2021-12-29
17086,363,613,49,2021-12-29
17087,400,845,71,2021-12-29
17090,593,1575,191,2021-12-29
17094,319,744,23,2021-12-29
17097,68,133,-1,2021-12-29
17098,255,709,49,2021-12-29
17099,252,491,-1,2021-12-29
17101,298,1753,37,2021-12-29
17102,1007,4102,144,2021-12-29
17103,1751,4940,207,2021-12-29
17104,2611,7379,281,2021-12-29
17109,3123,9611,677,2021-12-29
17110,3393,11373,558,2021-12-29
17111,4977,16065,1022,2021-12-29
17112,3896,14376,1197,2021-12-29
17113,1533,4227,251,2021-12-29
17120,-1,8,0,2021-12-29
17201,4320,12263,1202,2021-12-29
17202,4503,10628,1303,2021-12-29
17211,30,120,14,2021-12-29
17212,86,232,60,2021-12-29
17213,51,159,26,2021-12-29
17214,160,417,19,2021-12-29
17215,30,116,30,2021-12-29
17217,15,32,-1,2021-12-29
17219,45,92,13,2021-12-29
17220,62,137,13,2021-12-29
17221,92,212,35,2021-12-29
17222,1567,4013,397,2021-12-29
17223,43,116,33,2021-12-29
17224,185,564,94,2021-12-29
17225,3277,7073,460,2021-12-29
17228,88,368,151,2021-12-29
17229,104,406,142,2021-12-29
17232,11,33,-1,2021-12-29
17233,474,1874,710,2021-12-29
17236,1114,3441,377,2021-12-29
17237,326,707,41,2021-12-29
17238,180,611,165,2021-12-29
17239,27,57,18,2021-12-29
17240,324,732,95,2021-12-29
17241,1192,3553,420,2021-12-29
17243,254,527,123,2021-12-29
17244,286,589,81,2021-12-29
17246,20,71,7,2021-12-29
17252,494,1253,155,2021-12-29
17255,127,339,74,2021-12-29
17257,3166,8032,801,2021-12-29
17260,208,362,47,2021-12-29
17262,94,264,41,2021-12-29
17264,286,748,153,2021-12-29
17265,56,125,13,2021-12-29
17266,44,148,16,2021-12-29
17267,352,1007,188,2021-12-29
17268,5197,11366,700,2021-12-29
17271,51,138,27,2021-12-29
17301,621,1657,216,2021-12-29
17302,350,1059,64,2021-12-29
17304,468,1236,89,2021-12-29
17307,800,2177,138,2021-12-29
17309,279,649,60,2021-12-29
17313,1794,5021,332,2021-12-29
17314,609,2147,65,2021-12-29
17315,4226,10301,791,2021-12-29
17316,1086,2952,348,2021-12-29
17319,1370,3950,371,2021-12-29
17320,1102,3374,156,2021-12-29
17321,251,837,34,2021-12-29
17322,884,2229,176,2021-12-29
17324,531,1448,158,2021-12-29
17325,3855,15274,504,2021-12-29
17327,992,3107,179,2021-12-29
17329,356,877,98,2021-12-29
17331,7258,22483,2213,2021-12-29
17339,790,2392,225,2021-12-29
17340,1601,4465,334,2021-12-29
17344,553,1349,152,2021-12-29
17345,1255,3193,299,2021-12-29
17347,981,2797,247,2021-12-29
17349,1006,3895,200,2021-12-29
17350,1984,5500,573,2021-12-29
17352,177,486,30,2021-12-29
17353,499,1289,76,2021-12-29
17356,3754,9901,642,2021-12-29
17360,934,2766,200,2021-12-29
17361,835,3091,136,2021-12-29
17362,1843,5140,614,2021-12-29
17363,1270,4062,211,2021-12-29
17364,571,1417,137,2021-12-29
17365,367,834,78,2021-12-29
17366,898,2253,209,2021-12-29
17368,1145,3166,252,2021-12-29
17370,871,2356,224,2021-12-29
17372,490,1362,161,2021-12-29
17401,3406,9257,371,2021-12-29
17402,6726,20920,1658,2021-12-29
17403,6598,19701,1094,2021-12-29
17404,6171,17507,1212,2021-12-29
17406,3372,10072,809,2021-12-29
17407,340,1050,56,2021-12-29
17408,3703,10753,808,2021-12-29
17501,725,2086,125,2021-12-29
17502,414,1023,34,2021-12-29
17505,118,368,20,2021-12-29
17509,444,1318,78,2021-12-29
17512,2824,8659,449,2021-12-29
17516,604,1746,117,2021-12-29
17517,2181,5697,487,2021-12-29
17518,84,348,12,2021-12-29
17519,808,1824,108,2021-12-29
17520,706,2173,95,2021-12-29
17522,4966,13221,819,2021-12-29
17527,664,1910,89,2021-12-29
17529,280,973,47,2021-12-29
17532,364,1140,62,2021-12-29
17535,260,706,31,2021-12-29
17536,247,772,34,2021-12-29
17538,959,3320,162,2021-12-29
17540,1393,3972,194,2021-12-29
17543,6206,21278,861,2021-12-29
17545,3198,8886,399,2021-12-29
17547,1323,3628,136,2021-12-29
17550,189,465,11,2021-12-29
17551,1274,4011,240,2021-12-29
17552,3085,9129,311,2021-12-29
17554,1231,3714,235,2021-12-29
17555,611,1847,130,2021-12-29
17557,1840,5379,222,2021-12-29
17560,593,1836,71,2021-12-29
17562,438,1163,48,2021-12-29
17563,458,1146,34,2021-12-29
17565,276,974,66,2021-12-29
17566,1518,4247,203,2021-12-29
17569,849,2342,199,2021-12-29
17572,299,908,38,2021-12-29
17576,22,83,9,2021-12-29
17578,860,2225,184,2021-12-29
17579,808,2231,120,2021-12-29
17581,171,393,32,2021-12-29
17582,302,817,69,2021-12-29
17584,1362,4644,270,2021-12-29
17601,7088,27276,1437,2021-12-29
17602,8823,28581,1419,2021-12-29
17603,10172,34814,1692,2021-12-29
17701,6185,15885,1590,2021-12-29
17702,1485,3129,313,2021-12-29
17721,217,383,17,2021-12-29
17723,5,19,0,2021-12-29
17724,561,1600,117,2021-12-29
17727,8,16,-1,2021-12-29
17728,688,1401,143,2021-12-29
17729,7,34,6,2021-12-29
17731,15,128,-1,2021-12-29
17737,1045,1893,158,2021-12-29
17740,2369,4123,228,2021-12-29
17742,10,33,-1,2021-12-29
17744,419,895,74,2021-12-29
17745,2955,6643,212,2021-12-29
17747,370,703,31,2021-12-29
17751,1215,2318,78,2021-12-29
17752,654,1384,142,2021-12-29
17754,1825,3968,455,2021-12-29
17756,2179,5611,249,2021-12-29
17758,112,289,21,2021-12-29
17760,50,126,51,2021-12-29
17763,17,68,-1,2021-12-29
17764,178,498,224,2021-12-29
17765,129,335,34,2021-12-29
17768,37,91,7,2021-12-29
17771,359,746,92,2021-12-29
17772,289,746,43,2021-12-29
17774,163,302,19,2021-12-29
17776,41,76,-1,2021-12-29
17777,937,1921,198,2021-12-29
17778,5,18,-1,2021-12-29
17801,2748,6171,409,2021-12-29
17810,250,1303,69,2021-12-29
17812,215,446,43,2021-12-29
17813,313,823,73,2021-12-29
17814,574,1616,93,2021-12-29
17815,3823,10647,320,2021-12-29
17820,816,2127,42,2021-12-29
17821,2737,8282,235,2021-12-29
17823,168,304,11,2021-12-29
17824,582,1525,37,2021-12-29
17827,122,240,22,2021-12-29
17830,266,599,35,2021-12-29
17832,98,233,-1,2021-12-29
17834,672,1301,52,2021-12-29
17835,9,21,5,2021-12-29
17836,21,52,5,2021-12-29
17837,2243,12894,409,2021-12-29
17840,45,97,0,2021-12-29
17841,728,1307,42,2021-12-29
17842,1206,2383,272,2021-12-29
17844,1149,2606,315,2021-12-29
17845,309,788,65,2021-12-29
17846,674,1331,39,2021-12-29
17847,1724,3703,347,2021-12-29
17850,67,185,17,2021-12-29
17851,1375,2863,86,2021-12-29
17853,345,702,71,2021-12-29
17855,106,289,44,2021-12-29
17856,458,944,122,2021-12-29
17857,1207,4137,279,2021-12-29
17859,474,1197,39,2021-12-29
17860,365,794,32,2021-12-29
17864,225,458,32,2021-12-29
17866,1943,6403,95,2021-12-29
17867,22,31,0,2021-12-29
17868,72,171,-1,2021-12-29
17870,1957,6055,492,2021-12-29
17872,1550,3635,118,2021-12-29
17876,245,604,54,2021-12-29
17877,0,5,0,2021-12-29
17878,209,599,48,2021-12-29
17881,227,507,33,2021-12-29
17886,129,267,38,2021-12-29
17888,46,105,5,2021-12-29
17889,324,911,89,2021-12-29
17901,3917,9748,505,2021-12-29
17921,983,2263,107,2021-12-29
17922,772,1725,132,2021-12-29
17923,45,122,-1,2021-12-29
17925,71,138,11,2021-12-29
17929,354,526,38,2021-12-29
17930,76,152,11,2021-12-29
17931,945,3153,167,2021-12-29
17934,41,101,7,2021-12-29
17935,229,576,36,2021-12-29
17938,343,773,64,2021-12-29
17941,122,223,15,2021-12-29
17948,632,1682,72,2021-12-29
17954,766,2716,91,2021-12-29
17957,39,104,8,2021-12-29
17959,201,478,23,2021-12-29
17960,660,1324,46,2021-12-29
17961,1106,2703,220,2021-12-29
17963,1200,2956,221,2021-12-29
17964,88,216,23,2021-12-29
17965,360,735,49,2021-12-29
