ZIP_CODE,Positive,Negative,Probable,date
15521,171,448,110,2021-12-01
15522,1352,3294,553,2021-12-01
15530,677,1917,229,2021-12-01
15531,404,1215,194,2021-12-01
15533,127,334,72,2021-12-01
15534,71,163,57,2021-12-01
15535,177,395,93,2021-12-01
15536,31,130,26,2021-12-01
15537,876,1950,397,2021-12-01
15538,65,186,26,2021-12-01
15539,76,148,42,2021-12-01
15541,394,1106,138,2021-12-01
15542,140,350,34,2021-12-01
15545,290,566,122,2021-12-01
15546,41,118,18,2021-12-01
15550,180,400,76,2021-12-01
15552,731,2061,192,2021-12-01
15554,223,574,176,2021-12-01
15555,8,37,8,2021-12-01
15558,187,530,42,2021-12-01
15559,189,442,114,2021-12-01
15562,22,66,-1,2021-12-01
15563,282,934,157,2021-12-01
15564,14,18,-1,2021-12-01
15705,50,232,91,2021-12-01
15711,33,103,15,2021-12-01
15714,692,2007,294,2021-12-01
15716,63,187,30,2021-12-01
15720,15,43,-1,2021-12-01
15721,19,49,5,2021-12-01
15722,245,622,133,2021-12-01
15724,245,660,103,2021-12-01
15728,302,948,171,2021-12-01
15729,107,393,51,2021-12-01
15730,9,21,5,2021-12-01
15739,43,149,17,2021-12-01
15742,112,265,38,2021-12-01
15744,5,23,6,2021-12-01
15750,24,65,12,2021-12-01
15753,38,96,18,2021-12-01
15757,136,363,71,2021-12-01
15758,5,7,0,2021-12-01
15759,226,639,90,2021-12-01
15760,19,42,-1,2021-12-01
15762,85,272,48,2021-12-01
15763,0,7,-1,2021-12-01
15764,5,12,-1,2021-12-01
15765,127,451,54,2021-12-01
15767,1255,3391,520,2021-12-01
15770,17,41,7,2021-12-01
15771,84,196,27,2021-12-01
15772,131,414,52,2021-12-01
15773,66,156,25,2021-12-01
15775,-1,0,0,2021-12-01
15776,-1,9,-1,2021-12-01
15777,14,47,11,2021-12-01
15778,10,39,12,2021-12-01
15780,23,36,-1,2021-12-01
15784,18,37,5,2021-12-01
15801,1574,5735,1299,2021-12-01
15821,13,26,-1,2021-12-01
15823,79,316,68,2021-12-01
15824,351,1203,341,2021-12-01
15825,1088,2696,472,2021-12-01
15827,24,65,17,2021-12-01
15828,25,62,-1,2021-12-01
15829,128,309,56,2021-12-01
15832,13,70,5,2021-12-01
15834,349,1247,176,2021-12-01
15840,108,448,101,2021-12-01
15845,251,743,172,2021-12-01
15846,229,777,217,2021-12-01
15848,63,209,65,2021-12-01
15849,92,340,67,2021-12-01
15851,468,1439,348,2021-12-01
15853,555,1835,353,2021-12-01
15856,59,181,34,2021-12-01
15857,1074,3247,1044,2021-12-01
15860,120,277,34,2021-12-01
15861,14,22,-1,2021-12-01
15864,201,460,85,2021-12-01
15865,82,282,71,2021-12-01
15866,7,41,15,2021-12-01
15868,138,359,107,2021-12-01
15870,83,253,84,2021-12-01
15901,399,1751,112,2021-12-01
15902,1131,4732,479,2021-12-01
15904,1626,6086,846,2021-12-01
15905,2047,8525,1037,2021-12-01
15906,1033,4289,509,2021-12-01
15909,570,2016,266,2021-12-01
15920,103,351,39,2021-12-01
15924,95,341,57,2021-12-01
15926,254,846,136,2021-12-01
15927,120,443,66,2021-12-01
15928,201,743,147,2021-12-01
15931,1220,4237,484,2021-12-01
15934,30,90,34,2021-12-01
15935,259,923,155,2021-12-01
15936,152,519,97,2021-12-01
15938,309,955,148,2021-12-01
15940,482,1105,571,2021-12-01
15942,178,751,130,2021-12-01
15943,426,1454,237,2021-12-01
15944,297,1090,151,2021-12-01
15945,25,83,16,2021-12-01
15946,734,2480,415,2021-12-01
15949,106,230,45,2021-12-01
15951,72,258,39,2021-12-01
15952,117,488,100,2021-12-01
15953,7,21,5,2021-12-01
15954,242,750,77,2021-12-01
15955,197,697,140,2021-12-01
15956,312,1068,190,2021-12-01
15957,30,152,34,2021-12-01
15958,195,690,149,2021-12-01
15960,32,157,31,2021-12-01
15961,113,313,61,2021-12-01
15963,940,3758,777,2021-12-01
16020,129,310,40,2021-12-01
16022,60,124,25,2021-12-01
16025,689,1495,273,2021-12-01
16028,219,541,44,2021-12-01
16030,33,77,11,2021-12-01
16036,13,32,8,2021-12-01
16038,400,873,81,2021-12-01
16040,84,233,42,2021-12-01
16041,198,530,81,2021-12-01
16049,349,743,108,2021-12-01
16050,169,409,71,2021-12-01
16051,252,869,136,2021-12-01
16057,1234,4116,428,2021-12-01
16061,262,646,101,2021-12-01
16101,3544,10955,1555,2021-12-01
16102,547,1677,235,2021-12-01
16105,1443,5223,694,2021-12-01
16110,37,105,18,2021-12-01
16111,101,225,34,2021-12-01
16112,140,426,85,2021-12-01
16114,44,181,17,2021-12-01
16116,266,780,125,2021-12-01
16121,511,1608,126,2021-12-01
16124,131,504,49,2021-12-01
16125,1868,6260,500,2021-12-01
16127,1688,4706,492,2021-12-01
16130,187,493,48,2021-12-01
16131,72,248,24,2021-12-01
16133,125,361,31,2021-12-01
16134,340,1192,95,2021-12-01
16137,1381,4773,364,2021-12-01
16142,476,1531,195,2021-12-01
16143,239,759,124,2021-12-01
16145,302,696,88,2021-12-01
16146,1439,5096,419,2021-12-01
16148,1920,6028,737,2021-12-01
16150,706,2482,271,2021-12-01
16153,257,676,77,2021-12-01
16154,212,796,67,2021-12-01
16156,245,730,118,2021-12-01
16159,464,1298,177,2021-12-01
16172,60,213,64,2021-12-01
16213,16,31,-1,2021-12-01
16214,902,2630,280,2021-12-01
16217,6,42,-1,2021-12-01
16218,147,327,35,2021-12-01
16224,145,299,36,2021-12-01
16225,-1,18,-1,2021-12-01
16232,431,950,146,2021-12-01
16233,118,232,52,2021-12-01
16234,9,16,-1,2021-12-01
16235,142,314,69,2021-12-01
16239,1372,2490,56,2021-12-01
16240,132,339,58,2021-12-01
16242,590,1149,140,2021-12-01
16248,362,809,105,2021-12-01
16253,17,44,-1,2021-12-01
16254,405,974,194,2021-12-01
16255,356,487,78,2021-12-01
16258,195,473,81,2021-12-01
16260,32,42,5,2021-12-01
16301,1816,4275,473,2021-12-01
16311,29,110,13,2021-12-01
16313,188,474,44,2021-12-01
16314,626,1569,263,2021-12-01
16316,557,1840,234,2021-12-01
16317,207,359,47,2021-12-01
16319,146,297,48,2021-12-01
16321,21,25,-1,2021-12-01
16323,1931,4357,559,2021-12-01
16326,48,100,16,2021-12-01
16327,315,789,86,2021-12-01
16329,40,113,9,2021-12-01
16331,9,16,6,2021-12-01
16332,6,38,-1,2021-12-01
16333,24,61,-1,2021-12-01
16334,54,95,16,2021-12-01
16335,3064,11672,982,2021-12-01
16340,208,438,24,2021-12-01
16341,301,589,25,2021-12-01
16342,388,769,61,2021-12-01
16345,299,886,62,2021-12-01
16346,339,759,75,2021-12-01
16347,256,497,32,2021-12-01
16350,236,533,40,2021-12-01
16351,179,493,23,2021-12-01
16353,267,683,39,2021-12-01
16354,1623,3506,121,2021-12-01
16360,146,411,36,2021-12-01
16362,111,272,40,2021-12-01
16364,105,247,37,2021-12-01
16365,2046,5690,377,2021-12-01
16371,383,1052,188,2021-12-01
16372,41,124,17,2021-12-01
16373,372,793,105,2021-12-01
16374,164,376,37,2021-12-01
16401,454,1120,63,2021-12-01
16402,64,166,7,2021-12-01
16403,1360,2691,160,2021-12-01
16404,354,776,36,2021-12-01
16405,60,182,11,2021-12-01
16406,441,1415,209,2021-12-01
16407,1291,3074,179,2021-12-01
