ZIP_CODE,Positive,Negative,Probable,date
15521,108,356,61,2021-07-03
15522,895,2607,340,2021-07-03
15530,488,1726,145,2021-07-03
15531,244,1019,112,2021-07-03
15533,76,250,39,2021-07-03
15534,52,133,26,2021-07-03
15535,113,333,58,2021-07-03
15536,21,105,13,2021-07-03
15537,587,1615,262,2021-07-03
15538,45,153,18,2021-07-03
15539,38,122,17,2021-07-03
15541,233,942,82,2021-07-03
15542,98,273,20,2021-07-03
15545,211,476,70,2021-07-03
15546,22,96,9,2021-07-03
15550,92,335,43,2021-07-03
15552,439,1714,114,2021-07-03
15554,144,465,81,2021-07-03
15555,6,32,-1,2021-07-03
15558,119,440,23,2021-07-03
15559,126,369,57,2021-07-03
15562,17,49,-1,2021-07-03
15563,182,764,93,2021-07-03
15564,6,17,-1,2021-07-03
15705,30,47,66,2021-07-03
15711,19,76,11,2021-07-03
15714,394,1778,145,2021-07-03
15716,40,147,20,2021-07-03
15720,8,34,-1,2021-07-03
15721,10,38,-1,2021-07-03
15722,173,553,76,2021-07-03
15724,142,549,58,2021-07-03
15728,164,767,119,2021-07-03
15729,69,306,33,2021-07-03
15730,5,14,-1,2021-07-03
15739,15,119,8,2021-07-03
15742,78,213,24,2021-07-03
15744,-1,18,5,2021-07-03
15750,11,49,8,2021-07-03
15753,25,77,14,2021-07-03
15757,89,274,48,2021-07-03
15758,-1,7,0,2021-07-03
15759,102,508,55,2021-07-03
15760,14,35,-1,2021-07-03
15762,45,243,20,2021-07-03
15763,0,-1,-1,2021-07-03
15764,-1,11,0,2021-07-03
15765,66,360,27,2021-07-03
15767,633,2682,310,2021-07-03
15770,11,34,-1,2021-07-03
15771,46,144,13,2021-07-03
15772,63,320,22,2021-07-03
15773,43,140,10,2021-07-03
15775,-1,0,0,2021-07-03
15776,-1,8,-1,2021-07-03
15777,10,37,9,2021-07-03
15778,-1,35,6,2021-07-03
15780,13,28,-1,2021-07-03
15784,9,29,0,2021-07-03
15801,1003,4874,791,2021-07-03
15821,9,16,-1,2021-07-03
15823,58,250,41,2021-07-03
15824,188,966,195,2021-07-03
15825,548,2177,308,2021-07-03
15827,10,54,7,2021-07-03
15828,6,47,-1,2021-07-03
15829,59,237,46,2021-07-03
15832,8,61,-1,2021-07-03
15834,184,1045,84,2021-07-03
15840,63,360,48,2021-07-03
15845,170,639,98,2021-07-03
15846,117,627,125,2021-07-03
15848,36,171,30,2021-07-03
15849,43,274,33,2021-07-03
15851,241,1177,196,2021-07-03
15853,368,1556,204,2021-07-03
