ZIP_CODE,Positive,Negative,Probable,date
15521,140,407,90,2021-10-08
15522,1115,3020,450,2021-10-08
15530,558,1862,184,2021-10-08
15531,310,1133,141,2021-10-08
15533,101,308,63,2021-10-08
15534,64,155,48,2021-10-08
15535,146,384,74,2021-10-08
15536,27,123,17,2021-10-08
15537,753,1839,325,2021-10-08
15538,58,169,23,2021-10-08
15539,66,146,31,2021-10-08
15541,312,1046,107,2021-10-08
15542,117,311,24,2021-10-08
15545,255,529,90,2021-10-08
15546,28,109,13,2021-10-08
15550,139,377,59,2021-10-08
15552,582,1953,150,2021-10-08
15554,188,543,137,2021-10-08
15555,6,36,5,2021-10-08
15558,149,491,32,2021-10-08
15559,163,432,96,2021-10-08
15562,18,58,-1,2021-10-08
15563,223,876,122,2021-10-08
15564,7,18,-1,2021-10-08
15705,41,171,72,2021-10-08
15711,20,96,13,2021-10-08
15714,493,1954,197,2021-10-08
15716,51,177,24,2021-10-08
15720,12,40,-1,2021-10-08
15721,13,44,-1,2021-10-08
15722,191,610,94,2021-10-08
15724,176,632,86,2021-10-08
15728,216,897,143,2021-10-08
15729,83,367,39,2021-10-08
15730,8,15,-1,2021-10-08
15739,32,136,14,2021-10-08
15742,97,249,33,2021-10-08
15744,5,19,5,2021-10-08
15750,17,56,11,2021-10-08
15753,30,94,15,2021-10-08
15757,111,337,61,2021-10-08
15758,-1,9,0,2021-10-08
15759,144,596,70,2021-10-08
15760,18,39,-1,2021-10-08
15762,59,274,35,2021-10-08
15763,0,-1,-1,2021-10-08
15764,-1,10,-1,2021-10-08
15765,83,423,35,2021-10-08
15767,887,3154,390,2021-10-08
15770,12,39,5,2021-10-08
15771,60,170,22,2021-10-08
15772,87,377,35,2021-10-08
15773,56,151,14,2021-10-08
15775,-1,0,0,2021-10-08
15776,-1,7,-1,2021-10-08
15777,10,45,11,2021-10-08
15778,9,37,9,2021-10-08
15780,16,35,-1,2021-10-08
15784,11,36,0,2021-10-08
15801,1235,5466,1013,2021-10-08
15821,11,22,-1,2021-10-08
15823,61,290,51,2021-10-08
15824,253,1144,254,2021-10-08
15825,756,2515,380,2021-10-08
15827,20,61,14,2021-10-08
15828,18,64,-1,2021-10-08
15829,84,276,49,2021-10-08
15832,10,65,5,2021-10-08
15834,267,1196,121,2021-10-08
15840,73,417,68,2021-10-08
15845,208,712,136,2021-10-08
15846,174,723,186,2021-10-08
15848,43,187,38,2021-10-08
15849,55,317,40,2021-10-08
15851,326,1373,260,2021-10-08
15853,456,1778,261,2021-10-08
15856,47,177,26,2021-10-08
15857,867,3106,753,2021-10-08
15860,86,254,15,2021-10-08
15861,13,23,-1,2021-10-08
15864,130,431,67,2021-10-08
15865,52,261,56,2021-10-08
15866,5,38,14,2021-10-08
15868,114,335,83,2021-10-08
15870,71,232,60,2021-10-08
15901,359,1692,82,2021-10-08
15902,903,4561,336,2021-10-08
15904,1310,5795,614,2021-10-08
15905,1759,8099,785,2021-10-08
15906,820,4118,356,2021-10-08
15909,463,1998,198,2021-10-08
15920,69,341,25,2021-10-08
15924,80,324,46,2021-10-08
15926,217,803,93,2021-10-08
15927,96,436,51,2021-10-08
15928,167,708,116,2021-10-08
15931,1077,4133,363,2021-10-08
15934,25,86,19,2021-10-08
15935,220,878,116,2021-10-08
15936,121,491,68,2021-10-08
15938,254,902,91,2021-10-08
15940,455,1066,548,2021-10-08
15942,151,748,100,2021-10-08
15943,347,1452,167,2021-10-08
15944,208,1012,105,2021-10-08
15945,19,81,14,2021-10-08
15946,590,2404,323,2021-10-08
15949,72,228,28,2021-10-08
15951,53,253,33,2021-10-08
15952,93,483,67,2021-10-08
15953,6,22,5,2021-10-08
15954,175,700,53,2021-10-08
15955,137,664,95,2021-10-08
15956,238,1033,140,2021-10-08
15957,23,145,28,2021-10-08
15958,173,654,107,2021-10-08
15960,31,154,17,2021-10-08
15961,83,307,43,2021-10-08
15963,747,3630,577,2021-10-08
16020,97,289,34,2021-10-08
16022,47,110,24,2021-10-08
16025,525,1417,250,2021-10-08
16028,182,494,43,2021-10-08
16030,29,72,11,2021-10-08
16036,10,28,7,2021-10-08
16038,302,824,70,2021-10-08
16040,63,211,33,2021-10-08
16041,162,488,79,2021-10-08
16049,239,680,90,2021-10-08
16050,134,385,61,2021-10-08
16051,179,811,117,2021-10-08
16057,922,3877,350,2021-10-08
16061,203,603,93,2021-10-08
16101,2835,10313,1172,2021-10-08
16102,423,1567,179,2021-10-08
16105,1211,4888,516,2021-10-08
16110,30,96,14,2021-10-08
16111,75,190,28,2021-10-08
16112,121,403,63,2021-10-08
16114,36,159,17,2021-10-08
16116,229,738,95,2021-10-08
16121,411,1497,101,2021-10-08
16124,102,490,36,2021-10-08
16125,1535,5961,376,2021-10-08
16127,1296,4392,413,2021-10-08
16130,150,450,42,2021-10-08
16131,57,203,22,2021-10-08
16133,95,337,21,2021-10-08
16134,264,1087,62,2021-10-08
16137,1109,4316,266,2021-10-08
16142,406,1441,147,2021-10-08
16143,204,719,97,2021-10-08
16145,241,642,76,2021-10-08
16146,1110,4756,333,2021-10-08
16148,1590,5633,618,2021-10-08
16150,557,2319,211,2021-10-08
16153,205,622,63,2021-10-08
16154,169,748,47,2021-10-08
16156,187,671,87,2021-10-08
16159,346,1259,144,2021-10-08
16172,55,267,44,2021-10-08
16213,12,28,-1,2021-10-08
16214,585,2513,225,2021-10-08
16217,-1,46,-1,2021-10-08
16218,105,309,29,2021-10-08
16224,100,296,36,2021-10-08
16225,-1,16,-1,2021-10-08
16232,294,889,132,2021-10-08
16233,66,217,37,2021-10-08
16234,8,17,-1,2021-10-08
16235,86,290,66,2021-10-08
16239,1283,2197,49,2021-10-08
16240,94,319,48,2021-10-08
16242,441,1078,131,2021-10-08
16248,248,766,96,2021-10-08
16253,12,42,-1,2021-10-08
16254,270,913,179,2021-10-08
16255,270,461,65,2021-10-08
16258,123,443,71,2021-10-08
16260,18,49,5,2021-10-08
16301,1252,3938,334,2021-10-08
16311,18,89,11,2021-10-08
16313,105,445,40,2021-10-08
16314,441,1279,189,2021-10-08
16316,398,1491,197,2021-10-08
16317,146,316,44,2021-10-08
16319,81,266,43,2021-10-08
16321,17,20,-1,2021-10-08
16323,1368,4092,404,2021-10-08
16326,22,95,12,2021-10-08
16327,210,663,69,2021-10-08
16329,30,106,7,2021-10-08
16331,6,14,6,2021-10-08
16332,-1,36,-1,2021-10-08
16333,12,52,-1,2021-10-08
16334,38,83,14,2021-10-08
16335,2259,9692,782,2021-10-08
16340,132,394,21,2021-10-08
16341,238,516,23,2021-10-08
16342,291,752,36,2021-10-08
16345,188,808,49,2021-10-08
16346,219,690,63,2021-10-08
16347,163,446,27,2021-10-08
16350,155,485,35,2021-10-08
16351,119,445,22,2021-10-08
16353,165,621,31,2021-10-08
16354,1167,3127,100,2021-10-08
16360,94,343,27,2021-10-08
16362,69,254,25,2021-10-08
16364,67,224,32,2021-10-08
16365,1308,5280,323,2021-10-08
16371,271,1027,157,2021-10-08
16372,29,116,17,2021-10-08
16373,256,718,86,2021-10-08
16374,109,351,29,2021-10-08
16401,325,976,50,2021-10-08
16402,51,153,5,2021-10-08
16403,1180,2327,119,2021-10-08
16404,233,672,20,2021-10-08
16405,47,163,10,2021-10-08
16406,340,1234,189,2021-10-08
16407,1032,2836,158,2021-10-08
16410,132,430,26,2021-10-08
16411,115,346,13,2021-10-08
16412,787,3103,170,2021-10-08
16415,762,3338,116,2021-10-08
16417,765,2439,139,2021-10-08
16420,52,181,10,2021-10-08
16421,252,659,19,2021-10-08
16423,325,1237,37,2021-10-08
16424,340,1069,96,2021-10-08
16426,325,1136,35,2021-10-08
16428,1089,3548,95,2021-10-08
16430,-1,28,0,2021-10-08
16433,513,1617,189,2021-10-08
16434,150,439,19,2021-10-08
16435,119,434,49,2021-10-08
16436,62,151,10,2021-10-08
16438,544,1949,87,2021-10-08
16440,69,221,21,2021-10-08
16441,803,2775,174,2021-10-08
16442,211,680,33,2021-10-08
16443,111,343,15,2021-10-08
16444,25,305,30,2021-10-08
16501,153,778,9,2021-10-08
16502,1371,5333,167,2021-10-08
16503,1232,4775,182,2021-10-08
16504,1395,5174,189,2021-10-08
16505,1252,5855,144,2021-10-08
16506,2015,8545,267,2021-10-08
16507,779,2999,78,2021-10-08
16508,1278,5511,225,2021-10-08
16509,2301,10133,459,2021-10-08
16510,2066,7867,266,2021-10-08
16511,1067,3951,137,2021-10-08
16565,0,15,0,2021-10-08
16601,3170,10672,865,2021-10-08
16602,2569,9108,700,2021-10-08
16611,228,720,56,2021-10-08
16613,144,440,31,2021-10-08
16616,7,39,-1,2021-10-08
16617,250,843,68,2021-10-08
16620,42,114,10,2021-10-08
16621,70,192,20,2021-10-08
16622,27,66,8,2021-10-08
16623,45,156,15,2021-10-08
16625,271,960,141,2021-10-08
16627,151,513,65,2021-10-08
16630,396,1420,148,2021-10-08
16634,26,95,6,2021-10-08
16635,1057,4501,321,2021-10-08
16636,74,217,18,2021-10-08
16637,202,671,68,2021-10-08
16639,98,256,26,2021-10-08
16640,82,307,51,2021-10-08
16641,224,792,88,2021-10-08
16645,14,41,0,2021-10-08
16646,258,834,64,2021-10-08
16647,78,230,21,2021-10-08
16648,1734,5662,512,2021-10-08
16650,135,412,48,2021-10-08
16651,308,1040,81,2021-10-08
16652,2285,9297,351,2021-10-08
16655,145,360,92,2021-10-08
16656,124,278,54,2021-10-08
16657,94,411,22,2021-10-08
16659,24,62,11,2021-10-08
16661,96,254,18,2021-10-08
16662,441,1746,151,2021-10-08
16664,130,381,56,2021-10-08
16666,282,902,71,2021-10-08
16667,121,330,59,2021-10-08
16668,330,1097,114,2021-10-08
16669,227,744,56,2021-10-08
16670,12,44,5,2021-10-08
16671,42,189,11,2021-10-08
16673,432,1449,151,2021-10-08
16674,54,179,30,2021-10-08
16678,239,774,69,2021-10-08
16679,60,212,14,2021-10-08
16680,64,119,8,2021-10-08
16682,12,54,10,2021-10-08
16683,22,157,9,2021-10-08
16685,37,77,11,2021-10-08
16686,1504,5030,326,2021-10-08
