ZIP_CODE,Positive,Negative,Probable,date
18349,-1,25,0,2020-11-15
18351,-1,70,0,2020-11-15
18356,6,119,0,2020-11-15
18357,-1,15,0,2020-11-15
18410,-1,21,0,2020-11-15
18413,-1,29,0,2020-11-15
18416,0,5,0,2020-11-15
18420,0,28,0,2020-11-15
18440,-1,27,-1,2020-11-15
18448,0,-1,0,2020-11-15
18449,0,-1,0,2020-11-15
18454,-1,11,0,2020-11-15
18457,0,17,0,2020-11-15
18459,-1,15,0,2020-11-15
18473,0,63,0,2020-11-15
18501,31,67,-1,2020-11-15
18502,0,10,0,2020-11-15
18515,0,-1,0,2020-11-15
18540,-1,-1,0,2020-11-15
18577,0,0,0,2020-11-15
18601,5,25,0,2020-11-15
18602,12,89,0,2020-11-15
18611,-1,6,0,2020-11-15
18625,-1,60,0,2020-11-15
18626,5,153,-1,2020-11-15
18627,-1,26,0,2020-11-15
18653,0,8,0,2020-11-15
18654,0,-1,0,2020-11-15
18690,0,-1,0,2020-11-15
18703,5,39,0,2020-11-15
18710,0,-1,0,2020-11-15
18711,75,101,9,2020-11-15
18762,0,0,0,2020-11-15
18764,-1,6,0,2020-11-15
18765,0,0,0,2020-11-15
18766,0,26,-1,2020-11-15
18767,0,0,0,2020-11-15
18769,0,-1,0,2020-11-15
18773,0,0,0,2020-11-15
18813,0,9,0,2020-11-15
18814,-1,16,0,2020-11-15
18815,0,-1,0,2020-11-15
18816,0,12,0,2020-11-15
18820,0,-1,0,2020-11-15
18827,0,0,0,2020-11-15
18843,-1,22,0,2020-11-15
18910,0,49,0,2020-11-15
18911,7,67,-1,2020-11-15
18912,5,86,-1,2020-11-15
18916,-1,20,-1,2020-11-15
18918,0,-1,0,2020-11-15
18921,-1,32,0,2020-11-15
18922,-1,15,0,2020-11-15
18928,5,45,0,2020-11-15
18931,-1,46,0,2020-11-15
18935,-1,52,0,2020-11-15
18943,-1,26,0,2020-11-15
18946,0,28,0,2020-11-15
18949,-1,39,0,2020-11-15
18950,-1,96,-1,2020-11-15
18953,-1,34,0,2020-11-15
18956,0,12,0,2020-11-15
18957,0,19,0,2020-11-15
18958,0,13,0,2020-11-15
