ZIP_CODE,Positive,Negative,Probable,date
15521,230,451,158,2022-01-26
15522,1739,3418,750,2022-01-26
15530,860,1904,314,2022-01-26
15531,554,1210,255,2022-01-26
15533,165,333,97,2022-01-26
15534,95,167,80,2022-01-26
15535,251,431,115,2022-01-26
15536,49,136,29,2022-01-26
15537,1119,2043,512,2022-01-26
15538,83,188,40,2022-01-26
15539,97,161,50,2022-01-26
15541,538,1089,202,2022-01-26
15542,199,344,64,2022-01-26
15545,378,570,184,2022-01-26
15546,52,124,23,2022-01-26
15550,216,417,114,2022-01-26
15552,1081,2044,266,2022-01-26
15554,275,597,238,2022-01-26
15555,10,37,9,2022-01-26
15558,277,522,57,2022-01-26
15559,239,462,168,2022-01-26
15562,29,74,6,2022-01-26
15563,398,939,220,2022-01-26
15564,16,21,8,2022-01-26
15705,67,247,92,2022-01-26
15711,57,96,19,2022-01-26
15714,883,2042,374,2022-01-26
15716,86,185,36,2022-01-26
15720,27,39,7,2022-01-26
15721,21,51,5,2022-01-26
15722,339,630,162,2022-01-26
15724,305,673,131,2022-01-26
15728,423,981,235,2022-01-26
15729,164,401,64,2022-01-26
15730,11,24,5,2022-01-26
15739,67,151,26,2022-01-26
15742,172,266,46,2022-01-26
15744,9,25,9,2022-01-26
15750,35,60,13,2022-01-26
15753,51,97,23,2022-01-26
15757,194,388,85,2022-01-26
15758,5,7,0,2022-01-26
15759,358,642,112,2022-01-26
15760,24,40,5,2022-01-26
15762,119,267,63,2022-01-26
15763,0,7,-1,2022-01-26
15764,7,21,-1,2022-01-26
15765,200,466,74,2022-01-26
15767,1691,3610,640,2022-01-26
15770,20,44,8,2022-01-26
15771,110,208,35,2022-01-26
15772,180,446,66,2022-01-26
15773,103,166,34,2022-01-26
15775,-1,0,0,2022-01-26
15776,10,10,5,2022-01-26
15777,19,50,11,2022-01-26
15778,24,37,13,2022-01-26
15780,28,38,-1,2022-01-26
15784,19,39,6,2022-01-26
15801,2181,5889,1722,2022-01-26
15821,20,29,5,2022-01-26
15823,119,325,103,2022-01-26
15824,489,1227,440,2022-01-26
15825,1410,2767,565,2022-01-26
15827,36,73,23,2022-01-26
15828,30,69,5,2022-01-26
15829,174,334,64,2022-01-26
15832,21,75,8,2022-01-26
15834,440,1314,199,2022-01-26
15840,158,481,137,2022-01-26
15845,352,758,217,2022-01-26
15846,313,796,281,2022-01-26
15848,84,220,82,2022-01-26
15849,140,336,95,2022-01-26
15851,653,1472,491,2022-01-26
15853,819,1851,482,2022-01-26
15856,80,191,53,2022-01-26
15857,1476,3330,1321,2022-01-26
15860,163,291,47,2022-01-26
15861,16,23,-1,2022-01-26
15864,261,493,93,2022-01-26
15865,129,297,121,2022-01-26
15866,14,39,21,2022-01-26
15868,186,361,151,2022-01-26
15870,118,256,91,2022-01-26
15901,586,1702,170,2022-01-26
15902,1714,4695,700,2022-01-26
15904,2427,6173,1189,2022-01-26
15905,2949,8544,1526,2022-01-26
15906,1553,4209,769,2022-01-26
15909,810,2002,341,2022-01-26
15920,146,351,56,2022-01-26
15924,147,326,79,2022-01-26
15926,353,846,191,2022-01-26
15927,177,430,91,2022-01-26
15928,287,738,199,2022-01-26
15931,1513,4228,668,2022-01-26
15934,39,90,39,2022-01-26
15935,371,933,229,2022-01-26
15936,230,485,134,2022-01-26
15938,417,961,204,2022-01-26
15940,800,1092,553,2022-01-26
15942,246,742,172,2022-01-26
15943,540,1451,334,2022-01-26
