ZIP_CODE,Positive,Negative,Probable,date
15521,234,453,159,2022-01-27
15522,1751,3409,758,2022-01-27
15530,867,1902,316,2022-01-27
15531,556,1212,255,2022-01-27
15533,167,332,98,2022-01-27
15534,95,167,81,2022-01-27
15535,252,432,116,2022-01-27
15536,49,136,29,2022-01-27
15537,1124,2042,515,2022-01-27
15538,83,187,40,2022-01-27
15539,97,161,51,2022-01-27
15541,540,1087,201,2022-01-27
15542,200,344,64,2022-01-27
15545,379,571,184,2022-01-27
15546,52,125,23,2022-01-27
15550,215,416,114,2022-01-27
15552,1096,2038,267,2022-01-27
15554,275,597,241,2022-01-27
15555,10,37,9,2022-01-27
15558,279,520,57,2022-01-27
15559,244,463,168,2022-01-27
15562,29,76,6,2022-01-27
15563,401,938,221,2022-01-27
15564,16,21,8,2022-01-27
15705,68,249,92,2022-01-27
15711,57,95,19,2022-01-27
15714,888,2036,379,2022-01-27
15716,87,185,36,2022-01-27
15720,27,39,7,2022-01-27
15721,21,51,5,2022-01-27
15722,341,628,164,2022-01-27
15724,307,674,131,2022-01-27
15728,428,982,234,2022-01-27
15729,165,402,64,2022-01-27
15730,11,24,5,2022-01-27
15739,70,150,26,2022-01-27
15742,173,269,46,2022-01-27
15744,10,25,9,2022-01-27
15750,35,60,13,2022-01-27
15753,51,98,23,2022-01-27
15757,196,389,85,2022-01-27
15758,5,7,0,2022-01-27
15759,369,641,112,2022-01-27
15760,24,40,5,2022-01-27
15762,121,267,63,2022-01-27
15763,0,7,-1,2022-01-27
15764,7,21,-1,2022-01-27
15765,202,465,74,2022-01-27
15767,1714,3612,646,2022-01-27
15770,20,44,8,2022-01-27
15771,112,207,35,2022-01-27
15772,182,446,66,2022-01-27
15773,105,169,34,2022-01-27
15775,-1,0,0,2022-01-27
15776,10,10,5,2022-01-27
15777,19,50,11,2022-01-27
15778,26,36,13,2022-01-27
15780,28,38,-1,2022-01-27
15784,19,39,6,2022-01-27
15801,2224,5885,1729,2022-01-27
15821,20,29,5,2022-01-27
15823,120,325,103,2022-01-27
15824,497,1227,446,2022-01-27
15825,1423,2765,569,2022-01-27
15827,36,73,23,2022-01-27
15828,31,69,5,2022-01-27
15829,174,334,65,2022-01-27
15832,21,75,8,2022-01-27
15834,451,1309,207,2022-01-27
15840,166,481,136,2022-01-27
15845,356,759,219,2022-01-27
15846,322,795,280,2022-01-27
15848,84,220,82,2022-01-27
15849,142,335,97,2022-01-27
15851,662,1476,488,2022-01-27
15853,830,1850,484,2022-01-27
15856,83,191,52,2022-01-27
15857,1492,3332,1327,2022-01-27
15860,163,292,47,2022-01-27
15861,16,23,-1,2022-01-27
15864,261,492,95,2022-01-27
15865,136,296,120,2022-01-27
15866,14,39,21,2022-01-27
15868,187,360,151,2022-01-27
15870,120,256,90,2022-01-27
15901,592,1700,170,2022-01-27
15902,1740,4691,701,2022-01-27
15904,2466,6174,1189,2022-01-27
15905,2991,8538,1537,2022-01-27
15906,1572,4211,771,2022-01-27
15909,823,1997,343,2022-01-27
15920,148,351,56,2022-01-27
15924,147,328,79,2022-01-27
15926,360,842,193,2022-01-27
15927,181,426,91,2022-01-27
15928,291,736,199,2022-01-27
15931,1531,4226,671,2022-01-27
15934,39,90,39,2022-01-27
15935,374,932,229,2022-01-27
15936,232,483,134,2022-01-27
15938,426,956,205,2022-01-27
15940,808,1089,552,2022-01-27
15942,253,738,174,2022-01-27
15943,552,1446,336,2022-01-27
15944,417,1111,204,2022-01-27
15945,39,83,19,2022-01-27
15946,1021,2507,527,2022-01-27
15949,135,230,52,2022-01-27
15951,108,259,57,2022-01-27
15952,191,479,127,2022-01-27
15953,13,21,5,2022-01-27
15954,334,757,105,2022-01-27
15955,296,703,185,2022-01-27
15956,436,1039,261,2022-01-27
15957,45,155,40,2022-01-27
15958,276,683,203,2022-01-27
15960,50,157,46,2022-01-27
15961,143,304,84,2022-01-27
15963,1442,3764,1050,2022-01-27
16020,193,312,45,2022-01-27
16022,79,136,25,2022-01-27
16025,951,1511,301,2022-01-27
16028,294,548,51,2022-01-27
16030,46,76,13,2022-01-27
16036,24,33,8,2022-01-27
16038,543,907,94,2022-01-27
16040,116,248,55,2022-01-27
16041,271,550,89,2022-01-27
16049,457,797,121,2022-01-27
16050,235,412,82,2022-01-27
16051,371,898,159,2022-01-27
16057,1940,4543,492,2022-01-27
16061,393,663,108,2022-01-27
16101,4924,11056,2293,2022-01-27
16102,772,1677,359,2022-01-27
16105,2012,5373,1032,2022-01-27
16110,54,104,26,2022-01-27
16111,139,210,44,2022-01-27
16112,196,436,104,2022-01-27
16114,57,179,27,2022-01-27
16116,355,788,186,2022-01-27
16121,773,1639,159,2022-01-27
16124,190,532,71,2022-01-27
16125,2485,6316,730,2022-01-27
16127,2443,4929,592,2022-01-27
16130,267,508,63,2022-01-27
16131,129,237,34,2022-01-27
16133,169,385,42,2022-01-27
16134,455,1189,156,2022-01-27
16137,1907,5146,508,2022-01-27
16142,637,1577,279,2022-01-27
16143,346,753,163,2022-01-27
16145,386,710,107,2022-01-27
16146,2261,5209,528,2022-01-27
16148,2770,6189,898,2022-01-27
16150,1078,2533,360,2022-01-27
16153,344,698,87,2022-01-27
16154,315,792,107,2022-01-27
16156,386,743,164,2022-01-27
16159,694,1321,227,2022-01-27
16172,64,204,66,2022-01-27
16213,21,35,5,2022-01-27
16214,1345,2639,287,2022-01-27
16217,8,45,-1,2022-01-27
16218,231,325,37,2022-01-27
16224,192,321,41,2022-01-27
16225,-1,19,-1,2022-01-27
16232,622,981,141,2022-01-27
16233,157,233,54,2022-01-27
16234,13,16,-1,2022-01-27
16235,181,329,70,2022-01-27
16239,1557,2589,76,2022-01-27
16240,193,353,63,2022-01-27
16242,794,1228,143,2022-01-27
16248,492,836,108,2022-01-27
16253,22,47,-1,2022-01-27
16254,579,995,206,2022-01-27
16255,444,517,77,2022-01-27
16258,301,466,73,2022-01-27
