ZIP_CODE,Positive,Negative,Probable,date
15521,101,292,45,2021-02-18
15522,776,2135,270,2021-02-18
15530,414,1486,99,2021-02-18
15531,186,847,81,2021-02-18
15533,59,206,25,2021-02-18
15534,35,118,15,2021-02-18
15535,73,261,35,2021-02-18
15536,20,76,12,2021-02-18
15537,487,1388,190,2021-02-18
15538,34,129,12,2021-02-18
15539,26,99,11,2021-02-18
15541,196,788,62,2021-02-18
15542,83,229,14,2021-02-18
15545,154,388,53,2021-02-18
15546,21,81,-1,2021-02-18
15550,80,287,27,2021-02-18
15552,369,1416,102,2021-02-18
15554,130,398,59,2021-02-18
15555,7,25,-1,2021-02-18
15558,97,343,15,2021-02-18
15559,113,310,45,2021-02-18
15562,13,38,-1,2021-02-18
15563,157,646,70,2021-02-18
15564,-1,17,-1,2021-02-18
15705,28,32,58,2021-02-18
15711,16,65,7,2021-02-18
15714,322,1522,78,2021-02-18
15716,34,116,13,2021-02-18
15720,7,34,-1,2021-02-18
15721,7,33,-1,2021-02-18
15722,157,472,49,2021-02-18
15724,105,424,30,2021-02-18
15728,131,636,64,2021-02-18
15729,55,242,20,2021-02-18
15730,-1,12,-1,2021-02-18
15739,13,93,-1,2021-02-18
15742,67,164,17,2021-02-18
15744,-1,14,5,2021-02-18
15750,8,35,-1,2021-02-18
15753,22,59,10,2021-02-18
15757,67,211,28,2021-02-18
15758,-1,6,0,2021-02-18
15759,84,382,39,2021-02-18
15760,12,35,0,2021-02-18
15762,39,188,12,2021-02-18
15763,0,-1,-1,2021-02-18
15764,-1,11,0,2021-02-18
15765,58,288,18,2021-02-18
15767,541,2221,239,2021-02-18
15770,11,29,-1,2021-02-18
15771,39,116,11,2021-02-18
15772,53,248,12,2021-02-18
15773,44,116,9,2021-02-18
15775,-1,0,0,2021-02-18
15776,-1,7,0,2021-02-18
15777,8,33,-1,2021-02-18
15778,-1,30,-1,2021-02-18
15780,12,22,-1,2021-02-18
15784,8,22,0,2021-02-18
15801,851,4254,563,2021-02-18
15821,7,15,-1,2021-02-18
15823,45,198,31,2021-02-18
15824,163,799,165,2021-02-18
15825,489,1860,224,2021-02-18
15827,6,42,6,2021-02-18
15828,6,34,-1,2021-02-18
15829,42,199,35,2021-02-18
15832,7,43,-1,2021-02-18
15834,149,863,70,2021-02-18
15840,53,280,31,2021-02-18
15845,125,517,79,2021-02-18
15846,83,481,104,2021-02-18
15848,28,127,26,2021-02-18
15849,28,200,24,2021-02-18
15851,178,902,140,2021-02-18
15853,269,1290,176,2021-02-18
15856,33,112,22,2021-02-18
15857,546,2201,462,2021-02-18
15860,50,171,10,2021-02-18
15861,8,14,-1,2021-02-18
15864,79,309,42,2021-02-18
15865,34,184,34,2021-02-18
15866,-1,23,-1,2021-02-18
15868,65,247,41,2021-02-18
15870,33,178,33,2021-02-18
