ZIP_CODE,Positive,Negative,Probable,date
15521,99,315,49,2021-04-11
15522,827,2361,292,2021-04-11
15530,427,1578,107,2021-04-11
15531,202,938,86,2021-04-11
15533,64,217,31,2021-04-11
15534,40,127,23,2021-04-11
15535,80,287,43,2021-04-11
15536,21,96,12,2021-04-11
15537,510,1493,205,2021-04-11
15538,38,141,13,2021-04-11
15539,30,107,13,2021-04-11
15541,212,861,73,2021-04-11
15542,88,245,17,2021-04-11
15545,178,420,59,2021-04-11
15546,22,86,-1,2021-04-11
15550,85,293,31,2021-04-11
15552,393,1537,106,2021-04-11
15554,133,425,65,2021-04-11
15555,7,27,-1,2021-04-11
15558,108,388,17,2021-04-11
15559,116,332,50,2021-04-11
15562,16,39,-1,2021-04-11
15563,163,688,77,2021-04-11
15564,6,16,-1,2021-04-11
15705,31,42,61,2021-04-11
15711,17,70,8,2021-04-11
15714,345,1620,93,2021-04-11
15716,34,133,14,2021-04-11
15720,8,33,-1,2021-04-11
15721,9,35,-1,2021-04-11
15722,163,515,61,2021-04-11
15724,113,469,39,2021-04-11
15728,141,679,91,2021-04-11
15729,60,260,22,2021-04-11
15730,5,12,-1,2021-04-11
15739,15,100,-1,2021-04-11
15742,72,183,18,2021-04-11
15744,-1,16,5,2021-04-11
15750,9,41,-1,2021-04-11
15753,22,66,12,2021-04-11
15757,73,241,33,2021-04-11
15758,-1,6,0,2021-04-11
15759,91,422,47,2021-04-11
15760,13,37,0,2021-04-11
15762,40,208,14,2021-04-11
15763,0,-1,-1,2021-04-11
15764,-1,10,0,2021-04-11
15765,60,314,24,2021-04-11
15767,597,2417,282,2021-04-11
15770,11,29,-1,2021-04-11
15771,43,125,12,2021-04-11
15772,56,268,17,2021-04-11
15773,44,128,9,2021-04-11
15775,-1,0,0,2021-04-11
15776,-1,6,-1,2021-04-11
15777,10,32,7,2021-04-11
15778,-1,31,-1,2021-04-11
15780,13,25,-1,2021-04-11
15784,8,27,0,2021-04-11
15801,937,4624,732,2021-04-11
15821,7,17,-1,2021-04-11
15823,49,220,37,2021-04-11
15824,176,889,184,2021-04-11
15825,513,1983,281,2021-04-11
15827,9,52,7,2021-04-11
15828,6,39,-1,2021-04-11
15829,56,219,40,2021-04-11
15832,8,50,-1,2021-04-11
15834,167,943,80,2021-04-11
