ZIP_CODE,Positive,Negative,Probable,date
15521,99,316,48,2021-04-06
15522,818,2334,291,2021-04-06
15530,422,1567,103,2021-04-06
15531,198,928,84,2021-04-06
15533,63,217,31,2021-04-06
15534,40,125,21,2021-04-06
15535,78,276,42,2021-04-06
15536,21,95,12,2021-04-06
15537,501,1478,202,2021-04-06
15538,36,140,13,2021-04-06
15539,30,106,13,2021-04-06
15541,209,854,71,2021-04-06
15542,88,244,17,2021-04-06
15545,177,408,59,2021-04-06
15546,22,86,-1,2021-04-06
15550,83,292,31,2021-04-06
15552,389,1499,106,2021-04-06
15554,132,421,65,2021-04-06
15555,7,27,-1,2021-04-06
15558,107,377,17,2021-04-06
15559,116,329,50,2021-04-06
15562,16,39,-1,2021-04-06
15563,162,685,75,2021-04-06
15564,6,16,-1,2021-04-06
15705,30,39,61,2021-04-06
15711,16,68,7,2021-04-06
15714,343,1607,92,2021-04-06
15716,34,130,13,2021-04-06
15720,8,33,-1,2021-04-06
15721,9,34,-1,2021-04-06
15722,163,510,60,2021-04-06
15724,113,462,39,2021-04-06
15728,138,667,87,2021-04-06
15729,56,259,20,2021-04-06
15730,-1,12,-1,2021-04-06
15739,15,99,-1,2021-04-06
15742,69,182,18,2021-04-06
15744,-1,16,5,2021-04-06
15750,9,41,-1,2021-04-06
15753,22,64,11,2021-04-06
15757,72,236,33,2021-04-06
15758,-1,6,0,2021-04-06
15759,89,417,44,2021-04-06
15760,13,36,0,2021-04-06
15762,40,206,14,2021-04-06
15763,0,-1,-1,2021-04-06
15764,-1,11,0,2021-04-06
15765,60,311,24,2021-04-06
15767,584,2387,278,2021-04-06
15770,11,29,-1,2021-04-06
15771,43,124,11,2021-04-06
15772,56,269,16,2021-04-06
15773,44,126,9,2021-04-06
15775,-1,0,0,2021-04-06
15776,-1,6,-1,2021-04-06
15777,10,34,-1,2021-04-06
15778,-1,31,-1,2021-04-06
15780,13,24,-1,2021-04-06
15784,8,26,0,2021-04-06
15801,930,4590,717,2021-04-06
15821,7,17,-1,2021-04-06
15823,49,219,37,2021-04-06
15824,173,883,183,2021-04-06
15825,512,1965,278,2021-04-06
15827,9,51,6,2021-04-06
15828,6,38,-1,2021-04-06
15829,49,218,38,2021-04-06
15832,8,50,-1,2021-04-06
15834,166,937,79,2021-04-06
15840,56,309,40,2021-04-06
15845,150,571,89,2021-04-06
15846,101,540,122,2021-04-06
15848,31,144,31,2021-04-06
15849,38,231,29,2021-04-06
15851,200,995,168,2021-04-06
15853,321,1424,196,2021-04-06
15856,32,128,24,2021-04-06
15857,603,2399,525,2021-04-06
15860,53,191,11,2021-04-06
15861,8,17,-1,2021-04-06
15864,87,346,48,2021-04-06
15865,37,197,40,2021-04-06
15866,-1,26,6,2021-04-06
15868,79,257,52,2021-04-06
15870,37,198,42,2021-04-06
15901,252,1411,50,2021-04-06
15902,595,3631,170,2021-04-06
15904,952,4801,404,2021-04-06
15905,1308,6688,425,2021-04-06
15906,541,3375,170,2021-04-06
15909,319,1619,89,2021-04-06
15920,45,252,15,2021-04-06
15924,54,262,24,2021-04-06
15926,155,669,53,2021-04-06
15927,61,356,35,2021-04-06
15928,119,591,71,2021-04-06
15931,930,3624,219,2021-04-06
15934,16,75,8,2021-04-06
15935,178,741,81,2021-04-06
15936,80,421,31,2021-04-06
15938,191,752,49,2021-04-06
15940,416,858,488,2021-04-06
15942,103,593,54,2021-04-06
15943,260,1281,88,2021-04-06
15944,138,778,69,2021-04-06
15945,10,74,10,2021-04-06
15946,450,2000,191,2021-04-06
15949,31,176,21,2021-04-06
15951,34,217,15,2021-04-06
15952,54,401,42,2021-04-06
15953,5,23,-1,2021-04-06
15954,104,565,26,2021-04-06
15955,107,523,65,2021-04-06
15956,155,860,66,2021-04-06
15957,17,119,12,2021-04-06
15958,131,546,64,2021-04-06
15960,20,136,11,2021-04-06
15961,48,242,24,2021-04-06
15963,542,3099,392,2021-04-06
16020,46,198,30,2021-04-06
16022,18,83,20,2021-04-06
16025,308,1147,215,2021-04-06
16028,103,376,39,2021-04-06
16030,11,52,7,2021-04-06
16036,-1,25,7,2021-04-06
