ZIP_CODE,Positive,Negative,Probable,date
15521,98,308,46,2021-03-18
15522,798,2270,282,2021-03-18
15530,417,1524,102,2021-03-18
15531,191,903,80,2021-03-18
15533,60,212,28,2021-03-18
15534,39,119,18,2021-03-18
15535,77,271,40,2021-03-18
15536,21,81,12,2021-03-18
15537,494,1443,196,2021-03-18
15538,36,135,13,2021-03-18
15539,28,105,13,2021-03-18
15541,201,823,69,2021-03-18
15542,83,238,15,2021-03-18
15545,172,401,56,2021-03-18
15546,21,83,-1,2021-03-18
15550,83,291,27,2021-03-18
15552,383,1480,101,2021-03-18
15554,130,410,62,2021-03-18
15555,7,26,-1,2021-03-18
15558,102,370,16,2021-03-18
15559,115,322,46,2021-03-18
15562,15,39,-1,2021-03-18
15563,158,666,74,2021-03-18
15564,5,17,-1,2021-03-18
15705,30,36,59,2021-03-18
15711,16,65,7,2021-03-18
15714,335,1566,85,2021-03-18
15716,33,123,13,2021-03-18
15720,7,34,-1,2021-03-18
15721,9,33,-1,2021-03-18
15722,162,499,53,2021-03-18
15724,109,447,36,2021-03-18
15728,132,644,74,2021-03-18
15729,54,248,20,2021-03-18
15730,-1,12,-1,2021-03-18
15739,15,98,-1,2021-03-18
15742,67,178,17,2021-03-18
15744,-1,15,5,2021-03-18
15750,8,40,-1,2021-03-18
15753,22,62,11,2021-03-18
15757,69,225,32,2021-03-18
15758,-1,6,0,2021-03-18
15759,86,400,42,2021-03-18
15760,13,35,0,2021-03-18
15762,39,205,12,2021-03-18
15763,0,-1,-1,2021-03-18
15764,-1,11,0,2021-03-18
15765,59,299,22,2021-03-18
15767,564,2320,255,2021-03-18
15770,11,29,-1,2021-03-18
15771,42,119,11,2021-03-18
15772,55,261,12,2021-03-18
15773,44,122,9,2021-03-18
15775,-1,0,0,2021-03-18
15776,-1,8,0,2021-03-18
15777,9,34,-1,2021-03-18
15778,-1,30,-1,2021-03-18
15780,13,23,-1,2021-03-18
15784,8,23,0,2021-03-18
15801,880,4419,659,2021-03-18
15821,7,16,-1,2021-03-18
15823,46,209,35,2021-03-18
15824,165,842,176,2021-03-18
15825,499,1911,267,2021-03-18
15827,5,48,6,2021-03-18
