ZIP_CODE,Positive,Negative,Probable,date
15521,107,351,61,2021-06-15
15522,891,2582,338,2021-06-15
15530,485,1698,145,2021-06-15
15531,241,1011,112,2021-06-15
15533,75,248,39,2021-06-15
15534,52,132,26,2021-06-15
15535,109,325,58,2021-06-15
15536,21,103,13,2021-06-15
15537,585,1593,258,2021-06-15
15538,45,150,18,2021-06-15
15539,38,121,17,2021-06-15
15541,233,930,82,2021-06-15
15542,97,273,20,2021-06-15
15545,203,467,68,2021-06-15
15546,22,95,9,2021-06-15
15550,92,331,41,2021-06-15
15552,436,1700,114,2021-06-15
15554,141,463,81,2021-06-15
15555,6,32,-1,2021-06-15
15558,118,433,23,2021-06-15
15559,126,361,57,2021-06-15
15562,17,45,-1,2021-06-15
15563,182,752,93,2021-06-15
15564,6,17,-1,2021-06-15
15705,30,47,66,2021-06-15
15711,19,76,11,2021-06-15
15714,393,1741,144,2021-06-15
15716,40,146,20,2021-06-15
15720,8,35,-1,2021-06-15
15721,10,38,-1,2021-06-15
15722,173,541,76,2021-06-15
15724,142,536,58,2021-06-15
15728,164,749,118,2021-06-15
15729,69,298,33,2021-06-15
15730,5,14,-1,2021-06-15
15739,15,118,8,2021-06-15
15742,78,211,24,2021-06-15
15744,-1,18,5,2021-06-15
15750,11,48,8,2021-06-15
15753,25,75,14,2021-06-15
15757,89,272,48,2021-06-15
15758,-1,7,0,2021-06-15
15759,102,499,55,2021-06-15
15760,14,35,-1,2021-06-15
15762,45,237,21,2021-06-15
15763,0,-1,-1,2021-06-15
15764,-1,11,0,2021-06-15
15765,66,351,27,2021-06-15
15767,632,2643,311,2021-06-15
15770,11,34,-1,2021-06-15
15771,46,143,13,2021-06-15
15772,63,315,22,2021-06-15
15773,43,135,10,2021-06-15
15775,-1,0,0,2021-06-15
15776,-1,8,-1,2021-06-15
15777,10,36,9,2021-06-15
15778,-1,35,6,2021-06-15
15780,13,28,-1,2021-06-15
15784,9,28,0,2021-06-15
15801,1001,4804,788,2021-06-15
15821,9,15,-1,2021-06-15
15823,58,248,41,2021-06-15
15824,188,956,194,2021-06-15
15825,547,2147,308,2021-06-15
15827,10,53,7,2021-06-15
15828,6,45,-1,2021-06-15
15829,59,233,46,2021-06-15
15832,8,60,-1,2021-06-15
15834,184,1024,83,2021-06-15
15840,63,356,48,2021-06-15
15845,170,623,98,2021-06-15
15846,117,615,125,2021-06-15
15848,35,167,31,2021-06-15
15849,43,269,33,2021-06-15
15851,241,1155,196,2021-06-15
15853,367,1541,203,2021-06-15
15856,34,141,24,2021-06-15
15857,666,2715,552,2021-06-15
15860,59,209,12,2021-06-15
15861,12,17,-1,2021-06-15
15864,98,371,52,2021-06-15
15865,39,224,45,2021-06-15
15866,-1,31,10,2021-06-15
15868,88,288,60,2021-06-15
15870,49,213,47,2021-06-15
15901,295,1549,62,2021-06-15
15902,735,4037,241,2021-06-15
15904,1087,5159,470,2021-06-15
15905,1476,7229,589,2021-06-15
15906,670,3673,270,2021-06-15
15909,364,1791,135,2021-06-15
15920,57,288,18,2021-06-15
15924,71,296,34,2021-06-15
15926,174,729,64,2021-06-15
15927,72,378,40,2021-06-15
15928,129,642,97,2021-06-15
15931,976,3796,298,2021-06-15
15934,17,81,10,2021-06-15
15935,193,796,92,2021-06-15
15936,87,457,42,2021-06-15
15938,209,802,66,2021-06-15
15940,440,969,526,2021-06-15
15942,124,665,83,2021-06-15
15943,283,1358,119,2021-06-15
15944,172,877,86,2021-06-15
15945,13,77,12,2021-06-15
15946,512,2125,248,2021-06-15
15949,40,192,24,2021-06-15
15951,43,225,27,2021-06-15
15952,70,437,57,2021-06-15
15953,5,22,-1,2021-06-15
15954,132,625,33,2021-06-15
15955,124,572,72,2021-06-15
15956,191,937,99,2021-06-15
15957,19,132,16,2021-06-15
15958,143,598,76,2021-06-15
15960,20,144,14,2021-06-15
15961,60,276,30,2021-06-15
15963,606,3256,452,2021-06-15
16020,53,244,32,2021-06-15
16022,22,97,21,2021-06-15
16025,347,1227,223,2021-06-15
16028,114,428,39,2021-06-15
16030,15,56,7,2021-06-15
16036,5,25,7,2021-06-15
16038,221,710,62,2021-06-15
16040,33,171,33,2021-06-15
16041,97,422,65,2021-06-15
16049,140,587,70,2021-06-15
16050,66,341,50,2021-06-15
16051,120,669,87,2021-06-15
16057,599,2845,301,2021-06-15
16061,104,541,85,2021-06-15
16101,2149,8623,825,2021-06-15
16102,313,1292,118,2021-06-15
16105,1010,4015,351,2021-06-15
16110,23,82,11,2021-06-15
16111,51,167,19,2021-06-15
16112,91,348,50,2021-06-15
16114,18,131,9,2021-06-15
16116,173,622,74,2021-06-15
16121,323,1251,76,2021-06-15
16124,87,426,26,2021-06-15
