ZIP_CODE,Positive,Negative,Probable,date
18349,-1,29,0,2020-12-10
18351,9,77,0,2020-12-10
18356,9,135,0,2020-12-10
18357,-1,20,0,2020-12-10
18410,-1,21,0,2020-12-10
18413,-1,32,0,2020-12-10
18416,0,6,0,2020-12-10
18420,-1,37,0,2020-12-10
18440,-1,32,-1,2020-12-10
18448,0,-1,0,2020-12-10
18449,0,-1,0,2020-12-10
18454,-1,14,0,2020-12-10
18457,0,22,0,2020-12-10
18459,-1,18,0,2020-12-10
18473,-1,72,-1,2020-12-10
18501,35,80,-1,2020-12-10
18502,0,7,0,2020-12-10
18515,0,-1,0,2020-12-10
18540,-1,-1,0,2020-12-10
18577,0,0,0,2020-12-10
18601,6,34,0,2020-12-10
18602,14,105,0,2020-12-10
18611,-1,6,0,2020-12-10
18625,-1,72,0,2020-12-10
18626,8,171,-1,2020-12-10
18627,5,31,0,2020-12-10
18653,0,8,0,2020-12-10
18654,0,-1,0,2020-12-10
18690,-1,-1,0,2020-12-10
18703,6,42,0,2020-12-10
18710,0,-1,0,2020-12-10
18711,95,137,11,2020-12-10
18762,0,0,0,2020-12-10
18764,-1,6,0,2020-12-10
18765,0,0,0,2020-12-10
18766,-1,40,-1,2020-12-10
18767,0,0,0,2020-12-10
18769,0,-1,0,2020-12-10
18773,0,0,0,2020-12-10
18813,-1,11,0,2020-12-10
18814,-1,18,0,2020-12-10
18815,0,-1,0,2020-12-10
18816,0,16,0,2020-12-10
18820,0,-1,0,2020-12-10
18827,0,0,0,2020-12-10
18843,-1,24,0,2020-12-10
18910,0,55,0,2020-12-10
18911,13,77,-1,2020-12-10
18912,7,93,-1,2020-12-10
18916,-1,23,-1,2020-12-10
18918,-1,-1,0,2020-12-10
18921,-1,35,0,2020-12-10
18922,-1,17,0,2020-12-10
18928,6,54,0,2020-12-10
18931,6,51,0,2020-12-10
18935,7,57,0,2020-12-10
18943,-1,29,0,2020-12-10
18946,-1,32,-1,2020-12-10
18949,-1,52,0,2020-12-10
18950,6,104,-1,2020-12-10
18953,-1,39,0,2020-12-10
18956,0,16,0,2020-12-10
18957,0,21,0,2020-12-10
18958,0,15,0,2020-12-10
18962,-1,97,-1,2020-12-10
18963,8,77,0,2020-12-10
18968,-1,29,0,2020-12-10
18970,20,144,0,2020-12-10
18971,-1,17,0,2020-12-10
18979,-1,16,0,2020-12-10
18980,12,87,0,2020-12-10
18981,0,9,0,2020-12-10
18991,0,-1,0,2020-12-10
19016,10,28,0,2020-12-10
19017,14,78,0,2020-12-10
19019,0,33,0,2020-12-10
19028,-1,37,0,2020-12-10
19037,217,211,35,2020-12-10
19039,0,32,0,2020-12-10
19048,-1,6,0,2020-12-10
19049,0,-1,0,2020-12-10
19052,9,45,-1,2020-12-10
19058,-1,26,0,2020-12-10
19065,-1,18,0,2020-12-10
19080,-1,12,0,2020-12-10
19088,0,7,0,2020-12-10
19089,0,5,0,2020-12-10
19091,0,-1,0,2020-12-10
19092,0,-1,0,2020-12-10
19093,0,6,0,2020-12-10
19098,0,-1,0,2020-12-10
19099,0,-1,0,2020-12-10
19101,40,126,-1,2020-12-10
19105,12,57,0,2020-12-10
19108,-1,16,0,2020-12-10
19109,0,17,0,2020-12-10
19110,-1,18,0,2020-12-10
19155,0,11,0,2020-12-10
19160,6,20,0,2020-12-10
19161,-1,5,0,2020-12-10
19162,0,-1,0,2020-12-10
19170,0,-1,0,2020-12-10
19171,0,6,0,2020-12-10
19172,-1,-1,0,2020-12-10
19173,0,0,0,2020-12-10
19175,0,0,0,2020-12-10
19176,-1,8,0,2020-12-10
19177,0,0,0,2020-12-10
19178,0,7,0,2020-12-10
19179,0,-1,0,2020-12-10
19181,0,-1,0,2020-12-10
19182,-1,-1,0,2020-12-10
19183,0,5,0,2020-12-10
19184,-1,-1,0,2020-12-10
19185,0,-1,0,2020-12-10
19187,0,0,0,2020-12-10
19188,0,-1,0,2020-12-10
19190,0,-1,0,2020-12-10
19191,-1,-1,0,2020-12-10
19192,0,6,0,2020-12-10
19193,-1,-1,0,2020-12-10
19194,0,11,0,2020-12-10
19195,0,-1,0,2020-12-10
19196,0,-1,0,2020-12-10
19197,0,-1,0,2020-12-10
19244,0,-1,0,2020-12-10
19255,0,-1,0,2020-12-10
19316,-1,25,0,2020-12-10
19318,0,11,0,2020-12-10
19331,-1,17,0,2020-12-10
19339,0,-1,0,2020-12-10
19340,0,5,0,2020-12-10
19346,6,8,0,2020-12-10
19347,-1,14,-1,2020-12-10
19351,-1,19,0,2020-12-10
19353,0,8,0,2020-12-10
19354,-1,26,0,2020-12-10
19357,0,16,0,2020-12-10
19358,7,50,0,2020-12-10
