ZIP_CODE,Positive,Negative,Probable,date
15521,101,289,40,2021-02-10
15522,771,2080,266,2021-02-10
15530,405,1454,99,2021-02-10
15531,184,834,79,2021-02-10
15533,58,205,25,2021-02-10
15534,35,115,15,2021-02-10
15535,73,252,33,2021-02-10
15536,20,76,12,2021-02-10
15537,480,1368,190,2021-02-10
15538,34,127,11,2021-02-10
15539,27,96,11,2021-02-10
15541,193,772,56,2021-02-10
15542,83,223,14,2021-02-10
15545,153,385,52,2021-02-10
15546,19,79,-1,2021-02-10
15550,80,283,27,2021-02-10
15552,364,1392,102,2021-02-10
15554,128,390,55,2021-02-10
15555,7,25,-1,2021-02-10
15558,97,335,14,2021-02-10
15559,112,305,44,2021-02-10
15562,13,38,-1,2021-02-10
15563,157,633,69,2021-02-10
15564,-1,17,-1,2021-02-10
15705,26,31,59,2021-02-10
15711,16,64,7,2021-02-10
15714,317,1491,78,2021-02-10
15716,33,114,13,2021-02-10
15720,6,34,-1,2021-02-10
15721,7,34,-1,2021-02-10
15722,157,465,49,2021-02-10
15724,105,421,27,2021-02-10
15728,130,630,60,2021-02-10
15729,54,237,19,2021-02-10
15730,-1,11,-1,2021-02-10
15739,13,91,-1,2021-02-10
15742,67,161,17,2021-02-10
15744,-1,13,5,2021-02-10
15750,7,36,-1,2021-02-10
15753,21,59,6,2021-02-10
15757,65,204,26,2021-02-10
15758,-1,6,0,2021-02-10
15759,83,372,38,2021-02-10
15760,12,35,0,2021-02-10
15762,39,186,12,2021-02-10
15763,0,-1,-1,2021-02-10
15764,-1,11,0,2021-02-10
15765,57,284,18,2021-02-10
15767,538,2167,233,2021-02-10
15770,11,29,-1,2021-02-10
15771,39,111,10,2021-02-10
15772,53,244,12,2021-02-10
15773,44,112,8,2021-02-10
15775,-1,0,0,2021-02-10
15776,-1,7,0,2021-02-10
15777,8,32,-1,2021-02-10
15778,-1,30,-1,2021-02-10
15780,11,22,-1,2021-02-10
15784,8,22,0,2021-02-10
15801,832,4162,528,2021-02-10
15821,7,15,-1,2021-02-10
15823,45,196,31,2021-02-10
15824,161,781,160,2021-02-10
15825,483,1834,215,2021-02-10
15827,6,42,6,2021-02-10
15828,6,33,-1,2021-02-10
15829,40,194,35,2021-02-10
15832,7,38,-1,2021-02-10
