ZIP_CODE,Positive,Negative,Probable,date
15521,101,296,46,2021-02-25
15522,775,2169,273,2021-02-25
15530,415,1505,100,2021-02-25
15531,187,860,81,2021-02-25
15533,58,206,25,2021-02-25
15534,36,120,15,2021-02-25
15535,73,267,37,2021-02-25
15536,20,77,12,2021-02-25
15537,495,1399,190,2021-02-25
15538,34,130,12,2021-02-25
15539,26,100,11,2021-02-25
15541,199,792,64,2021-02-25
15542,83,232,14,2021-02-25
15545,158,394,53,2021-02-25
15546,21,81,-1,2021-02-25
15550,83,287,27,2021-02-25
15552,369,1440,102,2021-02-25
15554,130,399,61,2021-02-25
15555,7,25,-1,2021-02-25
15558,99,348,15,2021-02-25
15559,111,314,45,2021-02-25
15562,13,39,-1,2021-02-25
15563,157,649,71,2021-02-25
15564,-1,17,-1,2021-02-25
15705,28,35,58,2021-02-25
15711,16,65,7,2021-02-25
15714,329,1534,80,2021-02-25
15716,34,118,13,2021-02-25
15720,7,34,-1,2021-02-25
15721,7,33,-1,2021-02-25
15722,158,477,49,2021-02-25
15724,105,434,31,2021-02-25
15728,132,638,69,2021-02-25
15729,55,247,20,2021-02-25
15730,-1,12,-1,2021-02-25
15739,14,96,-1,2021-02-25
15742,67,165,17,2021-02-25
15744,-1,14,5,2021-02-25
15750,8,36,-1,2021-02-25
15753,22,60,10,2021-02-25
15757,68,211,30,2021-02-25
15758,-1,6,0,2021-02-25
15759,84,387,40,2021-02-25
15760,12,35,0,2021-02-25
15762,39,192,12,2021-02-25
15763,0,-1,-1,2021-02-25
15764,-1,11,0,2021-02-25
15765,58,291,18,2021-02-25
15767,548,2248,246,2021-02-25
15770,11,29,-1,2021-02-25
15771,40,116,11,2021-02-25
15772,53,250,12,2021-02-25
15773,44,118,9,2021-02-25
15775,-1,0,0,2021-02-25
15776,-1,8,0,2021-02-25
15777,8,33,-1,2021-02-25
15778,-1,30,-1,2021-02-25
15780,13,22,-1,2021-02-25
15784,8,22,0,2021-02-25
15801,861,4274,585,2021-02-25
15821,7,16,-1,2021-02-25
15823,46,199,34,2021-02-25
15824,163,805,171,2021-02-25
15825,493,1886,232,2021-02-25
15827,5,43,6,2021-02-25
15828,6,34,-1,2021-02-25
15829,43,203,35,2021-02-25
15832,8,46,-1,2021-02-25
15834,152,875,73,2021-02-25
15840,53,281,31,2021-02-25
15845,125,523,82,2021-02-25
15846,83,491,109,2021-02-25
15848,28,131,26,2021-02-25
15849,28,207,24,2021-02-25
15851,179,908,143,2021-02-25
15853,271,1309,178,2021-02-25
15856,33,112,22,2021-02-25
15857,555,2234,470,2021-02-25
15860,51,172,10,2021-02-25
15861,8,15,-1,2021-02-25
15864,79,314,47,2021-02-25
15865,34,185,37,2021-02-25
15866,-1,23,-1,2021-02-25
15868,66,252,42,2021-02-25
15870,34,182,33,2021-02-25
15901,242,1298,43,2021-02-25
15902,545,3359,135,2021-02-25
15904,902,4560,351,2021-02-25
15905,1225,6334,361,2021-02-25
15906,505,3127,130,2021-02-25
15909,307,1525,80,2021-02-25
15920,42,236,13,2021-02-25
15924,55,246,23,2021-02-25
15926,153,623,46,2021-02-25
15927,60,338,33,2021-02-25
15928,117,562,68,2021-02-25
15931,915,3495,190,2021-02-25
15934,16,69,8,2021-02-25
15935,169,696,76,2021-02-25
15936,78,392,31,2021-02-25
15938,188,712,46,2021-02-25
15940,409,813,487,2021-02-25
15942,97,559,46,2021-02-25
15943,255,1214,75,2021-02-25
15944,133,730,57,2021-02-25
15945,10,68,9,2021-02-25
15946,428,1896,176,2021-02-25
15949,28,165,19,2021-02-25
15951,32,209,10,2021-02-25
15952,52,379,41,2021-02-25
15953,-1,22,-1,2021-02-25
15954,101,524,24,2021-02-25
15955,103,491,61,2021-02-25
15956,148,807,57,2021-02-25
15957,17,118,12,2021-02-25
15958,124,522,52,2021-02-25
15960,19,131,11,2021-02-25
15961,45,216,21,2021-02-25
15963,491,2942,334,2021-02-25
16020,42,182,30,2021-02-25
16022,15,76,17,2021-02-25
16025,280,1083,201,2021-02-25
16028,90,350,33,2021-02-25
16030,11,47,7,2021-02-25
16036,-1,23,7,2021-02-25
16038,193,637,54,2021-02-25
16040,27,144,29,2021-02-25
16041,71,340,51,2021-02-25
16049,122,485,64,2021-02-25
16050,50,283,45,2021-02-25
16051,87,539,72,2021-02-25
16057,455,2368,244,2021-02-25
16061,78,455,72,2021-02-25
16101,1767,7180,514,2021-02-25
16102,262,1084,83,2021-02-25
16105,888,3487,235,2021-02-25
16110,20,81,7,2021-02-25
16111,45,126,17,2021-02-25
16112,73,287,29,2021-02-25
16114,15,115,8,2021-02-25
16116,143,538,46,2021-02-25
16121,297,1066,53,2021-02-25
16124,72,360,18,2021-02-25
16125,990,4629,168,2021-02-25
16127,847,3038,296,2021-02-25
16130,96,323,22,2021-02-25
16131,34,153,12,2021-02-25
16133,63,226,8,2021-02-25
16134,157,792,32,2021-02-25
16137,706,2727,144,2021-02-25
16142,310,1086,72,2021-02-25
16143,152,525,57,2021-02-25
16145,137,456,34,2021-02-25
16146,701,3361,184,2021-02-25
16148,1128,4211,355,2021-02-25
16150,364,1715,105,2021-02-25
16153,104,470,32,2021-02-25
16154,106,540,20,2021-02-25
16156,120,486,47,2021-02-25
16159,234,903,58,2021-02-25
16172,42,298,23,2021-02-25
16213,7,23,-1,2021-02-25
16214,354,1864,174,2021-02-25
16217,-1,36,0,2021-02-25
16218,64,196,22,2021-02-25
16224,66,229,28,2021-02-25
16225,-1,15,-1,2021-02-25
16232,159,667,88,2021-02-25
16233,34,159,29,2021-02-25
16234,5,14,-1,2021-02-25
16235,56,216,53,2021-02-25
16239,1216,1697,38,2021-02-25
16240,58,218,31,2021-02-25
16242,279,796,95,2021-02-25
16248,130,540,77,2021-02-25
16253,5,35,-1,2021-02-25
16254,146,774,133,2021-02-25
16255,200,362,44,2021-02-25
16258,76,328,56,2021-02-25
16260,10,37,-1,2021-02-25
16301,743,2786,163,2021-02-25
16311,14,70,10,2021-02-25
16313,62,290,10,2021-02-25
16314,284,941,105,2021-02-25
16316,217,1066,125,2021-02-25
16317,78,236,20,2021-02-25
16319,49,190,23,2021-02-25
16321,7,22,0,2021-02-25
16323,899,3111,224,2021-02-25
16326,11,76,7,2021-02-25
16327,125,435,47,2021-02-25
16329,21,65,-1,2021-02-25
16331,-1,10,6,2021-02-25
16332,-1,26,-1,2021-02-25
16333,9,45,-1,2021-02-25
16334,24,70,13,2021-02-25
16335,1515,7307,472,2021-02-25
16340,80,271,11,2021-02-25
16341,107,326,9,2021-02-25
16342,208,702,23,2021-02-25
16345,126,577,22,2021-02-25
16346,127,480,35,2021-02-25
16347,78,354,12,2021-02-25
16350,96,342,11,2021-02-25
16351,48,276,9,2021-02-25
16353,83,380,25,2021-02-25
16354,604,1965,47,2021-02-25
16360,45,234,16,2021-02-25
16362,33,188,10,2021-02-25
16364,43,150,19,2021-02-25
16365,864,4098,154,2021-02-25
16371,183,882,119,2021-02-25
16372,19,87,11,2021-02-25
16373,149,473,58,2021-02-25
16374,45,240,14,2021-02-25
16401,179,638,22,2021-02-25
16402,37,105,-1,2021-02-25
16403,963,1585,56,2021-02-25
16404,121,389,11,2021-02-25
16405,30,115,6,2021-02-25
16406,214,1036,134,2021-02-25
16407,702,1851,103,2021-02-25
16410,79,291,13,2021-02-25
16411,66,240,6,2021-02-25
16412,478,2063,93,2021-02-25
16415,508,2248,65,2021-02-25
16417,502,1627,94,2021-02-25
16420,17,121,7,2021-02-25
16421,164,461,12,2021-02-25
16423,185,806,13,2021-02-25
16424,217,755,42,2021-02-25
16426,207,742,23,2021-02-25
16428,645,2454,41,2021-02-25
16430,-1,15,0,2021-02-25
16433,344,1218,104,2021-02-25
16434,93,264,9,2021-02-25
16435,52,275,19,2021-02-25
16436,40,99,12,2021-02-25
16438,303,1265,43,2021-02-25
16440,47,150,15,2021-02-25
16441,456,1834,89,2021-02-25
16442,138,438,12,2021-02-25
16443,58,225,6,2021-02-25
16444,6,32,-1,2021-02-25
16501,112,571,5,2021-02-25
16502,901,3495,105,2021-02-25
16503,814,3144,105,2021-02-25
16504,971,3435,113,2021-02-25
16505,820,4039,81,2021-02-25
16506,1360,5604,159,2021-02-25
16507,540,2027,41,2021-02-25
16508,813,3753,115,2021-02-25
16509,1488,6827,269,2021-02-25
16510,1358,5260,152,2021-02-25
16511,770,2708,79,2021-02-25
16565,0,5,0,2021-02-25
16601,2123,8142,456,2021-02-25
16602,1773,6679,389,2021-02-25
16611,149,499,42,2021-02-25
16613,97,323,14,2021-02-25
16616,-1,26,-1,2021-02-25
16617,149,611,34,2021-02-25
16620,18,81,-1,2021-02-25
16621,42,125,10,2021-02-25
16622,20,40,6,2021-02-25
16623,21,104,7,2021-02-25
16625,157,734,74,2021-02-25
16627,98,352,29,2021-02-25
16630,289,1108,76,2021-02-25
16634,17,71,-1,2021-02-25
16635,708,3258,187,2021-02-25
16636,53,163,9,2021-02-25
16637,144,521,44,2021-02-25
16639,58,164,10,2021-02-25
16640,53,217,19,2021-02-25
16641,151,590,45,2021-02-25
16645,13,27,0,2021-02-25
16646,210,648,29,2021-02-25
16647,54,147,15,2021-02-25
16648,1239,4318,341,2021-02-25
16650,89,290,19,2021-02-25
16651,186,734,37,2021-02-25
16652,1664,6905,225,2021-02-25
16655,99,279,53,2021-02-25
16656,66,200,22,2021-02-25
16657,62,267,16,2021-02-25
16659,14,43,5,2021-02-25
16661,46,168,9,2021-02-25
16662,335,1413,94,2021-02-25
16664,76,293,20,2021-02-25
16666,148,639,43,2021-02-25
16667,87,254,28,2021-02-25
16668,230,850,46,2021-02-25
16669,168,519,42,2021-02-25
16670,5,39,5,2021-02-25
16671,23,129,-1,2021-02-25
16673,287,1113,86,2021-02-25
16674,30,108,18,2021-02-25
16678,130,509,41,2021-02-25
16679,27,125,8,2021-02-25
16680,38,87,-1,2021-02-25
16682,6,53,-1,2021-02-25
16683,8,114,6,2021-02-25
16685,29,42,7,2021-02-25
16686,904,3572,179,2021-02-25
16689,15,92,16,2021-02-25
16691,20,61,10,2021-02-25
16692,36,180,9,2021-02-25
16693,320,1341,66,2021-02-25
16695,55,189,18,2021-02-25
16701,975,4478,167,2021-02-25
16720,63,192,22,2021-02-25
16724,7,27,-1,2021-02-25
16726,20,117,8,2021-02-25
16727,15,84,5,2021-02-25
16729,28,161,7,2021-02-25
16731,132,507,28,2021-02-25
16732,15,86,-1,2021-02-25
16734,-1,30,-1,2021-02-25
16735,290,945,82,2021-02-25
16738,123,698,329,2021-02-25
16740,46,212,12,2021-02-25
16743,197,799,28,2021-02-25
16744,24,60,-1,2021-02-25
16745,33,108,7,2021-02-25
16746,53,231,-1,2021-02-25
16748,151,450,31,2021-02-25
16749,289,1042,39,2021-02-25
