ZIP_CODE,Positive,Negative,Probable,date
15521,246,457,165,2022-03-13
15522,1873,3457,816,2022-03-13
15530,911,1912,334,2022-03-13
15531,599,1237,266,2022-03-13
15533,177,334,102,2022-03-13
15534,100,174,83,2022-03-13
15535,277,445,116,2022-03-13
15536,53,143,31,2022-03-13
15537,1210,2082,545,2022-03-13
15538,94,189,44,2022-03-13
15539,102,163,51,2022-03-13
15541,570,1099,216,2022-03-13
15542,222,343,69,2022-03-13
15545,405,580,212,2022-03-13
15546,55,125,25,2022-03-13
15550,227,418,124,2022-03-13
15552,1174,2049,276,2022-03-13
15554,288,603,250,2022-03-13
15555,11,36,10,2022-03-13
15558,300,533,59,2022-03-13
15559,266,473,189,2022-03-13
15562,29,78,6,2022-03-13
15563,439,939,233,2022-03-13
15564,19,22,8,2022-03-13
15705,88,267,94,2022-03-13
15711,64,98,19,2022-03-13
15714,960,2035,401,2022-03-13
15716,93,184,43,2022-03-13
15720,28,40,8,2022-03-13
15721,25,50,6,2022-03-13
15722,374,641,166,2022-03-13
15724,331,678,138,2022-03-13
15728,477,1003,252,2022-03-13
15729,188,394,70,2022-03-13
15730,11,26,5,2022-03-13
15739,77,153,27,2022-03-13
15742,187,274,49,2022-03-13
15744,12,24,10,2022-03-13
15750,36,61,15,2022-03-13
15753,55,98,25,2022-03-13
15757,218,396,95,2022-03-13
15758,5,7,0,2022-03-13
15759,398,649,119,2022-03-13
15760,26,41,6,2022-03-13
15762,134,268,68,2022-03-13
15763,-1,6,-1,2022-03-13
15764,11,20,-1,2022-03-13
15765,225,468,81,2022-03-13
15767,1892,3710,681,2022-03-13
15770,21,43,8,2022-03-13
15771,118,215,37,2022-03-13
15772,207,452,69,2022-03-13
15773,110,168,36,2022-03-13
15775,-1,0,0,2022-03-13
15776,11,11,5,2022-03-13
15777,20,50,12,2022-03-13
15778,29,38,13,2022-03-13
15780,31,40,-1,2022-03-13
15784,21,38,6,2022-03-13
15801,2477,5999,1855,2022-03-13
15821,21,29,5,2022-03-13
15823,132,335,108,2022-03-13
15824,559,1257,471,2022-03-13
15825,1537,2826,594,2022-03-13
15827,37,75,23,2022-03-13
15828,34,73,7,2022-03-13
15829,191,335,65,2022-03-13
15832,25,81,9,2022-03-13
15834,496,1331,220,2022-03-13
15840,192,491,145,2022-03-13
15845,398,779,236,2022-03-13
15846,373,805,292,2022-03-13
15848,109,223,97,2022-03-13
15849,162,343,111,2022-03-13
15851,729,1516,535,2022-03-13
15853,904,1895,521,2022-03-13
15856,87,195,59,2022-03-13
15857,1618,3380,1395,2022-03-13
15860,174,305,48,2022-03-13
15861,16,25,-1,2022-03-13
15864,280,498,98,2022-03-13
15865,150,300,125,2022-03-13
15866,14,40,22,2022-03-13
15868,196,365,155,2022-03-13
15870,134,261,93,2022-03-13
15901,631,1715,178,2022-03-13
15902,1880,4730,754,2022-03-13
15904,2663,6224,1268,2022-03-13
15905,3295,8604,1617,2022-03-13
15906,1708,4229,789,2022-03-13
15909,890,1993,367,2022-03-13
15920,158,355,57,2022-03-13
15924,157,325,89,2022-03-13
15926,386,856,205,2022-03-13
15927,199,422,100,2022-03-13
15928,307,747,210,2022-03-13
15931,1653,4259,715,2022-03-13
15934,41,87,41,2022-03-13
15935,404,935,242,2022-03-13
15936,253,485,143,2022-03-13
15938,465,965,213,2022-03-13
15940,833,1103,547,2022-03-13
15942,285,748,182,2022-03-13
15943,601,1428,368,2022-03-13
15944,460,1121,222,2022-03-13
15945,41,82,21,2022-03-13
15946,1112,2486,565,2022-03-13
15949,149,230,54,2022-03-13
15951,121,262,63,2022-03-13
15952,202,483,135,2022-03-13
15953,13,22,5,2022-03-13
15954,369,754,114,2022-03-13
15955,313,697,198,2022-03-13
15956,486,1048,280,2022-03-13
15957,52,153,44,2022-03-13
15958,303,687,215,2022-03-13
15960,51,156,49,2022-03-13
15961,158,306,88,2022-03-13
15963,1558,3824,1109,2022-03-13
16020,211,319,46,2022-03-13
16022,84,137,25,2022-03-13
16025,1007,1532,300,2022-03-13
16028,305,559,55,2022-03-13
16030,52,77,14,2022-03-13
16036,24,35,8,2022-03-13
16038,591,925,104,2022-03-13
16040,127,253,56,2022-03-13
16041,284,563,90,2022-03-13
16049,490,805,122,2022-03-13
16050,257,426,79,2022-03-13
16051,389,923,163,2022-03-13
16057,2226,4596,504,2022-03-13
16061,416,670,111,2022-03-13
16101,5190,11217,2403,2022-03-13
16102,806,1699,373,2022-03-13
16105,2130,5447,1082,2022-03-13
16110,56,106,26,2022-03-13
16111,144,213,44,2022-03-13
16112,203,439,109,2022-03-13
16114,58,185,27,2022-03-13
16116,370,787,190,2022-03-13
16121,804,1655,164,2022-03-13
16124,201,537,73,2022-03-13
16125,2593,6373,761,2022-03-13
16127,2602,5015,650,2022-03-13
16130,281,521,67,2022-03-13
16131,135,239,36,2022-03-13
16133,183,387,47,2022-03-13
16134,480,1203,164,2022-03-13
16137,2000,5236,522,2022-03-13
16142,667,1606,287,2022-03-13
16143,367,774,167,2022-03-13
16145,408,720,112,2022-03-13
16146,2339,5293,539,2022-03-13
16148,2870,6337,911,2022-03-13
16150,1135,2551,379,2022-03-13
16153,360,715,92,2022-03-13
16154,332,810,106,2022-03-13
16156,406,763,168,2022-03-13
16159,722,1352,232,2022-03-13
16172,66,198,70,2022-03-13
16213,22,36,5,2022-03-13
16214,1436,2661,302,2022-03-13
16217,11,47,-1,2022-03-13
16218,235,330,37,2022-03-13
16224,213,321,42,2022-03-13
16225,5,19,-1,2022-03-13
16232,662,1007,141,2022-03-13
16233,161,243,55,2022-03-13
16234,13,17,-1,2022-03-13
16235,194,331,70,2022-03-13
16239,1662,2638,75,2022-03-13
16240,209,372,63,2022-03-13
16242,840,1261,143,2022-03-13
16248,528,849,110,2022-03-13
16253,21,47,-1,2022-03-13
16254,622,1019,210,2022-03-13
16255,463,526,76,2022-03-13
16258,326,470,71,2022-03-13
16260,37,53,5,2022-03-13
16301,2668,4451,573,2022-03-13
16311,62,112,15,2022-03-13
16313,250,471,99,2022-03-13
16314,940,1624,306,2022-03-13
16316,899,1874,274,2022-03-13
16317,287,384,62,2022-03-13
16319,201,313,52,2022-03-13
16321,26,32,-1,2022-03-13
16323,2802,4587,618,2022-03-13
16326,66,107,14,2022-03-13
16327,468,789,115,2022-03-13
16329,45,118,18,2022-03-13
16331,12,18,6,2022-03-13
16332,12,39,-1,2022-03-13
16333,34,68,6,2022-03-13
16334,84,97,14,2022-03-13
16335,5044,11579,1313,2022-03-13
16340,241,460,74,2022-03-13
16341,418,626,43,2022-03-13
16342,500,793,73,2022-03-13
16345,379,899,176,2022-03-13
16346,471,805,96,2022-03-13
16347,319,499,86,2022-03-13
16350,282,534,89,2022-03-13
16351,243,503,59,2022-03-13
16353,415,758,50,2022-03-13
16354,2331,3622,207,2022-03-13
16360,230,423,41,2022-03-13
16362,171,282,49,2022-03-13
16364,139,261,44,2022-03-13
16365,2551,5780,935,2022-03-13
16371,452,1078,281,2022-03-13
16372,77,125,22,2022-03-13
16373,552,816,109,2022-03-13
16374,231,414,41,2022-03-13
16401,705,1210,88,2022-03-13
16402,82,162,16,2022-03-13
16403,1780,2987,221,2022-03-13
16404,489,815,55,2022-03-13
16405,86,189,14,2022-03-13
16406,585,1454,247,2022-03-13
16407,1766,3220,256,2022-03-13
16410,325,513,47,2022-03-13
16411,250,406,27,2022-03-13
16412,1807,3556,285,2022-03-13
16415,1561,3835,262,2022-03-13
16417,1618,2710,337,2022-03-13
16420,101,197,16,2022-03-13
16421,471,738,50,2022-03-13
16423,719,1405,120,2022-03-13
16424,676,1354,187,2022-03-13
16426,738,1273,92,2022-03-13
16428,2304,4015,221,2022-03-13
16430,8,39,-1,2022-03-13
16433,980,1897,308,2022-03-13
16434,294,513,45,2022-03-13
16435,264,544,73,2022-03-13
16436,102,162,22,2022-03-13
16438,1195,2179,176,2022-03-13
16440,122,285,31,2022-03-13
16441,1892,3224,292,2022-03-13
16442,474,807,67,2022-03-13
16443,261,396,20,2022-03-13
16444,61,360,32,2022-03-13
16501,340,871,20,2022-03-13
16502,3080,5929,390,2022-03-13
16503,2887,5560,384,2022-03-13
16504,3053,5762,409,2022-03-13
16505,2717,6692,339,2022-03-13
16506,4300,9892,528,2022-03-13
16507,1686,3339,177,2022-03-13
16508,2778,6097,439,2022-03-13
16509,4851,11934,947,2022-03-13
16510,4529,9032,581,2022-03-13
16511,2190,4455,249,2022-03-13
16565,-1,45,0,2022-03-13
16601,6152,11680,1447,2022-03-13
16602,5220,10059,1332,2022-03-13
16611,418,777,82,2022-03-13
16613,252,480,74,2022-03-13
16616,23,37,10,2022-03-13
16617,566,918,105,2022-03-13
16620,72,135,19,2022-03-13
16621,135,213,35,2022-03-13
16622,47,68,12,2022-03-13
16623,74,171,30,2022-03-13
16625,559,1059,237,2022-03-13
16627,289,561,115,2022-03-13
16630,701,1569,308,2022-03-13
16634,56,100,10,2022-03-13
16635,2006,4775,511,2022-03-13
16636,139,230,40,2022-03-13
16637,426,774,142,2022-03-13
16639,159,270,52,2022-03-13
16640,156,360,69,2022-03-13
16641,434,834,164,2022-03-13
16645,20,46,5,2022-03-13
16646,466,865,141,2022-03-13
16647,122,263,37,2022-03-13
16648,3072,6269,793,2022-03-13
16650,266,454,93,2022-03-13
16651,580,1103,131,2022-03-13
16652,3583,10543,610,2022-03-13
16655,243,381,154,2022-03-13
16656,215,293,71,2022-03-13
16657,213,450,43,2022-03-13
16659,39,70,17,2022-03-13
16661,159,308,32,2022-03-13
16662,799,1890,294,2022-03-13
16664,228,434,79,2022-03-13
16666,569,960,113,2022-03-13
16667,213,352,108,2022-03-13
16668,595,1136,212,2022-03-13
16669,390,814,85,2022-03-13
16670,19,59,5,2022-03-13
16671,110,177,18,2022-03-13
16673,775,1632,263,2022-03-13
16674,112,194,44,2022-03-13
16678,471,850,127,2022-03-13
16679,147,240,35,2022-03-13
16680,99,137,8,2022-03-13
16682,33,56,15,2022-03-13
16683,47,175,10,2022-03-13
16685,52,81,19,2022-03-13
16686,2794,5642,466,2022-03-13
16689,49,127,65,2022-03-13
16691,52,102,31,2022-03-13
16692,103,255,36,2022-03-13
16693,812,1623,179,2022-03-13
16695,135,271,52,2022-03-13
16701,2463,5919,705,2022-03-13
16720,189,318,39,2022-03-13
16724,18,36,-1,2022-03-13
16726,69,164,24,2022-03-13
16727,43,114,9,2022-03-13
16729,105,226,28,2022-03-13
16731,369,694,71,2022-03-13
16732,37,125,10,2022-03-13
16734,41,44,14,2022-03-13
16735,985,1381,268,2022-03-13
16738,259,1140,358,2022-03-13
16740,149,269,45,2022-03-13
16743,734,1257,70,2022-03-13
16744,48,77,12,2022-03-13
16745,81,150,21,2022-03-13
16746,216,371,17,2022-03-13
16748,450,652,70,2022-03-13
16749,683,1364,150,2022-03-13
16750,56,119,8,2022-03-13
16801,8551,23799,1179,2022-03-13
16802,1840,4986,275,2022-03-13
16803,3216,15110,648,2022-03-13
16820,191,375,25,2022-03-13
16821,76,116,15,2022-03-13
16822,525,709,36,2022-03-13
16823,6186,15335,571,2022-03-13
16827,737,2978,101,2022-03-13
16828,779,1940,81,2022-03-13
16829,179,222,24,2022-03-13
16830,2641,4789,718,2022-03-13
16832,90,159,8,2022-03-13
16833,972,1669,311,2022-03-13
16836,199,315,26,2022-03-13
16837,28,65,8,2022-03-13
16838,241,479,144,2022-03-13
16839,116,137,16,2022-03-13
16840,89,187,9,2022-03-13
16841,1077,1778,99,2022-03-13
16844,541,1049,52,2022-03-13
