ZIP_CODE,Positive,Negative,Probable,date
15521,101,294,46,2021-02-24
15522,774,2169,274,2021-02-24
15530,415,1496,100,2021-02-24
15531,187,857,81,2021-02-24
15533,58,206,25,2021-02-24
15534,36,120,15,2021-02-24
15535,73,267,36,2021-02-24
15536,20,77,12,2021-02-24
15537,495,1397,190,2021-02-24
15538,34,130,12,2021-02-24
15539,26,100,11,2021-02-24
15541,198,790,64,2021-02-24
15542,83,230,14,2021-02-24
15545,158,394,53,2021-02-24
15546,21,81,-1,2021-02-24
15550,83,287,27,2021-02-24
15552,370,1435,102,2021-02-24
15554,130,397,61,2021-02-24
15555,7,25,-1,2021-02-24
15558,98,348,15,2021-02-24
15559,111,313,45,2021-02-24
15562,13,38,-1,2021-02-24
15563,157,649,71,2021-02-24
15564,-1,17,-1,2021-02-24
15705,28,34,58,2021-02-24
15711,16,65,7,2021-02-24
15714,328,1533,80,2021-02-24
15716,34,118,13,2021-02-24
15720,7,34,-1,2021-02-24
15721,7,33,-1,2021-02-24
15722,158,476,49,2021-02-24
15724,105,430,31,2021-02-24
15728,132,637,69,2021-02-24
15729,55,245,20,2021-02-24
15730,-1,12,-1,2021-02-24
15739,14,96,-1,2021-02-24
15742,67,166,17,2021-02-24
15744,-1,14,5,2021-02-24
15750,8,35,-1,2021-02-24
15753,22,60,10,2021-02-24
15757,68,210,28,2021-02-24
15758,-1,6,0,2021-02-24
15759,84,387,40,2021-02-24
15760,12,35,0,2021-02-24
15762,39,191,12,2021-02-24
15763,0,-1,-1,2021-02-24
15764,-1,11,0,2021-02-24
15765,58,290,18,2021-02-24
15767,547,2246,246,2021-02-24
15770,11,29,-1,2021-02-24
15771,40,116,11,2021-02-24
15772,53,250,12,2021-02-24
15773,44,117,9,2021-02-24
15775,-1,0,0,2021-02-24
15776,-1,8,0,2021-02-24
15777,8,33,-1,2021-02-24
15778,-1,30,-1,2021-02-24
15780,13,22,-1,2021-02-24
15784,8,22,0,2021-02-24
15801,860,4270,581,2021-02-24
15821,7,16,-1,2021-02-24
15823,46,199,34,2021-02-24
15824,164,806,170,2021-02-24
15825,493,1879,233,2021-02-24
15827,5,42,6,2021-02-24
15828,6,34,-1,2021-02-24
15829,43,204,35,2021-02-24
15832,7,45,-1,2021-02-24
15834,151,875,72,2021-02-24
15840,53,281,31,2021-02-24
15845,125,520,82,2021-02-24
15846,83,491,107,2021-02-24
15848,28,129,26,2021-02-24
15849,28,205,24,2021-02-24
15851,179,908,142,2021-02-24
15853,271,1307,178,2021-02-24
15856,33,112,22,2021-02-24
15857,550,2236,470,2021-02-24
15860,51,172,10,2021-02-24
15861,8,15,-1,2021-02-24
15864,79,313,47,2021-02-24
15865,34,185,37,2021-02-24
15866,-1,23,-1,2021-02-24
15868,66,252,42,2021-02-24
15870,34,182,33,2021-02-24
15901,243,1297,43,2021-02-24
15902,544,3350,135,2021-02-24
15904,901,4554,351,2021-02-24
15905,1222,6330,358,2021-02-24
15906,505,3122,130,2021-02-24
15909,307,1524,80,2021-02-24
15920,42,235,13,2021-02-24
15924,55,244,23,2021-02-24
15926,153,620,46,2021-02-24
15927,60,338,33,2021-02-24
15928,116,562,68,2021-02-24
15931,913,3495,190,2021-02-24
15934,16,68,8,2021-02-24
15935,168,693,76,2021-02-24
15936,78,390,31,2021-02-24
15938,188,710,46,2021-02-24
15940,409,813,487,2021-02-24
15942,97,559,46,2021-02-24
15943,255,1212,75,2021-02-24
15944,133,734,57,2021-02-24
15945,10,68,9,2021-02-24
15946,426,1896,176,2021-02-24
15949,27,163,19,2021-02-24
15951,32,208,10,2021-02-24
15952,52,381,41,2021-02-24
15953,-1,22,-1,2021-02-24
15954,100,529,24,2021-02-24
15955,102,490,61,2021-02-24
15956,147,803,57,2021-02-24
15957,17,118,12,2021-02-24
15958,123,521,52,2021-02-24
15960,19,131,11,2021-02-24
15961,45,216,21,2021-02-24
15963,489,2930,333,2021-02-24
16020,42,182,30,2021-02-24
16022,15,76,17,2021-02-24
16025,280,1083,201,2021-02-24
16028,90,350,33,2021-02-24
16030,11,47,7,2021-02-24
16036,-1,23,7,2021-02-24
16038,192,637,53,2021-02-24
16040,27,144,29,2021-02-24
16041,71,338,51,2021-02-24
16049,122,483,64,2021-02-24
16050,49,284,45,2021-02-24
16051,87,535,72,2021-02-24
16057,455,2352,244,2021-02-24
16061,78,455,72,2021-02-24
16101,1762,7174,513,2021-02-24
16102,263,1081,83,2021-02-24
16105,886,3486,234,2021-02-24
16110,20,81,7,2021-02-24
16111,44,127,17,2021-02-24
16112,73,287,29,2021-02-24
16114,15,115,8,2021-02-24
16116,143,534,46,2021-02-24
16121,297,1065,53,2021-02-24
16124,72,359,18,2021-02-24
16125,987,4628,168,2021-02-24
16127,844,3035,296,2021-02-24
16130,96,324,22,2021-02-24
16131,34,153,12,2021-02-24
16133,62,227,8,2021-02-24
16134,156,791,32,2021-02-24
16137,705,2720,144,2021-02-24
16142,310,1088,72,2021-02-24
16143,151,524,57,2021-02-24
16145,135,456,35,2021-02-24
16146,703,3356,183,2021-02-24
16148,1121,4207,353,2021-02-24
16150,364,1712,105,2021-02-24
16153,104,471,31,2021-02-24
16154,105,537,20,2021-02-24
16156,120,486,47,2021-02-24
16159,234,900,57,2021-02-24
16172,42,296,23,2021-02-24
16213,7,23,-1,2021-02-24
16214,351,1854,174,2021-02-24
16217,-1,37,0,2021-02-24
16218,64,195,22,2021-02-24
16224,66,229,28,2021-02-24
16225,-1,15,-1,2021-02-24
16232,159,665,88,2021-02-24
16233,34,159,29,2021-02-24
16234,5,14,-1,2021-02-24
16235,56,215,52,2021-02-24
16239,1216,1699,38,2021-02-24
16240,57,218,31,2021-02-24
16242,279,792,95,2021-02-24
16248,130,539,77,2021-02-24
16253,5,35,-1,2021-02-24
16254,145,768,133,2021-02-24
16255,199,360,44,2021-02-24
16258,76,328,56,2021-02-24
16260,10,37,-1,2021-02-24
16301,743,2776,163,2021-02-24
16311,14,70,10,2021-02-24
16313,62,289,10,2021-02-24
16314,283,936,105,2021-02-24
16316,217,1058,124,2021-02-24
16317,76,237,20,2021-02-24
16319,49,190,22,2021-02-24
16321,7,22,0,2021-02-24
16323,895,3097,223,2021-02-24
16326,11,76,7,2021-02-24
16327,124,435,47,2021-02-24
16329,21,65,-1,2021-02-24
16331,-1,10,6,2021-02-24
16332,-1,26,-1,2021-02-24
16333,9,45,-1,2021-02-24
16334,24,70,13,2021-02-24
16335,1510,7295,472,2021-02-24
16340,80,270,11,2021-02-24
16341,106,326,9,2021-02-24
16342,208,700,23,2021-02-24
16345,126,572,22,2021-02-24
16346,127,480,35,2021-02-24
16347,78,350,11,2021-02-24
16350,96,336,11,2021-02-24
16351,48,276,9,2021-02-24
16353,83,378,25,2021-02-24
16354,604,1956,47,2021-02-24
16360,45,233,16,2021-02-24
16362,33,188,10,2021-02-24
16364,43,151,19,2021-02-24
16365,864,4085,155,2021-02-24
16371,183,881,119,2021-02-24
16372,19,87,11,2021-02-24
16373,149,470,58,2021-02-24
16374,45,238,14,2021-02-24
16401,179,637,23,2021-02-24
16402,37,104,-1,2021-02-24
16403,961,1583,56,2021-02-24
16404,121,388,11,2021-02-24
16405,30,115,5,2021-02-24
16406,214,1043,133,2021-02-24
16407,701,1849,103,2021-02-24
16410,79,291,13,2021-02-24
16411,66,240,6,2021-02-24
16412,476,2059,93,2021-02-24
16415,507,2247,65,2021-02-24
16417,500,1620,94,2021-02-24
16420,17,115,7,2021-02-24
16421,164,459,12,2021-02-24
16423,185,802,13,2021-02-24
16424,217,754,42,2021-02-24
16426,207,740,23,2021-02-24
16428,643,2446,41,2021-02-24
16430,-1,15,0,2021-02-24
16433,344,1216,101,2021-02-24
16434,93,264,9,2021-02-24
16435,52,275,19,2021-02-24
16436,40,99,12,2021-02-24
16438,303,1261,43,2021-02-24
16440,47,150,15,2021-02-24
16441,455,1834,86,2021-02-24
16442,139,437,12,2021-02-24
16443,59,225,6,2021-02-24
16444,6,32,-1,2021-02-24
16501,112,571,5,2021-02-24
16502,900,3487,104,2021-02-24
16503,813,3142,104,2021-02-24
16504,969,3426,112,2021-02-24
16505,817,4032,81,2021-02-24
16506,1350,5581,160,2021-02-24
16507,539,2023,41,2021-02-24
16508,813,3743,115,2021-02-24
16509,1485,6814,268,2021-02-24
16510,1355,5255,152,2021-02-24
16511,768,2705,79,2021-02-24
16565,0,5,0,2021-02-24
16601,2120,8142,456,2021-02-24
16602,1773,6670,390,2021-02-24
16611,149,497,42,2021-02-24
16613,97,323,14,2021-02-24
16616,-1,26,-1,2021-02-24
16617,149,611,34,2021-02-24
16620,18,81,-1,2021-02-24
16621,42,125,10,2021-02-24
16622,20,40,6,2021-02-24
16623,21,104,7,2021-02-24
16625,157,734,74,2021-02-24
16627,98,351,28,2021-02-24
16630,289,1108,76,2021-02-24
16634,17,71,-1,2021-02-24
16635,708,3257,187,2021-02-24
16636,53,163,9,2021-02-24
