ZIP_CODE,Positive,Negative,Probable,date
18349,-1,25,0,2020-11-17
18351,-1,71,0,2020-11-17
18356,6,121,0,2020-11-17
18357,-1,15,0,2020-11-17
18410,-1,21,0,2020-11-17
18413,-1,29,0,2020-11-17
18416,0,5,0,2020-11-17
18420,0,28,0,2020-11-17
18440,-1,27,-1,2020-11-17
18448,0,-1,0,2020-11-17
18449,0,-1,0,2020-11-17
18454,-1,12,0,2020-11-17
18457,0,17,0,2020-11-17
18459,-1,16,0,2020-11-17
18473,0,65,0,2020-11-17
18501,31,67,-1,2020-11-17
18502,0,9,0,2020-11-17
18515,0,-1,0,2020-11-17
18540,-1,-1,0,2020-11-17
18577,0,0,0,2020-11-17
18601,5,26,0,2020-11-17
18602,12,93,0,2020-11-17
18611,-1,6,0,2020-11-17
18625,-1,61,0,2020-11-17
18626,5,157,-1,2020-11-17
18627,-1,27,0,2020-11-17
18653,0,8,0,2020-11-17
18654,0,-1,0,2020-11-17
18690,-1,-1,0,2020-11-17
18703,5,39,0,2020-11-17
18710,0,-1,0,2020-11-17
18711,76,107,9,2020-11-17
18762,0,0,0,2020-11-17
18764,-1,6,0,2020-11-17
18765,0,0,0,2020-11-17
18766,0,26,-1,2020-11-17
18767,0,0,0,2020-11-17
18769,0,-1,0,2020-11-17
18773,0,0,0,2020-11-17
18813,0,9,0,2020-11-17
18814,-1,16,0,2020-11-17
18815,0,-1,0,2020-11-17
18816,0,12,0,2020-11-17
18820,0,-1,0,2020-11-17
18827,0,0,0,2020-11-17
18843,-1,23,0,2020-11-17
18910,0,50,0,2020-11-17
18911,7,69,-1,2020-11-17
18912,6,85,-1,2020-11-17
18916,-1,20,-1,2020-11-17
18918,0,-1,0,2020-11-17
18921,-1,32,0,2020-11-17
18922,-1,15,0,2020-11-17
18928,5,45,0,2020-11-17
18931,-1,46,0,2020-11-17
18935,-1,52,0,2020-11-17
18943,-1,26,0,2020-11-17
18946,0,28,0,2020-11-17
18949,-1,39,0,2020-11-17
18950,-1,96,-1,2020-11-17
18953,-1,35,0,2020-11-17
18956,0,12,0,2020-11-17
18957,0,19,0,2020-11-17
18958,0,14,0,2020-11-17
18962,-1,80,0,2020-11-17
18963,5,76,0,2020-11-17
18968,0,23,0,2020-11-17
18970,16,124,0,2020-11-17
18971,-1,11,0,2020-11-17
18979,-1,15,0,2020-11-17
18980,7,70,0,2020-11-17
18981,0,10,0,2020-11-17
18991,0,-1,0,2020-11-17
19016,5,20,0,2020-11-17
19017,9,70,0,2020-11-17
19019,0,29,0,2020-11-17
19028,-1,32,0,2020-11-17
19037,213,212,31,2020-11-17
19039,0,19,0,2020-11-17
19048,-1,-1,0,2020-11-17
19049,0,-1,0,2020-11-17
19052,-1,39,0,2020-11-17
19058,-1,22,0,2020-11-17
19065,-1,17,0,2020-11-17
19080,-1,12,0,2020-11-17
19088,0,6,0,2020-11-17
19089,0,6,0,2020-11-17
19091,0,-1,0,2020-11-17
19092,0,-1,0,2020-11-17
19093,0,-1,0,2020-11-17
19098,0,0,0,2020-11-17
19099,0,-1,0,2020-11-17
19101,22,120,-1,2020-11-17
19105,7,54,0,2020-11-17
19108,-1,14,0,2020-11-17
19109,0,14,0,2020-11-17
19110,-1,12,0,2020-11-17
19155,0,11,0,2020-11-17
19160,-1,18,0,2020-11-17
19161,-1,5,0,2020-11-17
19162,0,-1,0,2020-11-17
19170,0,-1,0,2020-11-17
19171,0,-1,0,2020-11-17
19172,-1,-1,0,2020-11-17
19173,0,0,0,2020-11-17
19175,0,-1,0,2020-11-17
19176,0,5,0,2020-11-17
19177,0,0,0,2020-11-17
19178,0,5,0,2020-11-17
19179,0,-1,0,2020-11-17
19181,0,-1,0,2020-11-17
19182,-1,-1,0,2020-11-17
19183,0,-1,0,2020-11-17
19184,0,-1,0,2020-11-17
19185,0,-1,0,2020-11-17
19187,0,0,0,2020-11-17
19188,0,-1,0,2020-11-17
19190,0,-1,0,2020-11-17
19191,0,6,0,2020-11-17
19192,0,6,0,2020-11-17
19193,-1,-1,0,2020-11-17
19194,0,10,0,2020-11-17
19195,0,-1,0,2020-11-17
19196,-1,-1,0,2020-11-17
19197,0,0,0,2020-11-17
19244,0,-1,0,2020-11-17
19255,0,-1,0,2020-11-17
19316,-1,21,0,2020-11-17
19318,0,8,0,2020-11-17
19331,0,12,0,2020-11-17
19339,0,-1,0,2020-11-17
19340,0,-1,0,2020-11-17
19346,-1,5,0,2020-11-17
19347,0,14,-1,2020-11-17
19351,-1,17,0,2020-11-17
19353,0,7,0,2020-11-17
19354,-1,24,0,2020-11-17
19357,0,12,0,2020-11-17
19358,6,42,0,2020-11-17
19360,-1,13,0,2020-11-17
19366,0,10,0,2020-11-17
19367,-1,20,0,2020-11-17
19369,-1,55,0,2020-11-17
19371,0,-1,0,2020-11-17
19375,8,99,0,2020-11-17
19376,-1,15,0,2020-11-17
19381,-1,17,-1,2020-11-17
19395,0,24,0,2020-11-17
19397,0,-1,0,2020-11-17
19398,0,-1,0,2020-11-17
19399,0,18,0,2020-11-17
19404,-1,40,0,2020-11-17
19407,-1,14,0,2020-11-17
19408,-1,18,0,2020-11-17
19409,-1,7,0,2020-11-17
19415,0,0,0,2020-11-17
19421,6,75,0,2020-11-17
19423,-1,18,0,2020-11-17
19424,0,-1,0,2020-11-17
19429,0,-1,0,2020-11-17
19430,-1,17,0,2020-11-17
19432,-1,18,0,2020-11-17
19437,6,201,-1,2020-11-17
19441,0,6,0,2020-11-17
19442,8,151,0,2020-11-17
19443,-1,10,0,2020-11-17
19450,5,40,-1,2020-11-17
19451,0,-1,0,2020-11-17
19455,0,-1,0,2020-11-17
19457,-1,23,0,2020-11-17
19470,0,33,0,2020-11-17
19472,0,16,0,2020-11-17
19474,15,188,-1,2020-11-17
19478,0,21,0,2020-11-17
19480,0,13,0,2020-11-17
19481,-1,84,0,2020-11-17
19482,0,18,0,2020-11-17
19484,0,6,0,2020-11-17
19486,-1,23,0,2020-11-17
19490,26,224,-1,2020-11-17
19493,0,0,0,2020-11-17
19494,0,-1,0,2020-11-17
19495,0,0,0,2020-11-17
19496,0,-1,0,2020-11-17
19511,-1,23,0,2020-11-17
19516,-1,10,0,2020-11-17
19519,0,-1,0,2020-11-17
19523,-1,29,0,2020-11-17
19535,-1,11,0,2020-11-17
19536,-1,69,0,2020-11-17
19538,-1,24,0,2020-11-17
19544,-1,20,0,2020-11-17
19545,-1,40,0,2020-11-17
19548,-1,24,0,2020-11-17
19554,6,59,0,2020-11-17
19559,6,38,0,2020-11-17
19564,-1,20,0,2020-11-17
19603,23,65,0,2020-11-17
19612,7,47,0,2020-11-17
15020,-1,34,0,2020-11-17
15028,-1,28,0,2020-11-17
15069,0,8,0,2020-11-17
15072,-1,16,0,2020-11-17
15081,-1,30,0,2020-11-17
15091,0,10,0,2020-11-17
15095,0,-1,0,2020-11-17
15096,0,0,0,2020-11-17
15123,-1,12,0,2020-11-17
15127,-1,33,-1,2020-11-17
15134,-1,21,0,2020-11-17
15230,-1,19,0,2020-11-17
15240,0,-1,0,2020-11-17
15242,0,15,0,2020-11-17
15244,-1,7,0,2020-11-17
15250,0,0,0,2020-11-17
15251,0,-1,0,2020-11-17
15252,0,-1,0,2020-11-17
15253,0,-1,0,2020-11-17
15254,0,-1,0,2020-11-17
15255,0,0,0,2020-11-17
15257,0,0,0,2020-11-17
15258,0,-1,0,2020-11-17
15259,0,-1,0,2020-11-17
15262,0,-1,0,2020-11-17
15264,0,-1,0,2020-11-17
15265,-1,-1,0,2020-11-17
15267,0,-1,0,2020-11-17
15268,0,-1,0,2020-11-17
15270,0,0,0,2020-11-17
15272,0,0,0,2020-11-17
15274,0,-1,0,2020-11-17
15276,0,-1,0,2020-11-17
15277,0,0,0,2020-11-17
15278,0,0,0,2020-11-17
15279,0,0,0,2020-11-17
15281,0,-1,0,2020-11-17
15282,58,220,-1,2020-11-17
15283,0,0,0,2020-11-17
15286,0,0,0,2020-11-17
15289,9,1654,5,2020-11-17
15290,0,-1,0,2020-11-17
15295,0,-1,0,2020-11-17
15336,0,6,0,2020-11-17
15339,0,-1,0,2020-11-17
15350,5,109,-1,2020-11-17
15365,-1,18,0,2020-11-17
15366,-1,24,0,2020-11-17
15368,-1,94,0,2020-11-17
15415,-1,12,0,2020-11-17
15416,-1,26,0,2020-11-17
15439,0,13,0,2020-11-17
15454,0,31,0,2020-11-17
15465,-1,32,0,2020-11-17
15485,0,0,0,2020-11-17
15492,-1,14,0,2020-11-17
15548,0,7,0,2020-11-17
15549,-1,10,0,2020-11-17
15553,-1,16,-1,2020-11-17
15565,-1,-1,0,2020-11-17
15605,0,-1,0,2020-11-17
15606,0,-1,0,2020-11-17
15619,8,62,-1,2020-11-17
15621,0,-1,0,2020-11-17
15624,7,57,0,2020-11-17
15664,-1,13,0,2020-11-17
15674,7,29,-1,2020-11-17
15680,-1,30,-1,2020-11-17
15682,0,-1,0,2020-11-17
15693,-1,30,-1,2020-11-17
15710,-1,34,-1,2020-11-17
15723,-1,11,0,2020-11-17
15727,0,29,0,2020-11-17
15731,5,34,0,2020-11-17
15733,-1,24,-1,2020-11-17
15737,8,100,0,2020-11-17
15741,0,10,0,2020-11-17
15745,9,52,-1,2020-11-17
15746,6,106,0,2020-11-17
15752,0,19,0,2020-11-17
15754,13,73,0,2020-11-17
15756,0,26,0,2020-11-17
15761,0,14,0,2020-11-17
15779,-1,175,0,2020-11-17
15781,0,8,0,2020-11-17
15783,0,12,0,2020-11-17
15822,0,0,0,2020-11-17
15831,-1,20,0,2020-11-17
15841,-1,19,-1,2020-11-17
15847,0,17,0,2020-11-17
15863,0,21,0,2020-11-17
15907,-1,9,0,2020-11-17
15915,0,0,0,2020-11-17
15921,5,188,0,2020-11-17
15922,7,47,0,2020-11-17
15925,-1,51,0,2020-11-17
15929,-1,23,-1,2020-11-17
15930,-1,55,-1,2020-11-17
15937,7,197,5,2020-11-17
15948,9,137,-1,2020-11-17
15959,-1,40,-1,2020-11-17
15962,-1,45,-1,2020-11-17
16003,-1,39,-1,2020-11-17
16016,0,0,0,2020-11-17
16017,0,-1,0,2020-11-17
16018,0,0,0,2020-11-17
16021,0,-1,0,2020-11-17
16024,6,51,-1,2020-11-17
16029,8,81,6,2020-11-17
16035,-1,7,0,2020-11-17
16039,28,26,-1,2020-11-17
16048,-1,10,-1,2020-11-17
16054,-1,32,-1,2020-11-17
16058,0,-1,-1,2020-11-17
16103,0,18,0,2020-11-17
16107,0,11,0,2020-11-17
16108,0,-1,0,2020-11-17
16113,6,39,-1,2020-11-17
16132,6,38,-1,2020-11-17
16140,-1,10,0,2020-11-17
16151,0,12,0,2020-11-17
16155,0,9,0,2020-11-17
16160,10,107,-1,2020-11-17
16161,9,88,-1,2020-11-17
16211,-1,10,-1,2020-11-17
16220,0,6,0,2020-11-17
16221,0,-1,0,2020-11-17
16223,-1,18,0,2020-11-17
16230,6,50,-1,2020-11-17
16236,-1,51,-1,2020-11-17
16244,-1,29,-1,2020-11-17
16245,-1,30,-1,2020-11-17
16246,-1,30,0,2020-11-17
16250,-1,28,0,2020-11-17
16257,0,-1,0,2020-11-17
16261,0,-1,0,2020-11-17
16312,0,-1,0,2020-11-17
16322,0,9,0,2020-11-17
16328,-1,-1,0,2020-11-17
16343,-1,39,-1,2020-11-17
16344,-1,55,-1,2020-11-17
16352,-1,30,0,2020-11-17
16361,0,11,0,2020-11-17
16366,0,0,0,2020-11-17
16367,0,0,0,2020-11-17
16368,0,-1,0,2020-11-17
16369,0,0,0,2020-11-17
16370,0,16,0,2020-11-17
16375,0,-1,0,2020-11-17
