ZIP_CODE,Positive,Negative,Probable,date
15521,203,449,129,2022-01-03
15522,1515,3420,647,2022-01-03
15530,766,1931,268,2022-01-03
15531,457,1244,220,2022-01-03
15533,137,339,88,2022-01-03
15534,80,165,63,2022-01-03
15535,208,426,108,2022-01-03
15536,35,136,28,2022-01-03
15537,985,2042,438,2022-01-03
15538,75,190,30,2022-01-03
15539,83,160,46,2022-01-03
15541,443,1124,160,2022-01-03
15542,156,360,44,2022-01-03
15545,324,580,140,2022-01-03
15546,47,121,18,2022-01-03
15550,195,416,99,2022-01-03
15552,902,2077,234,2022-01-03
15554,253,595,198,2022-01-03
15555,8,37,8,2022-01-03
15558,222,532,51,2022-01-03
15559,207,470,140,2022-01-03
15562,27,72,-1,2022-01-03
15563,327,958,175,2022-01-03
15564,15,20,8,2022-01-03
15705,57,252,90,2022-01-03
15711,51,98,18,2022-01-03
15714,762,2055,333,2022-01-03
15716,73,190,32,2022-01-03
15720,21,40,-1,2022-01-03
15721,19,51,5,2022-01-03
15722,282,640,146,2022-01-03
15724,276,676,113,2022-01-03
15728,339,990,197,2022-01-03
15729,129,404,57,2022-01-03
15730,10,24,5,2022-01-03
15739,50,152,23,2022-01-03
15742,130,267,46,2022-01-03
15744,8,25,8,2022-01-03
15750,28,61,12,2022-01-03
15753,44,99,20,2022-01-03
15757,168,384,82,2022-01-03
15758,5,7,0,2022-01-03
15759,270,649,99,2022-01-03
15760,21,42,-1,2022-01-03
15762,99,273,54,2022-01-03
15763,0,7,-1,2022-01-03
15764,6,17,-1,2022-01-03
15765,160,470,63,2022-01-03
15767,1464,3584,579,2022-01-03
15770,19,42,7,2022-01-03
15771,101,211,31,2022-01-03
15772,151,447,58,2022-01-03
15773,74,162,29,2022-01-03
15775,-1,0,0,2022-01-03
15776,6,12,5,2022-01-03
15777,19,49,11,2022-01-03
15778,16,40,13,2022-01-03
15780,25,38,-1,2022-01-03
15784,18,39,5,2022-01-03
15801,1819,5935,1438,2022-01-03
15821,16,31,-1,2022-01-03
15823,91,337,75,2022-01-03
15824,401,1252,366,2022-01-03
15825,1212,2786,512,2022-01-03
15827,32,70,21,2022-01-03
15828,28,66,-1,2022-01-03
15829,145,326,59,2022-01-03
15832,17,73,8,2022-01-03
15834,382,1287,187,2022-01-03
15840,126,468,120,2022-01-03
15845,276,759,191,2022-01-03
15846,255,807,240,2022-01-03
15848,79,219,69,2022-01-03
15849,117,345,78,2022-01-03
15851,545,1484,388,2022-01-03
15853,625,1874,398,2022-01-03
15856,66,193,40,2022-01-03
15857,1210,3360,1146,2022-01-03
15860,134,291,38,2022-01-03
15861,14,24,-1,2022-01-03
15864,219,489,87,2022-01-03
15865,96,301,85,2022-01-03
15866,9,42,16,2022-01-03
15868,151,371,131,2022-01-03
15870,88,262,86,2022-01-03
15901,471,1737,141,2022-01-03
15902,1320,4817,563,2022-01-03
15904,1889,6228,995,2022-01-03
15905,2335,8729,1185,2022-01-03
15906,1231,4330,613,2022-01-03
15909,667,2045,295,2022-01-03
15920,116,363,48,2022-01-03
15924,114,339,68,2022-01-03
15926,300,859,161,2022-01-03
15927,148,444,76,2022-01-03
15928,222,764,168,2022-01-03
15931,1298,4290,559,2022-01-03
