ZIP_CODE,Positive,Negative,Probable,date
15521,108,360,63,2021-07-24
15522,899,2640,342,2021-07-24
15530,489,1739,146,2021-07-24
15531,244,1037,112,2021-07-24
15533,76,254,39,2021-07-24
15534,52,138,26,2021-07-24
15535,113,337,58,2021-07-24
15536,21,108,13,2021-07-24
15537,590,1635,263,2021-07-24
15538,46,157,18,2021-07-24
15539,38,124,17,2021-07-24
15541,233,954,82,2021-07-24
15542,98,277,20,2021-07-24
15545,211,482,70,2021-07-24
15546,22,98,9,2021-07-24
15550,92,336,43,2021-07-24
15552,442,1737,117,2021-07-24
15554,144,471,84,2021-07-24
15555,6,33,-1,2021-07-24
15558,119,444,23,2021-07-24
15559,126,374,57,2021-07-24
15562,17,49,-1,2021-07-24
15563,182,774,93,2021-07-24
15564,6,18,-1,2021-07-24
15705,30,48,66,2021-07-24
15711,19,78,11,2021-07-24
15714,394,1800,145,2021-07-24
15716,40,148,20,2021-07-24
15720,8,34,-1,2021-07-24
15721,10,38,-1,2021-07-24
15722,173,562,76,2021-07-24
15724,142,558,58,2021-07-24
15728,164,780,121,2021-07-24
15729,69,311,33,2021-07-24
15730,5,14,-1,2021-07-24
15739,15,122,8,2021-07-24
15742,78,215,24,2021-07-24
15744,-1,18,5,2021-07-24
15750,11,50,8,2021-07-24
15753,25,77,14,2021-07-24
15757,89,279,48,2021-07-24
15758,-1,8,0,2021-07-24
15759,102,515,55,2021-07-24
15760,14,35,-1,2021-07-24
15762,45,246,20,2021-07-24
15763,0,-1,-1,2021-07-24
15764,-1,11,0,2021-07-24
15765,66,363,27,2021-07-24
15767,634,2720,311,2021-07-24
15770,11,34,-1,2021-07-24
15771,46,145,13,2021-07-24
15772,63,322,22,2021-07-24
15773,43,141,10,2021-07-24
15775,-1,0,0,2021-07-24
15776,-1,8,-1,2021-07-24
15777,10,38,9,2021-07-24
15778,-1,35,6,2021-07-24
15780,13,30,-1,2021-07-24
15784,9,30,0,2021-07-24
15801,1003,4963,794,2021-07-24
15821,9,17,-1,2021-07-24
15823,59,255,41,2021-07-24
15824,188,987,195,2021-07-24
15825,550,2209,309,2021-07-24
15827,10,56,7,2021-07-24
15828,6,50,-1,2021-07-24
15829,59,244,46,2021-07-24
15832,8,62,-1,2021-07-24
15834,192,1059,84,2021-07-24
15840,63,374,48,2021-07-24
15845,171,644,98,2021-07-24
15846,118,639,126,2021-07-24
15848,36,174,30,2021-07-24
15849,43,278,33,2021-07-24
15851,241,1205,196,2021-07-24
15853,371,1590,205,2021-07-24
15856,37,151,24,2021-07-24
15857,666,2788,552,2021-07-24
15860,60,216,12,2021-07-24
15861,13,18,-1,2021-07-24
15864,98,383,52,2021-07-24
15865,39,231,45,2021-07-24
15866,-1,33,10,2021-07-24
15868,88,296,60,2021-07-24
15870,49,214,47,2021-07-24
15901,299,1580,64,2021-07-24
15902,740,4135,244,2021-07-24
15904,1095,5292,474,2021-07-24
15905,1485,7441,600,2021-07-24
15906,678,3766,275,2021-07-24
15909,364,1849,139,2021-07-24
15920,57,301,21,2021-07-24
15924,71,299,34,2021-07-24
15926,176,747,65,2021-07-24
15927,72,383,40,2021-07-24
15928,131,659,97,2021-07-24
15931,977,3861,300,2021-07-24
15934,17,87,10,2021-07-24
15935,194,816,93,2021-07-24
15936,87,466,42,2021-07-24
15938,211,823,67,2021-07-24
15940,440,1011,526,2021-07-24
15942,124,678,82,2021-07-24
15943,283,1381,119,2021-07-24
15944,175,898,86,2021-07-24
15945,13,78,12,2021-07-24
15946,514,2175,249,2021-07-24
15949,40,202,24,2021-07-24
15951,43,230,27,2021-07-24
15952,70,445,57,2021-07-24
15953,5,22,-1,2021-07-24
15954,133,645,34,2021-07-24
15955,124,588,73,2021-07-24
15956,191,962,102,2021-07-24
15957,19,134,16,2021-07-24
15958,143,611,78,2021-07-24
15960,20,148,14,2021-07-24
15961,62,280,31,2021-07-24
15963,614,3333,453,2021-07-24
16020,53,253,32,2021-07-24
16022,24,96,22,2021-07-24
16025,349,1258,223,2021-07-24
16028,116,437,41,2021-07-24
16030,15,58,7,2021-07-24
16036,5,26,7,2021-07-24
16038,221,725,61,2021-07-24
16040,34,178,33,2021-07-24
16041,98,436,66,2021-07-24
16049,144,604,72,2021-07-24
16050,66,353,50,2021-07-24
16051,120,688,90,2021-07-24
16057,601,2944,301,2021-07-24
16061,104,561,86,2021-07-24
16101,2178,8930,838,2021-07-24
16102,317,1357,124,2021-07-24
16105,1017,4171,362,2021-07-24
16110,23,83,11,2021-07-24
16111,52,171,20,2021-07-24
16112,92,356,52,2021-07-24
16114,18,141,9,2021-07-24
16116,178,648,74,2021-07-24
16121,327,1290,77,2021-07-24
16124,87,446,26,2021-07-24
16125,1211,5433,255,2021-07-24
16127,1027,3704,331,2021-07-24
16130,107,388,25,2021-07-24
16131,39,193,16,2021-07-24
16133,69,291,15,2021-07-24
16134,205,960,42,2021-07-24
16137,909,3723,208,2021-07-24
16142,344,1268,106,2021-07-24
16143,169,630,72,2021-07-24
16145,167,555,57,2021-07-24
16146,820,4175,248,2021-07-24
16148,1277,5055,454,2021-07-24
16150,417,2056,154,2021-07-24
16153,148,567,43,2021-07-24
16154,132,660,28,2021-07-24
16156,153,575,72,2021-07-24
16159,269,1110,98,2021-07-24
16172,53,265,37,2021-07-24
16213,10,25,-1,2021-07-24
16214,448,2157,202,2021-07-24
16217,-1,43,0,2021-07-24
16218,72,254,22,2021-07-24
16224,74,270,35,2021-07-24
16225,-1,17,-1,2021-07-24
16232,198,791,110,2021-07-24
16233,39,191,27,2021-07-24
16234,7,18,-1,2021-07-24
16235,69,246,58,2021-07-24
16239,1245,1857,45,2021-07-24
16240,70,275,39,2021-07-24
16242,333,957,114,2021-07-24
16248,158,638,84,2021-07-24
16253,9,40,-1,2021-07-24
16254,174,828,143,2021-07-24
16255,217,403,57,2021-07-24
16258,98,403,67,2021-07-24
16260,12,44,-1,2021-07-24
16301,893,3351,236,2021-07-24
16311,15,85,11,2021-07-24
16313,70,391,36,2021-07-24
16314,326,1180,144,2021-07-24
16316,272,1343,158,2021-07-24
16317,98,283,32,2021-07-24
16319,62,230,32,2021-07-24
16321,11,21,-1,2021-07-24
16323,1041,3629,302,2021-07-24
16326,15,79,10,2021-07-24
16327,153,573,61,2021-07-24
16329,23,97,7,2021-07-24
16331,5,13,6,2021-07-24
16332,-1,27,-1,2021-07-24
16333,11,44,-1,2021-07-24
16334,27,76,14,2021-07-24
16335,1778,8953,611,2021-07-24
16340,97,353,17,2021-07-24
16341,154,443,13,2021-07-24
16342,235,712,30,2021-07-24
16345,149,724,37,2021-07-24
16346,154,586,44,2021-07-24
16347,91,412,20,2021-07-24
16350,117,417,31,2021-07-24
16351,63,376,11,2021-07-24
16353,98,510,27,2021-07-24
16354,773,2667,64,2021-07-24
16360,58,304,24,2021-07-24
16362,42,214,15,2021-07-24
16364,52,190,24,2021-07-24
16365,990,4878,269,2021-07-24
16371,207,962,138,2021-07-24
16372,23,106,16,2021-07-24
16373,178,607,69,2021-07-24
16374,64,296,24,2021-07-24
16401,243,801,39,2021-07-24
16402,41,137,5,2021-07-24
16403,1029,1933,82,2021-07-24
16404,144,571,15,2021-07-24
16405,34,150,7,2021-07-24
16406,263,1173,164,2021-07-24
16407,798,2421,126,2021-07-24
16410,104,362,20,2021-07-24
16411,94,285,9,2021-07-24
16412,627,2578,150,2021-07-24
16415,605,2806,81,2021-07-24
16417,630,2061,113,2021-07-24
