ZIP_CODE,Positive,Negative,Probable,date
15521,101,302,46,2021-03-06
15522,782,2223,275,2021-03-06
15530,416,1512,101,2021-03-06
15531,188,884,80,2021-03-06
15533,59,211,28,2021-03-06
15534,39,120,16,2021-03-06
15535,74,270,38,2021-03-06
15536,20,80,12,2021-03-06
15537,503,1417,193,2021-03-06
15538,36,133,12,2021-03-06
15539,26,103,13,2021-03-06
15541,201,804,68,2021-03-06
15542,83,237,15,2021-03-06
15545,159,400,53,2021-03-06
15546,21,83,-1,2021-03-06
15550,82,291,27,2021-03-06
15552,370,1460,102,2021-03-06
15554,131,403,62,2021-03-06
15555,7,25,-1,2021-03-06
15558,99,358,16,2021-03-06
15559,112,316,46,2021-03-06
15562,13,40,-1,2021-03-06
15563,158,660,72,2021-03-06
15564,-1,18,-1,2021-03-06
15705,29,36,59,2021-03-06
15711,16,65,7,2021-03-06
15714,335,1546,83,2021-03-06
15716,34,122,13,2021-03-06
15720,7,34,-1,2021-03-06
15721,9,34,-1,2021-03-06
15722,160,490,50,2021-03-06
15724,105,437,33,2021-03-06
15728,132,644,73,2021-03-06
15729,55,249,20,2021-03-06
15730,-1,13,-1,2021-03-06
15739,15,99,-1,2021-03-06
15742,67,170,17,2021-03-06
15744,-1,15,5,2021-03-06
15750,8,39,-1,2021-03-06
15753,22,61,11,2021-03-06
15757,68,216,30,2021-03-06
15758,-1,6,0,2021-03-06
15759,85,395,42,2021-03-06
15760,13,35,0,2021-03-06
15762,39,195,12,2021-03-06
15763,0,-1,-1,2021-03-06
15764,-1,11,0,2021-03-06
15765,58,296,18,2021-03-06
15767,554,2278,248,2021-03-06
15770,11,29,-1,2021-03-06
15771,42,117,11,2021-03-06
15772,55,252,12,2021-03-06
15773,44,119,9,2021-03-06
15775,-1,0,0,2021-03-06
15776,-1,8,0,2021-03-06
15777,8,34,-1,2021-03-06
15778,-1,30,-1,2021-03-06
15780,13,24,-1,2021-03-06
15784,8,21,0,2021-03-06
15801,872,4345,611,2021-03-06
15821,7,16,-1,2021-03-06
15823,46,205,35,2021-03-06
15824,164,824,172,2021-03-06
15825,495,1883,262,2021-03-06
15827,5,45,6,2021-03-06
15828,6,35,-1,2021-03-06
