ZIP_CODE,Positive,Negative,Probable,date
15521,105,345,56,2021-05-23
15522,877,2555,326,2021-05-23
15530,481,1673,142,2021-05-23
15531,237,990,108,2021-05-23
15533,74,239,38,2021-05-23
15534,48,134,23,2021-05-23
15535,108,321,57,2021-05-23
15536,21,101,13,2021-05-23
15537,573,1577,249,2021-05-23
15538,45,147,18,2021-05-23
15539,37,116,17,2021-05-23
15541,230,913,81,2021-05-23
15542,92,265,19,2021-05-23
15545,197,460,67,2021-05-23
15546,22,88,6,2021-05-23
15550,91,320,39,2021-05-23
15552,422,1669,115,2021-05-23
15554,141,457,77,2021-05-23
15555,6,31,-1,2021-05-23
15558,113,425,21,2021-05-23
15559,126,354,55,2021-05-23
15562,16,44,-1,2021-05-23
15563,179,740,90,2021-05-23
15564,6,17,-1,2021-05-23
15705,31,45,66,2021-05-23
15711,18,76,9,2021-05-23
15714,388,1714,128,2021-05-23
15716,40,144,20,2021-05-23
15720,8,32,-1,2021-05-23
15721,10,37,-1,2021-05-23
15722,171,532,72,2021-05-23
15724,138,511,54,2021-05-23
15728,158,736,111,2021-05-23
15729,64,294,29,2021-05-23
15730,5,13,-1,2021-05-23
15739,15,112,7,2021-05-23
15742,78,205,22,2021-05-23
15744,-1,18,5,2021-05-23
15750,9,47,5,2021-05-23
15753,24,73,16,2021-05-23
15757,89,262,47,2021-05-23
15758,-1,7,0,2021-05-23
15759,102,475,54,2021-05-23
15760,14,35,-1,2021-05-23
15762,44,227,20,2021-05-23
15763,0,-1,-1,2021-05-23
15764,-1,11,0,2021-05-23
15765,65,346,27,2021-05-23
15767,624,2578,308,2021-05-23
15770,11,33,-1,2021-05-23
15771,46,136,13,2021-05-23
15772,63,299,21,2021-05-23
15773,43,127,9,2021-05-23
15775,-1,0,0,2021-05-23
15776,-1,8,-1,2021-05-23
15777,10,34,8,2021-05-23
15778,-1,32,6,2021-05-23
15780,13,28,-1,2021-05-23
15784,9,27,0,2021-05-23
15801,985,4717,780,2021-05-23
15821,9,16,-1,2021-05-23
15823,58,234,41,2021-05-23
15824,187,940,193,2021-05-23
15825,540,2108,300,2021-05-23
15827,10,54,7,2021-05-23
15828,6,44,-1,2021-05-23
15829,58,229,44,2021-05-23
15832,8,55,-1,2021-05-23
15834,179,987,83,2021-05-23
15840,63,343,48,2021-05-23
15845,169,611,98,2021-05-23
15846,117,596,125,2021-05-23
15848,34,162,33,2021-05-23
15849,43,264,33,2021-05-23
15851,229,1111,195,2021-05-23
15853,364,1504,201,2021-05-23
15856,34,138,24,2021-05-23
15857,662,2632,551,2021-05-23
15860,59,205,12,2021-05-23
15861,11,18,-1,2021-05-23
15864,97,367,50,2021-05-23
15865,39,221,44,2021-05-23
15866,-1,31,10,2021-05-23
15868,88,280,59,2021-05-23
15870,48,213,46,2021-05-23
15901,291,1531,61,2021-05-23
15902,723,3954,225,2021-05-23
15904,1068,5100,459,2021-05-23
15905,1461,7054,569,2021-05-23
15906,655,3599,251,2021-05-23
15909,358,1743,122,2021-05-23
15920,55,282,17,2021-05-23
15924,67,290,32,2021-05-23
15926,171,722,64,2021-05-23
15927,72,379,39,2021-05-23
15928,126,617,92,2021-05-23
15931,972,3725,283,2021-05-23
15934,17,77,10,2021-05-23
15935,193,792,85,2021-05-23
15936,86,444,42,2021-05-23
15938,208,794,64,2021-05-23
15940,439,920,524,2021-05-23
15942,118,642,72,2021-05-23
15943,277,1343,108,2021-05-23
15944,167,841,85,2021-05-23
15945,13,75,12,2021-05-23
15946,508,2087,235,2021-05-23
15949,40,192,23,2021-05-23
15951,39,229,24,2021-05-23
15952,64,426,56,2021-05-23
15953,5,22,-1,2021-05-23
15954,129,604,33,2021-05-23
15955,123,564,71,2021-05-23
15956,183,925,95,2021-05-23
15957,19,130,14,2021-05-23
15958,140,583,74,2021-05-23
15960,20,145,14,2021-05-23
15961,57,265,30,2021-05-23
15963,599,3196,447,2021-05-23
16020,52,230,31,2021-05-23
16022,22,92,21,2021-05-23
16025,339,1208,222,2021-05-23
16028,113,416,39,2021-05-23
16030,15,54,7,2021-05-23
16036,5,25,7,2021-05-23
16038,214,692,62,2021-05-23
16040,33,165,33,2021-05-23
16041,96,412,65,2021-05-23
16049,140,569,70,2021-05-23
16050,65,336,50,2021-05-23
16051,117,650,87,2021-05-23
16057,585,2790,292,2021-05-23
16061,104,525,84,2021-05-23
16101,2120,8368,800,2021-05-23
16102,307,1255,113,2021-05-23
16105,995,3900,342,2021-05-23
16110,21,81,11,2021-05-23
16111,50,163,19,2021-05-23
16112,91,342,49,2021-05-23
16114,18,127,9,2021-05-23
16116,173,604,69,2021-05-23
16121,316,1212,73,2021-05-23
16124,87,416,26,2021-05-23
16125,1189,5141,244,2021-05-23
16127,980,3486,327,2021-05-23
16130,105,364,25,2021-05-23
16131,38,185,13,2021-05-23
16133,68,268,14,2021-05-23
16134,192,884,40,2021-05-23
16137,892,3366,200,2021-05-23
16142,331,1187,102,2021-05-23
16143,167,596,70,2021-05-23
16145,167,519,55,2021-05-23
16146,805,3912,239,2021-05-23
16148,1242,4721,447,2021-05-23
16150,407,1926,152,2021-05-23
16153,141,537,41,2021-05-23
16154,133,622,27,2021-05-23
16156,152,534,65,2021-05-23
16159,264,1039,96,2021-05-23
16172,52,264,38,2021-05-23
16213,10,24,-1,2021-05-23
16214,444,2111,202,2021-05-23
16217,-1,41,0,2021-05-23
16218,72,241,21,2021-05-23
16224,72,259,35,2021-05-23
16225,-1,16,-1,2021-05-23
16232,183,760,106,2021-05-23
16233,37,178,28,2021-05-23
16234,7,17,-1,2021-05-23
16235,65,239,58,2021-05-23
16239,1241,1806,45,2021-05-23
16240,69,260,39,2021-05-23
16242,332,915,113,2021-05-23
16248,155,609,82,2021-05-23
16253,9,41,-1,2021-05-23
16254,171,806,141,2021-05-23
16255,217,402,56,2021-05-23
16258,98,382,68,2021-05-23
16260,12,43,-1,2021-05-23
16301,849,3213,216,2021-05-23
16311,15,80,10,2021-05-23
16313,70,361,36,2021-05-23
16314,317,1106,141,2021-05-23
16316,259,1239,153,2021-05-23
16317,98,267,32,2021-05-23
16319,62,213,33,2021-05-23
16321,11,22,-1,2021-05-23
16323,1018,3502,289,2021-05-23
16326,15,78,10,2021-05-23
16327,138,522,55,2021-05-23
16329,23,86,5,2021-05-23
16331,5,13,6,2021-05-23
16332,-1,26,-1,2021-05-23
16333,9,45,-1,2021-05-23
16334,27,77,14,2021-05-23
16335,1714,8426,583,2021-05-23
16340,94,327,18,2021-05-23
