ZIP_CODE,Positive,Negative,Probable,date
15521,107,352,61,2021-06-24
15522,894,2596,338,2021-06-24
15530,488,1715,145,2021-06-24
15531,243,1013,112,2021-06-24
15533,76,249,39,2021-06-24
15534,52,132,26,2021-06-24
15535,111,331,57,2021-06-24
15536,21,104,13,2021-06-24
15537,587,1610,262,2021-06-24
15538,45,152,18,2021-06-24
15539,38,121,17,2021-06-24
15541,233,936,82,2021-06-24
15542,97,273,20,2021-06-24
15545,203,469,69,2021-06-24
15546,22,95,9,2021-06-24
15550,92,332,43,2021-06-24
15552,437,1711,114,2021-06-24
15554,143,464,81,2021-06-24
15555,6,32,-1,2021-06-24
15558,118,439,23,2021-06-24
15559,126,365,57,2021-06-24
15562,17,47,-1,2021-06-24
15563,182,759,93,2021-06-24
15564,6,17,-1,2021-06-24
15705,30,47,66,2021-06-24
15711,19,76,11,2021-06-24
15714,394,1755,144,2021-06-24
15716,40,146,20,2021-06-24
15720,8,34,-1,2021-06-24
15721,10,38,-1,2021-06-24
15722,173,550,76,2021-06-24
15724,142,546,58,2021-06-24
15728,164,757,118,2021-06-24
15729,69,302,33,2021-06-24
15730,5,14,-1,2021-06-24
15739,15,117,8,2021-06-24
15742,78,213,24,2021-06-24
15744,-1,18,5,2021-06-24
15750,11,48,8,2021-06-24
15753,25,76,14,2021-06-24
15757,89,273,48,2021-06-24
15758,-1,7,0,2021-06-24
15759,102,505,55,2021-06-24
15760,14,35,-1,2021-06-24
15762,45,239,20,2021-06-24
15763,0,-1,-1,2021-06-24
15764,-1,11,0,2021-06-24
15765,66,357,27,2021-06-24
15767,633,2662,310,2021-06-24
15770,11,34,-1,2021-06-24
15771,46,143,13,2021-06-24
15772,63,320,22,2021-06-24
15773,43,137,10,2021-06-24
15775,-1,0,0,2021-06-24
15776,-1,8,-1,2021-06-24
15777,10,37,9,2021-06-24
15778,-1,36,6,2021-06-24
15780,13,28,-1,2021-06-24
15784,9,28,0,2021-06-24
15801,1001,4844,789,2021-06-24
15821,9,15,-1,2021-06-24
15823,58,251,41,2021-06-24
15824,188,962,195,2021-06-24
15825,548,2163,308,2021-06-24
15827,10,54,7,2021-06-24
15828,6,47,-1,2021-06-24
15829,59,235,46,2021-06-24
15832,8,60,-1,2021-06-24
15834,184,1038,84,2021-06-24
15840,63,358,48,2021-06-24
15845,170,629,98,2021-06-24
15846,117,619,125,2021-06-24
15848,35,171,30,2021-06-24
15849,43,272,33,2021-06-24
15851,240,1165,196,2021-06-24
15853,367,1547,203,2021-06-24
15856,34,145,24,2021-06-24
15857,666,2736,552,2021-06-24
15860,59,212,12,2021-06-24
15861,12,18,-1,2021-06-24
15864,98,375,52,2021-06-24
15865,39,227,45,2021-06-24
15866,-1,31,10,2021-06-24
15868,88,289,60,2021-06-24
15870,49,213,47,2021-06-24
15901,298,1557,62,2021-06-24
15902,737,4066,243,2021-06-24
15904,1091,5201,468,2021-06-24
15905,1477,7298,591,2021-06-24
15906,676,3690,271,2021-06-24
