ZIP_CODE,Positive,Negative,Probable,date
15521,115,371,71,2021-08-24
15522,930,2702,367,2021-08-24
15530,495,1763,158,2021-08-24
15531,246,1066,116,2021-08-24
15533,87,260,43,2021-08-24
15534,52,141,27,2021-08-24
15535,116,344,61,2021-08-24
15536,22,114,15,2021-08-24
15537,603,1675,267,2021-08-24
15538,47,158,18,2021-08-24
15539,39,129,19,2021-08-24
15541,243,976,88,2021-08-24
15542,100,284,20,2021-08-24
15545,219,498,72,2021-08-24
15546,22,101,9,2021-08-24
15550,97,346,49,2021-08-24
15552,460,1783,122,2021-08-24
15554,145,489,91,2021-08-24
15555,6,34,-1,2021-08-24
15558,122,453,25,2021-08-24
15559,126,393,62,2021-08-24
15562,17,52,-1,2021-08-24
15563,187,791,99,2021-08-24
15564,6,18,-1,2021-08-24
15705,30,48,66,2021-08-24
15711,19,81,13,2021-08-24
15714,394,1836,152,2021-08-24
15716,42,153,20,2021-08-24
15720,9,35,-1,2021-08-24
15721,10,40,-1,2021-08-24
15722,173,574,79,2021-08-24
15724,145,580,62,2021-08-24
15728,167,802,121,2021-08-24
15729,69,322,33,2021-08-24
15730,5,17,-1,2021-08-24
15739,16,125,10,2021-08-24
15742,80,227,24,2021-08-24
15744,-1,18,5,2021-08-24
15750,14,47,9,2021-08-24
15753,25,83,14,2021-08-24
15757,89,292,48,2021-08-24
15758,-1,8,0,2021-08-24
15759,105,533,57,2021-08-24
15760,16,36,-1,2021-08-24
15762,50,253,21,2021-08-24
15763,0,-1,-1,2021-08-24
15764,-1,11,0,2021-08-24
15765,66,376,27,2021-08-24
15767,660,2806,330,2021-08-24
15770,11,37,-1,2021-08-24
15771,46,150,14,2021-08-24
15772,66,341,25,2021-08-24
15773,43,145,11,2021-08-24
15775,-1,0,0,2021-08-24
15776,-1,8,-1,2021-08-24
15777,10,40,9,2021-08-24
15778,-1,36,6,2021-08-24
15780,13,30,-1,2021-08-24
15784,9,33,0,2021-08-24
15801,1045,5113,824,2021-08-24
15821,9,17,-1,2021-08-24
15823,59,264,42,2021-08-24
15824,195,1036,195,2021-08-24
15825,576,2307,319,2021-08-24
15827,14,57,9,2021-08-24
15828,7,55,-1,2021-08-24
15829,64,249,46,2021-08-24
15832,8,63,-1,2021-08-24
15834,197,1116,90,2021-08-24
15840,64,387,51,2021-08-24
15845,172,667,102,2021-08-24
15846,122,653,132,2021-08-24
15848,37,178,31,2021-08-24
15849,46,283,33,2021-08-24
15851,255,1247,205,2021-08-24
15853,376,1629,214,2021-08-24
15856,39,159,24,2021-08-24
15857,686,2875,571,2021-08-24
15860,61,227,12,2021-08-24
15861,13,19,-1,2021-08-24
15864,98,391,53,2021-08-24
15865,42,239,47,2021-08-24
15866,5,34,12,2021-08-24
15868,90,302,62,2021-08-24
15870,54,217,50,2021-08-24
15901,322,1601,67,2021-08-24
15902,758,4235,263,2021-08-24
15904,1140,5404,498,2021-08-24
15905,1529,7623,639,2021-08-24
15906,694,3853,284,2021-08-24
15909,368,1879,144,2021-08-24
15920,62,314,23,2021-08-24
15924,74,306,36,2021-08-24
15926,177,764,69,2021-08-24
15927,73,389,40,2021-08-24
15928,134,677,102,2021-08-24
15931,983,3945,311,2021-08-24
15934,18,87,10,2021-08-24
15935,202,831,98,2021-08-24
15936,91,478,46,2021-08-24
15938,217,835,70,2021-08-24
15940,441,1048,526,2021-08-24
15942,124,695,84,2021-08-24
15943,289,1396,124,2021-08-24
15944,181,935,86,2021-08-24
15945,13,79,12,2021-08-24
15946,518,2224,252,2021-08-24
15949,49,210,24,2021-08-24
15951,43,237,27,2021-08-24
15952,75,454,57,2021-08-24
15953,5,22,-1,2021-08-24
15954,137,652,37,2021-08-24
15955,126,602,75,2021-08-24
15956,199,969,109,2021-08-24
15957,19,137,19,2021-08-24
15958,149,633,82,2021-08-24
15960,21,150,15,2021-08-24
15961,67,291,37,2021-08-24
15963,633,3399,483,2021-08-24
16020,61,264,32,2021-08-24
16022,30,96,23,2021-08-24
16025,363,1300,227,2021-08-24
16028,124,445,41,2021-08-24
16030,15,60,7,2021-08-24
16036,10,25,7,2021-08-24
16038,225,759,64,2021-08-24
16040,37,188,34,2021-08-24
16041,103,449,66,2021-08-24
16049,155,622,76,2021-08-24
16050,74,362,54,2021-08-24
16051,132,716,103,2021-08-24
16057,641,3321,305,2021-08-24
16061,112,579,86,2021-08-24
16101,2295,9292,926,2021-08-24
16102,339,1392,138,2021-08-24
16105,1057,4358,400,2021-08-24
16110,24,84,13,2021-08-24
16111,53,174,21,2021-08-24
16112,97,365,56,2021-08-24
16114,19,143,12,2021-08-24
16116,184,670,78,2021-08-24
16121,334,1332,81,2021-08-24
16124,89,453,29,2021-08-24
16125,1243,5582,278,2021-08-24
16127,1057,3847,337,2021-08-24
16130,123,404,29,2021-08-24
16131,40,198,16,2021-08-24
16133,70,305,16,2021-08-24
16134,215,1002,46,2021-08-24
16137,933,3802,215,2021-08-24
16142,354,1313,119,2021-08-24
16143,183,653,85,2021-08-24
16145,172,575,61,2021-08-24
16146,855,4320,262,2021-08-24
16148,1324,5229,490,2021-08-24
16150,432,2126,165,2021-08-24
16153,156,589,44,2021-08-24
16154,136,680,31,2021-08-24
16156,157,606,74,2021-08-24
16159,281,1153,112,2021-08-24
16172,54,265,41,2021-08-24
16213,10,26,-1,2021-08-24
16214,471,2238,206,2021-08-24
16217,-1,43,0,2021-08-24
16218,76,267,21,2021-08-24
16224,79,276,36,2021-08-24
16225,-1,17,-1,2021-08-24
16232,208,812,113,2021-08-24
16233,39,195,27,2021-08-24
16234,7,18,-1,2021-08-24
16235,71,259,58,2021-08-24
16239,1248,1873,45,2021-08-24
16240,73,290,39,2021-08-24
16242,352,985,119,2021-08-24
16248,162,654,84,2021-08-24
16253,9,40,-1,2021-08-24
16254,181,850,144,2021-08-24
16255,218,417,58,2021-08-24
16258,100,412,68,2021-08-24
16260,12,45,-1,2021-08-24
16301,924,3477,242,2021-08-24
16311,15,85,11,2021-08-24
16313,75,408,38,2021-08-24
16314,346,1201,152,2021-08-24
16316,284,1381,163,2021-08-24
16317,103,295,32,2021-08-24
16319,63,239,33,2021-08-24
16321,11,21,-1,2021-08-24
16323,1087,3740,316,2021-08-24
16326,15,80,10,2021-08-24
16327,161,604,59,2021-08-24
16329,23,98,7,2021-08-24
16331,5,14,6,2021-08-24
16332,-1,27,-1,2021-08-24
16333,11,44,-1,2021-08-24
16334,27,78,14,2021-08-24
16335,1841,9151,651,2021-08-24
16340,97,360,19,2021-08-24
16341,161,460,13,2021-08-24
16342,242,719,31,2021-08-24
16345,155,748,40,2021-08-24
16346,161,611,45,2021-08-24
16347,93,418,22,2021-08-24
16350,120,450,35,2021-08-24
16351,66,403,11,2021-08-24
16353,105,538,28,2021-08-24
16354,798,2794,66,2021-08-24
16360,62,314,24,2021-08-24
16362,49,223,16,2021-08-24
16364,56,200,25,2021-08-24
16365,1007,5000,290,2021-08-24
16371,213,979,145,2021-08-24
16372,23,107,16,2021-08-24
16373,186,633,71,2021-08-24
16374,73,312,24,2021-08-24
16401,253,835,41,2021-08-24
16402,41,141,5,2021-08-24
16403,1050,1988,84,2021-08-24
16404,144,601,16,2021-08-24
16405,35,153,7,2021-08-24
16406,268,1192,169,2021-08-24
16407,809,2500,129,2021-08-24
16410,108,371,24,2021-08-24
16411,95,300,10,2021-08-24
16412,659,2692,154,2021-08-24
16415,645,2976,91,2021-08-24
16417,648,2146,122,2021-08-24
16420,32,166,8,2021-08-24
16421,195,595,14,2021-08-24
16423,257,1074,25,2021-08-24
16424,257,981,73,2021-08-24
16426,258,973,28,2021-08-24
16428,840,3115,66,2021-08-24
16430,-1,22,0,2021-08-24
16433,393,1486,145,2021-08-24
16434,114,373,12,2021-08-24
16435,82,363,38,2021-08-24
16436,47,138,11,2021-08-24
16438,381,1701,62,2021-08-24
16440,57,199,18,2021-08-24
16441,646,2404,132,2021-08-24
16442,167,585,27,2021-08-24
16443,90,297,15,2021-08-24
16444,13,94,29,2021-08-24
16501,138,716,9,2021-08-24
16502,1147,4679,136,2021-08-24
16503,1059,4194,160,2021-08-24
16504,1192,4541,159,2021-08-24
16505,1056,5248,125,2021-08-24
16506,1678,7499,221,2021-08-24
16507,658,2640,65,2021-08-24
16508,1040,4841,173,2021-08-24
16509,1872,9061,373,2021-08-24
16510,1713,6925,211,2021-08-24
16511,929,3512,106,2021-08-24
16565,0,15,0,2021-08-24
16601,2775,9674,760,2021-08-24
16602,2202,8361,625,2021-08-24
16611,192,660,53,2021-08-24
16613,124,407,21,2021-08-24
16616,5,35,-1,2021-08-24
16617,214,770,61,2021-08-24
16620,34,107,9,2021-08-24
16621,56,173,15,2021-08-24
16622,21,62,8,2021-08-24
16623,30,144,12,2021-08-24
16625,220,892,112,2021-08-24
16627,119,483,45,2021-08-24
16630,356,1319,113,2021-08-24
16634,18,81,-1,2021-08-24
16635,905,4174,287,2021-08-24
16636,64,204,16,2021-08-24
16637,173,628,63,2021-08-24
16639,78,240,24,2021-08-24
16640,70,290,31,2021-08-24
16641,206,734,75,2021-08-24
16645,14,37,0,2021-08-24
16646,225,777,53,2021-08-24
16647,66,211,15,2021-08-24
16648,1529,5227,460,2021-08-24
16650,107,372,33,2021-08-24
16651,270,980,60,2021-08-24
16652,2041,8752,288,2021-08-24
16655,126,340,77,2021-08-24
16656,107,255,42,2021-08-24
16657,74,359,19,2021-08-24
16659,19,52,11,2021-08-24
16661,72,236,17,2021-08-24
16662,392,1665,135,2021-08-24
16664,92,346,38,2021-08-24
16666,244,851,56,2021-08-24
16667,97,308,40,2021-08-24
16668,271,1016,93,2021-08-24
16669,207,688,51,2021-08-24
16670,10,45,5,2021-08-24
16671,38,171,8,2021-08-24
16673,355,1337,134,2021-08-24
16674,41,145,20,2021-08-24
16678,159,662,55,2021-08-24
16679,42,173,13,2021-08-24
16680,59,107,6,2021-08-24
16682,7,56,8,2021-08-24
16683,11,152,8,2021-08-24
16685,32,66,8,2021-08-24
16686,1206,4444,287,2021-08-24
16689,19,119,18,2021-08-24
16691,25,77,11,2021-08-24
16692,43,231,15,2021-08-24
16693,377,1474,93,2021-08-24
16695,69,232,32,2021-08-24
16701,1236,5356,252,2021-08-24
16720,72,249,24,2021-08-24
16724,10,30,-1,2021-08-24
16726,23,152,8,2021-08-24
16727,23,100,5,2021-08-24
16729,52,206,9,2021-08-24
16731,179,593,43,2021-08-24
16732,17,104,-1,2021-08-24
16734,9,35,-1,2021-08-24
16735,402,1105,110,2021-08-24
16738,154,1075,336,2021-08-24
16740,65,249,18,2021-08-24
16743,285,963,39,2021-08-24
16744,28,76,-1,2021-08-24
16745,44,139,6,2021-08-24
16746,78,301,7,2021-08-24
16748,224,540,52,2021-08-24
16749,356,1245,53,2021-08-24
16750,31,103,6,2021-08-24
16801,5750,22079,415,2021-08-24
16802,1413,4155,58,2021-08-24
16803,1537,13532,198,2021-08-24
16820,82,347,20,2021-08-24
16821,36,109,9,2021-08-24
16822,233,565,28,2021-08-24
16823,2873,13115,286,2021-08-24
16827,317,2666,47,2021-08-24
16828,323,1824,34,2021-08-24
16829,77,223,20,2021-08-24
16830,1358,3928,384,2021-08-24
16832,36,147,-1,2021-08-24
16833,448,1396,166,2021-08-24
16836,101,243,7,2021-08-24
16837,12,54,6,2021-08-24
16838,121,379,83,2021-08-24
16839,56,125,-1,2021-08-24
16840,47,157,-1,2021-08-24
16841,461,1623,55,2021-08-24
16844,233,951,25,2021-08-24
16845,294,520,12,2021-08-24
16850,10,15,0,2021-08-24
16852,21,108,5,2021-08-24
16854,89,358,8,2021-08-24
16858,344,1119,57,2021-08-24
16859,47,167,-1,2021-08-24
16860,31,122,11,2021-08-24
16861,27,88,5,2021-08-24
16863,67,175,17,2021-08-24
16864,13,24,0,2021-08-24
16865,95,714,8,2021-08-24
16866,981,4388,134,2021-08-24
16870,538,3469,80,2021-08-24
16871,-1,15,-1,2021-08-24
