ZIP_CODE,Positive,Negative,Probable,date
15521,126,391,81,2021-09-21
15522,1014,2881,414,2021-09-21
15530,524,1812,178,2021-09-21
15531,280,1101,137,2021-09-21
15533,99,293,51,2021-09-21
15534,55,153,39,2021-09-21
15535,138,376,71,2021-09-21
15536,26,120,16,2021-09-21
15537,684,1782,301,2021-09-21
15538,50,162,23,2021-09-21
15539,59,141,27,2021-09-21
15541,282,1025,103,2021-09-21
15542,111,301,22,2021-09-21
15545,231,519,77,2021-09-21
15546,24,106,11,2021-09-21
15550,114,363,52,2021-09-21
15552,508,1895,132,2021-09-21
15554,164,514,116,2021-09-21
15555,6,34,-1,2021-09-21
15558,138,479,29,2021-09-21
15559,142,414,85,2021-09-21
15562,18,55,-1,2021-09-21
15563,201,850,112,2021-09-21
15564,7,17,-1,2021-09-21
15705,34,127,72,2021-09-21
15711,19,90,14,2021-09-21
15714,440,1909,179,2021-09-21
15716,47,170,23,2021-09-21
15720,11,39,-1,2021-09-21
15721,12,43,-1,2021-09-21
15722,183,591,87,2021-09-21
15724,154,606,78,2021-09-21
15728,190,854,137,2021-09-21
15729,80,345,37,2021-09-21
15730,8,15,-1,2021-09-21
15739,24,134,13,2021-09-21
15742,91,245,26,2021-09-21
15744,5,18,5,2021-09-21
15750,17,55,11,2021-09-21
15753,26,93,14,2021-09-21
15757,100,320,53,2021-09-21
15758,-1,8,0,2021-09-21
15759,127,562,66,2021-09-21
15760,17,37,-1,2021-09-21
15762,56,267,27,2021-09-21
15763,0,-1,-1,2021-09-21
15764,-1,11,0,2021-09-21
15765,70,401,31,2021-09-21
15767,767,3049,366,2021-09-21
15770,12,39,5,2021-09-21
15771,54,162,18,2021-09-21
15772,75,367,32,2021-09-21
15773,51,143,11,2021-09-21
15775,-1,0,0,2021-09-21
15776,-1,8,-1,2021-09-21
15777,10,41,10,2021-09-21
15778,-1,35,7,2021-09-21
15780,15,31,-1,2021-09-21
15784,10,34,0,2021-09-21
15801,1167,5379,915,2021-09-21
15821,10,20,-1,2021-09-21
15823,60,280,43,2021-09-21
15824,221,1115,208,2021-09-21
15825,658,2440,360,2021-09-21
15827,18,58,14,2021-09-21
15828,10,64,-1,2021-09-21
15829,74,265,48,2021-09-21
15832,10,65,5,2021-09-21
15834,237,1143,104,2021-09-21
15840,67,415,55,2021-09-21
15845,190,700,115,2021-09-21
15846,157,689,165,2021-09-21
15848,38,180,35,2021-09-21
15849,49,305,34,2021-09-21
15851,299,1326,238,2021-09-21
15853,423,1727,240,2021-09-21
15856,42,172,26,2021-09-21
15857,778,2983,691,2021-09-21
15860,74,238,13,2021-09-21
15861,13,21,-1,2021-09-21
15864,116,407,60,2021-09-21
15865,48,252,52,2021-09-21
15866,5,37,14,2021-09-21
15868,100,320,78,2021-09-21
15870,58,227,53,2021-09-21
15901,343,1644,73,2021-09-21
15902,834,4435,296,2021-09-21
15904,1239,5655,555,2021-09-21
15905,1647,7929,726,2021-09-21
15906,752,4021,311,2021-09-21
15909,421,1957,180,2021-09-21
15920,67,328,25,2021-09-21
15924,79,313,43,2021-09-21
15926,205,791,88,2021-09-21
15927,86,410,46,2021-09-21
15928,156,698,110,2021-09-21
15931,1022,4071,344,2021-09-21
15934,23,84,18,2021-09-21
15935,216,871,109,2021-09-21
15936,105,489,63,2021-09-21
15938,243,876,80,2021-09-21
15940,448,1056,542,2021-09-21
15942,140,729,93,2021-09-21
15943,317,1442,148,2021-09-21
15944,195,979,94,2021-09-21
15945,18,78,14,2021-09-21
15946,567,2336,292,2021-09-21
15949,65,221,28,2021-09-21
15951,49,252,28,2021-09-21
15952,79,476,61,2021-09-21
15953,5,23,-1,2021-09-21
15954,157,678,46,2021-09-21
15955,133,640,79,2021-09-21
15956,218,1027,124,2021-09-21
15957,20,142,25,2021-09-21
15958,160,644,93,2021-09-21
15960,23,151,15,2021-09-21
15961,78,302,39,2021-09-21
15963,707,3532,548,2021-09-21
16020,88,282,33,2021-09-21
16022,35,107,23,2021-09-21
16025,449,1377,238,2021-09-21
16028,151,476,44,2021-09-21
16030,26,71,11,2021-09-21
16036,10,26,7,2021-09-21
16038,268,804,69,2021-09-21
16040,57,204,34,2021-09-21
16041,139,474,75,2021-09-21
16049,195,663,79,2021-09-21
16050,113,373,59,2021-09-21
16051,164,777,113,2021-09-21
16057,794,3697,335,2021-09-21
16061,158,598,91,2021-09-21
16101,2579,9949,1090,2021-09-21
16102,388,1496,165,2021-09-21
16105,1152,4692,471,2021-09-21
16110,30,91,13,2021-09-21
16111,60,179,27,2021-09-21
16112,109,387,59,2021-09-21
16114,29,151,16,2021-09-21
16116,203,704,90,2021-09-21
16121,369,1418,99,2021-09-21
16124,92,476,32,2021-09-21
16125,1419,5817,344,2021-09-21
16127,1197,4183,402,2021-09-21
16130,135,426,38,2021-09-21
16131,51,196,21,2021-09-21
16133,80,324,18,2021-09-21
16134,231,1058,58,2021-09-21
16137,1033,4164,246,2021-09-21
16142,382,1394,133,2021-09-21
16143,200,693,93,2021-09-21
16145,214,608,75,2021-09-21
16146,984,4525,316,2021-09-21
16148,1456,5461,575,2021-09-21
16150,496,2235,184,2021-09-21
16153,178,607,57,2021-09-21
16154,153,719,38,2021-09-21
16156,174,648,85,2021-09-21
16159,308,1212,130,2021-09-21
16172,55,264,44,2021-09-21
16213,10,27,-1,2021-09-21
16214,532,2429,219,2021-09-21
16217,-1,44,-1,2021-09-21
16218,90,285,22,2021-09-21
16224,91,290,36,2021-09-21
16225,-1,17,-1,2021-09-21
16232,235,865,124,2021-09-21
16233,53,212,32,2021-09-21
16234,8,17,-1,2021-09-21
16235,80,280,59,2021-09-21
16239,1264,2135,46,2021-09-21
16240,84,311,42,2021-09-21
16242,388,1045,126,2021-09-21
16248,182,715,87,2021-09-21
16253,11,42,-1,2021-09-21
16254,224,886,165,2021-09-21
16255,243,443,59,2021-09-21
16258,107,435,69,2021-09-21
16260,15,47,5,2021-09-21
16301,1059,3728,290,2021-09-21
16311,18,87,11,2021-09-21
16313,95,417,39,2021-09-21
16314,398,1222,181,2021-09-21
16316,346,1434,191,2021-09-21
16317,118,307,41,2021-09-21
16319,71,259,39,2021-09-21
16321,17,17,-1,2021-09-21
16323,1223,3915,371,2021-09-21
16326,20,87,12,2021-09-21
16327,189,625,64,2021-09-21
16329,25,97,7,2021-09-21
16331,5,14,6,2021-09-21
16332,-1,32,-1,2021-09-21
16333,12,49,-1,2021-09-21
16334,36,80,14,2021-09-21
16335,2025,9389,748,2021-09-21
16340,110,380,20,2021-09-21
16341,207,474,18,2021-09-21
16342,269,742,35,2021-09-21
16345,167,769,47,2021-09-21
16346,185,649,51,2021-09-21
16347,134,424,25,2021-09-21
16350,142,465,35,2021-09-21
16351,81,433,14,2021-09-21
16353,140,582,30,2021-09-21
16354,1050,2891,83,2021-09-21
16360,77,328,24,2021-09-21
16362,58,239,21,2021-09-21
16364,60,213,29,2021-09-21
16365,1187,5077,307,2021-09-21
16371,237,993,150,2021-09-21
16372,27,110,17,2021-09-21
16373,222,686,80,2021-09-21
16374,91,335,26,2021-09-21
16401,281,890,43,2021-09-21
16402,45,147,5,2021-09-21
16403,1137,2207,112,2021-09-21
16404,196,628,17,2021-09-21
16405,41,159,7,2021-09-21
16406,300,1213,181,2021-09-21
16407,907,2694,140,2021-09-21
16410,121,398,25,2021-09-21
16411,104,317,11,2021-09-21
16412,726,2912,162,2021-09-21
16415,693,3176,108,2021-09-21
16417,708,2274,127,2021-09-21
16420,44,172,9,2021-09-21
16421,227,636,18,2021-09-21
16423,287,1148,29,2021-09-21
16424,293,1025,89,2021-09-21
16426,292,1064,33,2021-09-21
16428,951,3329,85,2021-09-21
16430,-1,27,0,2021-09-21
16433,438,1559,176,2021-09-21
16434,129,403,14,2021-09-21
16435,98,377,45,2021-09-21
16436,55,141,10,2021-09-21
16438,468,1862,76,2021-09-21
16440,66,211,21,2021-09-21
16441,726,2626,157,2021-09-21
16442,194,626,31,2021-09-21
16443,95,330,15,2021-09-21
16444,22,278,30,2021-09-21
16501,144,753,8,2021-09-21
16502,1262,5030,159,2021-09-21
16503,1150,4504,178,2021-09-21
16504,1296,4872,175,2021-09-21
16505,1133,5606,134,2021-09-21
16506,1835,8064,249,2021-09-21
16507,733,2842,72,2021-09-21
16508,1164,5236,197,2021-09-21
16509,2093,9665,426,2021-09-21
16510,1892,7406,243,2021-09-21
16511,999,3751,124,2021-09-21
16565,0,15,0,2021-09-21
16601,2956,10321,822,2021-09-21
16602,2359,8832,675,2021-09-21
16611,218,689,53,2021-09-21
16613,136,422,26,2021-09-21
16616,6,37,-1,2021-09-21
16617,227,822,64,2021-09-21
16620,36,111,10,2021-09-21
16621,65,183,19,2021-09-21
16622,24,66,8,2021-09-21
16623,39,152,15,2021-09-21
16625,239,930,128,2021-09-21
16627,134,497,54,2021-09-21
16630,370,1396,128,2021-09-21
16634,21,92,6,2021-09-21
16635,985,4384,314,2021-09-21
16636,69,212,17,2021-09-21
16637,188,658,65,2021-09-21
16639,82,250,26,2021-09-21
16640,75,301,37,2021-09-21
16641,215,774,82,2021-09-21
16645,14,41,0,2021-09-21
16646,238,818,60,2021-09-21
16647,75,225,18,2021-09-21
16648,1628,5488,496,2021-09-21
16650,118,391,40,2021-09-21
16651,295,1020,73,2021-09-21
16652,2198,9014,328,2021-09-21
16655,136,352,83,2021-09-21
16656,114,271,50,2021-09-21
16657,77,384,22,2021-09-21
16659,22,57,11,2021-09-21
16661,91,243,18,2021-09-21
16662,417,1708,142,2021-09-21
16664,105,370,51,2021-09-21
16666,271,890,69,2021-09-21
16667,107,323,46,2021-09-21
16668,299,1052,100,2021-09-21
16669,218,731,53,2021-09-21
16670,10,46,5,2021-09-21
16671,40,182,11,2021-09-21
16673,381,1396,141,2021-09-21
16674,49,159,23,2021-09-21
16678,203,747,65,2021-09-21
16679,48,197,14,2021-09-21
16680,63,111,8,2021-09-21
16682,12,52,9,2021-09-21
16683,15,161,8,2021-09-21
16685,33,71,10,2021-09-21
16686,1347,4878,309,2021-09-21
16689,20,128,20,2021-09-21
16691,29,82,14,2021-09-21
16692,46,235,18,2021-09-21
16693,438,1502,112,2021-09-21
16695,77,245,35,2021-09-21
16701,1326,5601,271,2021-09-21
16720,92,260,26,2021-09-21
16724,11,31,-1,2021-09-21
16726,24,158,12,2021-09-21
16727,25,101,5,2021-09-21
16729,57,208,10,2021-09-21
16731,190,611,46,2021-09-21
16732,19,109,-1,2021-09-21
16734,10,37,6,2021-09-21
16735,475,1161,124,2021-09-21
16738,164,1085,338,2021-09-21
16740,67,255,23,2021-09-21
16743,317,1026,40,2021-09-21
16744,30,79,-1,2021-09-21
16745,44,143,6,2021-09-21
16746,83,317,9,2021-09-21
16748,234,566,53,2021-09-21
16749,373,1284,54,2021-09-21
16750,31,106,6,2021-09-21
16801,6049,22659,476,2021-09-21
16802,1526,4383,67,2021-09-21
16803,1640,13980,233,2021-09-21
16820,91,360,20,2021-09-21
16821,38,107,9,2021-09-21
16822,249,600,29,2021-09-21
16823,3038,14111,307,2021-09-21
16827,354,2764,49,2021-09-21
16828,374,1896,39,2021-09-21
16829,83,229,20,2021-09-21
16830,1435,4145,424,2021-09-21
16832,44,149,5,2021-09-21
16833,460,1466,186,2021-09-21
16836,115,258,9,2021-09-21
16837,12,56,6,2021-09-21
16838,124,402,86,2021-09-21
16839,65,130,-1,2021-09-21
16840,50,168,5,2021-09-21
16841,514,1691,68,2021-09-21
16844,261,977,33,2021-09-21
16845,304,547,15,2021-09-21
16850,11,15,0,2021-09-21
16852,25,109,5,2021-09-21
16854,96,370,8,2021-09-21
16858,368,1174,66,2021-09-21
16859,50,172,-1,2021-09-21
16860,34,123,11,2021-09-21
16861,27,93,6,2021-09-21
16863,67,192,20,2021-09-21
16864,13,25,0,2021-09-21
16865,100,746,9,2021-09-21
16866,1021,4552,145,2021-09-21
16870,587,3578,88,2021-09-21
16871,-1,15,-1,2021-09-21
16872,84,329,9,2021-09-21
16874,125,503,21,2021-09-21
16875,360,1421,47,2021-09-21
16876,31,87,5,2021-09-21
16877,143,623,21,2021-09-21
16878,192,541,45,2021-09-21
16879,38,130,9,2021-09-21
16881,221,507,60,2021-09-21
16882,16,104,-1,2021-09-21
16901,797,3051,184,2021-09-21
16912,153,571,56,2021-09-21
16914,185,690,26,2021-09-21
16915,494,1745,60,2021-09-21
16917,104,356,30,2021-09-21
16920,128,558,36,2021-09-21
16921,40,114,10,2021-09-21
16922,102,438,16,2021-09-21
16923,99,214,-1,2021-09-21
16925,309,1030,50,2021-09-21
16926,69,243,5,2021-09-21
16927,39,96,6,2021-09-21
16928,103,287,22,2021-09-21
16929,160,647,50,2021-09-21
16930,87,238,34,2021-09-21
16932,54,170,18,2021-09-21
16933,395,1477,116,2021-09-21
16935,77,261,26,2021-09-21
16936,171,556,28,2021-09-21
16937,9,39,-1,2021-09-21
16938,42,161,10,2021-09-21
16939,-1,26,-1,2021-09-21
16940,12,45,-1,2021-09-21
16941,-1,9,0,2021-09-21
16942,46,208,6,2021-09-21
16943,23,117,6,2021-09-21
16946,196,751,41,2021-09-21
16947,530,1751,91,2021-09-21
16948,95,293,5,2021-09-21
16950,208,807,50,2021-09-21
17002,47,106,-1,2021-09-21
17003,1106,4105,174,2021-09-21
17004,467,1173,28,2021-09-21
17005,22,68,6,2021-09-21
17006,54,211,13,2021-09-21
17007,425,1800,78,2021-09-21
17009,267,665,7,2021-09-21
17011,2947,14252,669,2021-09-21
17013,2923,14306,630,2021-09-21
17014,11,49,0,2021-09-21
17015,1759,7158,365,2021-09-21
17017,120,426,18,2021-09-21
17018,304,1218,82,2021-09-21
17019,1432,5667,489,2021-09-21
17020,688,2415,235,2021-09-21
17021,57,232,12,2021-09-21
17022,3231,13190,301,2021-09-21
17023,245,767,46,2021-09-21
17024,137,474,38,2021-09-21
17025,1324,5772,342,2021-09-21
17026,313,1195,58,2021-09-21
17028,294,1152,44,2021-09-21
17029,42,114,-1,2021-09-21
17030,52,176,8,2021-09-21
17032,628,1918,188,2021-09-21
17033,1564,7903,146,2021-09-21
17034,250,879,43,2021-09-21
17035,73,209,5,2021-09-21
17036,1920,9702,282,2021-09-21
17037,72,198,8,2021-09-21
17038,867,2654,155,2021-09-21
17040,199,661,44,2021-09-21
17042,4920,18548,863,2021-09-21
17043,435,2089,147,2021-09-21
17044,2790,7900,136,2021-09-21
17045,266,767,70,2021-09-21
17046,3988,14048,611,2021-09-21
17047,178,647,39,2021-09-21
17048,331,946,38,2021-09-21
17049,338,771,29,2021-09-21
17050,2830,14731,866,2021-09-21
17051,506,1316,53,2021-09-21
17052,129,451,36,2021-09-21
17053,341,1449,128,2021-09-21
17055,3187,17270,900,2021-09-21
17057,2265,8948,336,2021-09-21
17058,175,598,68,2021-09-21
17059,826,2265,59,2021-09-21
17060,104,315,23,2021-09-21
