ZIP_CODE,Positive,Negative,Probable,date
18349,-1,33,0,2021-01-05
18351,16,87,0,2021-01-05
18356,14,147,0,2021-01-05
18357,-1,24,0,2021-01-05
18410,7,21,-1,2021-01-05
18413,-1,39,0,2021-01-05
18416,0,7,0,2021-01-05
18420,6,41,-1,2021-01-05
18440,5,37,-1,2021-01-05
18448,0,-1,0,2021-01-05
18449,0,-1,0,2021-01-05
18454,-1,17,0,2021-01-05
18457,-1,25,-1,2021-01-05
18459,-1,19,0,2021-01-05
18473,5,89,-1,2021-01-05
18501,42,69,-1,2021-01-05
18502,-1,7,0,2021-01-05
18515,0,5,0,2021-01-05
18540,-1,-1,0,2021-01-05
18577,0,0,0,2021-01-05
18601,8,32,0,2021-01-05
18602,17,113,0,2021-01-05
18611,-1,6,0,2021-01-05
18625,7,85,-1,2021-01-05
18626,9,193,-1,2021-01-05
18627,7,34,0,2021-01-05
18653,0,9,0,2021-01-05
18654,0,-1,0,2021-01-05
18690,-1,-1,0,2021-01-05
18703,11,49,0,2021-01-05
18710,0,-1,0,2021-01-05
18711,96,128,12,2021-01-05
18762,0,0,0,2021-01-05
18764,-1,5,0,2021-01-05
18765,0,0,0,2021-01-05
18766,-1,42,-1,2021-01-05
18767,0,0,0,2021-01-05
18769,0,-1,0,2021-01-05
18773,0,0,0,2021-01-05
18813,-1,11,0,2021-01-05
18814,-1,19,0,2021-01-05
18815,0,-1,0,2021-01-05
18816,0,16,0,2021-01-05
18820,-1,-1,0,2021-01-05
18827,0,-1,0,2021-01-05
18843,-1,28,0,2021-01-05
18910,-1,71,0,2021-01-05
18911,21,79,-1,2021-01-05
18912,9,108,-1,2021-01-05
18916,5,26,-1,2021-01-05
18918,-1,5,0,2021-01-05
18921,-1,45,0,2021-01-05
18922,-1,18,0,2021-01-05
18928,8,56,0,2021-01-05
18931,7,57,-1,2021-01-05
18935,11,58,0,2021-01-05
18943,-1,32,0,2021-01-05
18946,-1,33,-1,2021-01-05
18949,9,56,0,2021-01-05
18950,6,119,-1,2021-01-05
18953,7,47,0,2021-01-05
18956,0,17,0,2021-01-05
18957,0,24,0,2021-01-05
18958,-1,16,0,2021-01-05
18962,10,114,-1,2021-01-05
18963,9,92,-1,2021-01-05
18968,5,28,0,2021-01-05
18970,31,170,0,2021-01-05
18971,-1,19,0,2021-01-05
18979,7,18,0,2021-01-05
18980,17,92,0,2021-01-05
18981,-1,9,-1,2021-01-05
18991,0,-1,0,2021-01-05
19016,11,28,0,2021-01-05
19017,16,87,0,2021-01-05
19019,0,38,0,2021-01-05
19028,-1,35,0,2021-01-05
19037,226,217,35,2021-01-05
19039,-1,32,0,2021-01-05
19048,-1,6,0,2021-01-05
19049,-1,5,0,2021-01-05
19052,12,50,-1,2021-01-05
19058,5,29,0,2021-01-05
19065,-1,15,0,2021-01-05
19080,-1,11,0,2021-01-05
19088,0,7,0,2021-01-05
19089,0,-1,0,2021-01-05
19091,0,-1,0,2021-01-05
19092,0,-1,0,2021-01-05
19093,0,5,0,2021-01-05
19098,0,-1,0,2021-01-05
19099,0,-1,0,2021-01-05
19101,49,138,-1,2021-01-05
19105,12,56,0,2021-01-05
19108,-1,17,0,2021-01-05
19109,0,16,0,2021-01-05
19110,-1,17,0,2021-01-05
19155,-1,14,0,2021-01-05
19160,9,21,0,2021-01-05
19161,-1,-1,0,2021-01-05
19162,-1,-1,0,2021-01-05
19170,-1,-1,0,2021-01-05
19171,0,8,0,2021-01-05
19172,-1,-1,0,2021-01-05
19173,0,0,0,2021-01-05
19175,0,0,0,2021-01-05
19176,-1,8,0,2021-01-05
19177,0,0,0,2021-01-05
19178,0,7,0,2021-01-05
19179,0,-1,0,2021-01-05
19181,0,-1,0,2021-01-05
19182,-1,-1,0,2021-01-05
19183,-1,5,0,2021-01-05
19184,-1,-1,0,2021-01-05
19185,0,-1,0,2021-01-05
19187,0,0,0,2021-01-05
19188,0,-1,0,2021-01-05
19190,0,-1,0,2021-01-05
19191,-1,-1,0,2021-01-05
19192,-1,6,0,2021-01-05
19193,-1,-1,0,2021-01-05
19194,0,14,0,2021-01-05
19195,0,-1,0,2021-01-05
19196,0,-1,0,2021-01-05
19197,0,-1,0,2021-01-05
19244,0,-1,0,2021-01-05
19255,0,-1,0,2021-01-05
19316,-1,31,-1,2021-01-05
19318,0,16,-1,2021-01-05
19331,-1,16,0,2021-01-05
19339,0,-1,0,2021-01-05
19340,0,-1,0,2021-01-05
19346,8,7,0,2021-01-05
19347,-1,17,-1,2021-01-05
19351,-1,21,0,2021-01-05
19353,0,10,0,2021-01-05
19354,-1,25,0,2021-01-05
19357,0,17,0,2021-01-05
19358,11,58,0,2021-01-05
19360,-1,21,0,2021-01-05
19366,0,17,0,2021-01-05
19367,6,33,-1,2021-01-05
19369,15,66,0,2021-01-05
19371,0,-1,0,2021-01-05
19375,16,142,0,2021-01-05
19376,5,26,0,2021-01-05
19381,-1,23,-1,2021-01-05
19395,-1,24,0,2021-01-05
19397,0,-1,0,2021-01-05
19398,0,-1,0,2021-01-05
19399,-1,22,-1,2021-01-05
19404,6,46,-1,2021-01-05
19407,-1,19,0,2021-01-05
19408,-1,18,0,2021-01-05
19409,-1,7,0,2021-01-05
19415,0,0,0,2021-01-05
19421,9,99,0,2021-01-05
19423,-1,23,0,2021-01-05
19424,0,-1,0,2021-01-05
19429,-1,-1,0,2021-01-05
19430,5,24,0,2021-01-05
19432,-1,19,0,2021-01-05
19437,22,248,-1,2021-01-05
19441,0,7,0,2021-01-05
19442,20,190,0,2021-01-05
19443,-1,10,0,2021-01-05
19450,6,53,0,2021-01-05
19451,0,-1,0,2021-01-05
19455,0,-1,0,2021-01-05
19457,8,37,-1,2021-01-05
19470,-1,39,0,2021-01-05
19472,-1,23,0,2021-01-05
19474,22,263,-1,2021-01-05
19478,-1,22,-1,2021-01-05
19480,0,14,0,2021-01-05
19481,-1,102,0,2021-01-05
19482,-1,19,-1,2021-01-05
19484,0,7,0,2021-01-05
19486,-1,34,0,2021-01-05
19490,70,195,-1,2021-01-05
19493,0,-1,0,2021-01-05
19494,0,-1,0,2021-01-05
19495,0,0,0,2021-01-05
19496,0,-1,0,2021-01-05
19511,7,29,-1,2021-01-05
19516,-1,11,0,2021-01-05
19519,0,-1,0,2021-01-05
19523,5,42,-1,2021-01-05
19535,6,15,0,2021-01-05
19536,16,82,0,2021-01-05
19538,-1,32,0,2021-01-05
19544,8,23,0,2021-01-05
19545,6,47,-1,2021-01-05
19548,-1,29,0,2021-01-05
19554,17,78,-1,2021-01-05
19559,14,46,-1,2021-01-05
19564,-1,21,0,2021-01-05
19603,30,71,0,2021-01-05
19612,19,59,-1,2021-01-05
15020,16,48,0,2021-01-05
15028,-1,36,0,2021-01-05
15069,0,9,0,2021-01-05
15072,-1,22,-1,2021-01-05
15081,6,54,-1,2021-01-05
15091,0,13,0,2021-01-05
15095,0,-1,0,2021-01-05
15096,-1,0,0,2021-01-05
15123,-1,10,0,2021-01-05
15127,6,38,-1,2021-01-05
15134,5,26,0,2021-01-05
15230,-1,33,-1,2021-01-05
15240,-1,-1,-1,2021-01-05
15242,-1,14,-1,2021-01-05
15244,-1,9,-1,2021-01-05
15250,-1,-1,0,2021-01-05
15251,0,-1,0,2021-01-05
15252,0,-1,0,2021-01-05
15253,0,-1,0,2021-01-05
15254,0,-1,0,2021-01-05
15255,0,0,0,2021-01-05
15257,0,-1,0,2021-01-05
15258,0,-1,0,2021-01-05
15259,0,-1,0,2021-01-05
15262,0,-1,0,2021-01-05
15264,0,-1,0,2021-01-05
15265,-1,-1,0,2021-01-05
15267,0,-1,0,2021-01-05
15268,0,-1,0,2021-01-05
15270,-1,0,0,2021-01-05
15272,0,-1,0,2021-01-05
15274,0,-1,0,2021-01-05
15276,0,-1,0,2021-01-05
15277,0,-1,0,2021-01-05
15278,0,0,0,2021-01-05
15279,0,-1,0,2021-01-05
15281,0,-1,0,2021-01-05
15282,138,654,6,2021-01-05
15283,0,-1,0,2021-01-05
15286,0,-1,0,2021-01-05
15289,10,1578,-1,2021-01-05
15290,0,-1,0,2021-01-05
15295,0,-1,0,2021-01-05
15336,-1,9,0,2021-01-05
15339,0,-1,0,2021-01-05
15350,13,134,8,2021-01-05
15365,-1,20,-1,2021-01-05
15366,9,35,-1,2021-01-05
