ZIP_CODE,Positive,Negative,Probable,date
15521,108,361,63,2021-08-01
15522,904,2655,343,2021-08-01
15530,490,1747,147,2021-08-01
15531,244,1041,114,2021-08-01
15533,76,255,39,2021-08-01
15534,52,139,26,2021-08-01
15535,113,338,59,2021-08-01
15536,21,110,13,2021-08-01
15537,590,1646,263,2021-08-01
15538,46,157,18,2021-08-01
15539,38,124,17,2021-08-01
15541,233,960,82,2021-08-01
15542,99,280,20,2021-08-01
15545,212,486,71,2021-08-01
15546,22,100,9,2021-08-01
15550,92,337,44,2021-08-01
15552,444,1744,118,2021-08-01
15554,144,476,88,2021-08-01
15555,6,33,-1,2021-08-01
15558,119,446,23,2021-08-01
15559,126,377,57,2021-08-01
15562,17,50,-1,2021-08-01
15563,183,777,93,2021-08-01
15564,6,18,-1,2021-08-01
15705,30,48,66,2021-08-01
15711,19,78,11,2021-08-01
15714,394,1805,145,2021-08-01
15716,40,149,20,2021-08-01
15720,8,35,-1,2021-08-01
15721,10,38,-1,2021-08-01
15722,173,566,76,2021-08-01
15724,142,562,58,2021-08-01
15728,166,785,121,2021-08-01
15729,69,315,33,2021-08-01
15730,5,15,-1,2021-08-01
15739,15,123,8,2021-08-01
15742,78,216,24,2021-08-01
15744,-1,18,5,2021-08-01
15750,12,50,8,2021-08-01
15753,25,77,14,2021-08-01
15757,89,280,48,2021-08-01
15758,-1,8,0,2021-08-01
15759,104,519,56,2021-08-01
15760,14,35,-1,2021-08-01
15762,45,246,20,2021-08-01
15763,0,-1,-1,2021-08-01
15764,-1,11,0,2021-08-01
15765,66,365,27,2021-08-01
15767,637,2729,312,2021-08-01
15770,11,34,-1,2021-08-01
15771,46,146,13,2021-08-01
15772,63,329,22,2021-08-01
15773,43,141,10,2021-08-01
15775,-1,0,0,2021-08-01
15776,-1,8,-1,2021-08-01
15777,10,39,9,2021-08-01
15778,-1,35,6,2021-08-01
15780,13,30,-1,2021-08-01
15784,9,31,0,2021-08-01
15801,1003,4985,797,2021-08-01
15821,9,17,-1,2021-08-01
15823,59,257,42,2021-08-01
15824,189,996,195,2021-08-01
15825,551,2221,310,2021-08-01
15827,10,57,7,2021-08-01
15828,6,52,-1,2021-08-01
15829,59,246,46,2021-08-01
15832,8,62,-1,2021-08-01
15834,193,1069,84,2021-08-01
15840,63,378,48,2021-08-01
15845,171,649,99,2021-08-01
15846,118,642,126,2021-08-01
15848,36,177,30,2021-08-01
15849,43,278,33,2021-08-01
15851,241,1214,196,2021-08-01
15853,372,1600,206,2021-08-01
15856,37,152,24,2021-08-01
15857,668,2798,558,2021-08-01
15860,60,216,12,2021-08-01
15861,13,18,-1,2021-08-01
15864,98,385,52,2021-08-01
15865,39,234,45,2021-08-01
15866,-1,33,10,2021-08-01
15868,88,298,61,2021-08-01
15870,49,214,48,2021-08-01
15901,309,1579,64,2021-08-01
15902,743,4153,245,2021-08-01
15904,1105,5309,480,2021-08-01
15905,1493,7466,604,2021-08-01
15906,679,3783,275,2021-08-01
15909,365,1857,139,2021-08-01
15920,57,301,22,2021-08-01
15924,71,300,34,2021-08-01
15926,176,747,66,2021-08-01
15927,72,384,40,2021-08-01
15928,132,659,99,2021-08-01
15931,978,3875,301,2021-08-01
15934,17,87,10,2021-08-01
