ZIP_CODE,Positive,Negative,Probable,date
15521,99,313,48,2021-03-31
15522,809,2312,286,2021-03-31
15530,419,1554,103,2021-03-31
15531,197,917,82,2021-03-31
15533,62,218,30,2021-03-31
15534,39,123,18,2021-03-31
15535,77,276,41,2021-03-31
15536,21,88,12,2021-03-31
15537,497,1471,200,2021-03-31
15538,36,139,13,2021-03-31
15539,28,107,13,2021-03-31
15541,206,846,69,2021-03-31
15542,88,244,16,2021-03-31
15545,175,406,57,2021-03-31
15546,22,86,-1,2021-03-31
15550,83,293,28,2021-03-31
15552,388,1494,103,2021-03-31
15554,133,422,64,2021-03-31
15555,7,27,-1,2021-03-31
15558,107,371,17,2021-03-31
15559,116,327,47,2021-03-31
15562,16,39,-1,2021-03-31
15563,162,680,75,2021-03-31
15564,6,16,-1,2021-03-31
15705,30,38,61,2021-03-31
15711,16,66,7,2021-03-31
15714,340,1599,90,2021-03-31
15716,33,127,13,2021-03-31
15720,8,33,-1,2021-03-31
15721,9,33,-1,2021-03-31
15722,164,509,57,2021-03-31
15724,113,461,38,2021-03-31
15728,135,662,80,2021-03-31
15729,56,253,20,2021-03-31
15730,-1,12,-1,2021-03-31
15739,15,99,-1,2021-03-31
15742,68,180,18,2021-03-31
15744,-1,15,5,2021-03-31
15750,9,41,-1,2021-03-31
15753,22,63,11,2021-03-31
15757,71,233,32,2021-03-31
15758,-1,6,0,2021-03-31
15759,88,409,42,2021-03-31
15760,13,36,0,2021-03-31
15762,40,204,14,2021-03-31
15763,0,-1,-1,2021-03-31
15764,-1,11,0,2021-03-31
15765,59,311,22,2021-03-31
15767,578,2370,275,2021-03-31
15770,11,29,-1,2021-03-31
15771,42,122,11,2021-03-31
15772,56,267,14,2021-03-31
15773,44,125,9,2021-03-31
15775,-1,0,0,2021-03-31
15776,-1,6,-1,2021-03-31
15777,10,34,-1,2021-03-31
15778,-1,30,-1,2021-03-31
15780,13,23,-1,2021-03-31
15784,8,25,0,2021-03-31
15801,919,4536,707,2021-03-31
15821,7,16,-1,2021-03-31
15823,48,215,37,2021-03-31
15824,172,873,181,2021-03-31
15825,508,1936,275,2021-03-31
15827,9,51,6,2021-03-31
15828,6,37,-1,2021-03-31
15829,48,217,38,2021-03-31
15832,8,50,-1,2021-03-31
15834,163,935,79,2021-03-31
15840,56,302,35,2021-03-31
