ZIP_CODE,Positive,Negative,Probable,date
15521,163,437,100,2021-11-17
15522,1288,3228,527,2021-11-17
15530,632,1908,210,2021-11-17
15531,374,1206,178,2021-11-17
15533,123,325,70,2021-11-17
15534,69,162,55,2021-11-17
15535,169,396,86,2021-11-17
15536,29,129,20,2021-11-17
15537,847,1928,380,2021-11-17
15538,63,181,23,2021-11-17
15539,74,147,36,2021-11-17
15541,375,1088,133,2021-11-17
15542,136,338,30,2021-11-17
15545,279,557,113,2021-11-17
15546,40,112,17,2021-11-17
15550,173,396,73,2021-11-17
15552,686,2046,182,2021-11-17
15554,208,575,161,2021-11-17
15555,8,37,8,2021-11-17
15558,178,530,36,2021-11-17
15559,182,439,112,2021-11-17
15562,22,64,-1,2021-11-17
15563,266,921,151,2021-11-17
15564,13,19,-1,2021-11-17
15705,48,212,89,2021-11-17
15711,30,100,14,2021-11-17
15714,641,1994,278,2021-11-17
15716,60,185,31,2021-11-17
15720,12,45,-1,2021-11-17
15721,19,47,-1,2021-11-17
15722,233,620,121,2021-11-17
15724,214,664,99,2021-11-17
15728,271,943,161,2021-11-17
15729,99,394,46,2021-11-17
15730,8,20,5,2021-11-17
15739,35,149,16,2021-11-17
15742,102,263,35,2021-11-17
15744,5,22,6,2021-11-17
15750,21,64,12,2021-11-17
15753,37,95,17,2021-11-17
15757,127,357,70,2021-11-17
15758,5,7,0,2021-11-17
15759,192,628,87,2021-11-17
15760,18,42,-1,2021-11-17
15762,77,269,42,2021-11-17
15763,0,6,-1,2021-11-17
15764,5,11,-1,2021-11-17
15765,112,449,42,2021-11-17
15767,1164,3322,491,2021-11-17
15770,15,41,5,2021-11-17
15771,77,190,26,2021-11-17
15772,113,409,50,2021-11-17
15773,66,154,19,2021-11-17
15775,-1,0,0,2021-11-17
15776,-1,9,-1,2021-11-17
15777,14,47,11,2021-11-17
15778,9,40,10,2021-11-17
15780,22,34,-1,2021-11-17
15784,17,34,-1,2021-11-17
15801,1481,5664,1227,2021-11-17
15821,13,25,-1,2021-11-17
15823,75,304,65,2021-11-17
15824,336,1191,329,2021-11-17
15825,1000,2677,444,2021-11-17
15827,23,65,17,2021-11-17
15828,23,62,-1,2021-11-17
15829,113,305,52,2021-11-17
15832,13,71,5,2021-11-17
15834,327,1221,163,2021-11-17
15840,102,436,89,2021-11-17
15845,234,739,163,2021-11-17
15846,213,763,209,2021-11-17
